"","V1"
"1",""
"2"," Ich erteile das Wort der Parlamentarischen Staatssekretärin Kerstin Griese."
"3"," Kerstin Griese, Parl."
"4"," Staatssekretärin beim Bundesminister für Arbeit und Soziales:"
"5","Sehr geehrter Herr Präsident! Liebe Kolleginnen und Kollegen! Meine Damen und Herren! Wir sprechen hier über ein Thema, das auch mir sehr am Herzen liegt:"
"6"," die Alterssicherung der Menschen, die als jüdische Bürgerinnen und Bürger aus der Sowjetunion zugewandert sind."
"7"," Ich erinnere mich gut:"
"8"," Als ich damals in Düsseldorf als Historikerin in der Mahn- und Gedenkstätte tätig und eng mit der jüdischen Gemeinde dort verbunden war — ich bin es heute noch —, kamen ganz neue Herausforderungen auf diese Gemeinde zu, als so viele russische Zuwanderer kamen."
"9"," Die Gemeinde hat sich rasant vergrößert."
"10"," Ein Blick in die Geschichte zeigt die Dimension:"
"11"," Die jüdische Gemeinde in Düsseldorf hatte vor 1933 etwa 5 500 Mitglieder."
"12"," Die eine Hälfte konnte vor den Nationalsozialisten fliehen; fast die gesamte andere Hälfte wurde ermordet."
"13"," Es waren später nur noch 57 jüdische Bürger, die nach 1945 eine neue Gemeinde gründeten."
"14","Wir alle wissen, dass die Zuwanderung der Juden aus der ehemaligen Sowjetunion ab Beginn der 1990er-Jahre die jüdischen Gemeinden in Deutschland hat wieder aufblühen lassen."
"15"," Alleine in Düsseldorf hat sich 1991 die Zahl der Mitglieder verfünffacht."
"16"," Heute ist sie mit 7500 Mitgliedern die drittgrößte Gemeinde in Deutschland."
"17"," In meiner Heimatstadt Ratingen gibt es heute den Jüdischen Kulturverein „Schalom“, der fast ausschließlich russischstämmige Mitglieder hat."
"18"," Übrigens hat mich bisher niemand von ihnen auf das Problem Alterssicherung angesprochen."
"19","Fakt ist:"
"20"," Die Juden aus der ehemaligen Sowjetunion haben Deutschland mit ihrer Zuwanderungsentscheidung wieder eine Chance auf ein reiches religiöses und kulturelles jüdisches Leben gegeben, und dafür sind wir dankbar."
"21"," Sie sind nach Deutschland gekommen in einer Situation verstärkter antijüdischer Angriffe in der sich auflösenden Sowjetunion."
"22"," Einige Dissidenten waren jüdische Intellektuelle."
"23"," Viele Juden hatten im Pass als Nationalität den Eintrag „Hebräer“."
"24"," Die weitaus meisten haben die Sowjetunion in Richtung Israel oder USA verlassen."
"25"," Etwa 220 000 kamen ab 1990 als sogenannte Kontingentflüchtlinge nach Deutschland."
"26"," Etwa 85 000 von ihnen wurden Mitglieder der jüdischen Gemeinden."
