"","V1"
"1",""
"2"," So bin ich."
"3"," Das habe ich angekündigt, Herr Kollege."
"4","Als letzte Rednerin zu diesem Tagesordnungspunkt spricht zu uns die Kollegin Kirsten Lühmann, SPD-Fraktion."
"5"," Kirsten Lühmann:"
"6","Herr Präsident! Liebe Kollegen! Liebe Kolleginnen! Die Bahnkonferenz der SPD-Bundestagsfraktion, unser Koalitionsvertrag, das Konzept der Gewerkschaft EVG und das Gutachten zur Mobilität, das die Grünen vorgestellt haben, zeigen uns eines:"
"7"," In diesem Haus herrscht ein erfreulicher Konsens darüber, dass die Bahn ein wesentlicher Faktor zur Erreichung unserer Klimaziele und für eine erfolgreiche Mobilitätswende ist."
"8"," Vorreiter innerhalb des DB-Konzerns ist dabei der DB Fernverkehr, der schon jetzt mit nahezu 100 Prozent Ökostrom fährt."
"9"," Andere Bereiche wie die Bahnhöfe steigern zunehmend ihren Anteil am grünen Strom in der Produktion."
"10"," Daher ist es nun folgerichtig, dass wir sagen:"
"11"," Wir müssen mehr Verkehre auf die Schiene bringen."
"12"," Wieder ist der DB Fernverkehr der Vorreiter."
"13"," Wir haben inzwischen über 40 Milliarden Personenkilometer im Fernverkehr zu verzeichnen."
"14"," Über 120 Millionen Menschen nutzen jedes Jahr die DB im Fernverkehr."
"15"," Das ist ein Rekord, und zwar trotz der Bedingungen, die wir angesprochen haben, zum Beispiel trotz der zahlreichen Verspätungen."
"16"," Das ist ein sehr gutes Zeichen."
"17"," Wenn wir aber den Schienenverkehr ausweiten wollen, dann brauchen wir mehr Trassen; denn wir kommen an die Grenzen dessen, was unser Schienennetz leisten kann."
"18"," Wenn wir mehr Trassen bauen wollen — das wissen wir —, brauchen wir die Akzeptanz der Menschen, die in der Nähe der Trassen leben."
"19"," Deshalb haben wir in der letzten Legislaturperiode hier in diesem Haus einen Antrag verabschiedet, der vorsieht, dass wir an den höchstbelasteten Strecken der transeuropäischen Netze, wenn es Bürgerbeteiligung gibt, darüber diskutieren, ob wir den Menschen an diesen Strecken Erleichterungen bei den Baumaßnahmen über das gesetzliche Maß hinaus verschaffen."
"20"," Das ist ein ganz wichtiger Punkt; denn sonst werden wir es nicht schaffen, die geplanten Bauprojekte zeitnah umzusetzen."
"21"," Ich habe in diesem Haus immer wieder gehört:"
"22"," Die Bürgerbeteiligung bringt doch nichts."
"23"," Die meisten sind doch nur dagegen und destruktiv und nicht konstruktiv."
"24"," — Beispiele wie die Fehmarnbeltquerung, Alpha-E und die Projekte in Baden-Württemberg zeigen aber:"
"25"," Das genaue Gegenteil ist der Fall."
"26"," Wenn wir die Menschen ernst nehmen und Geld in die Hand nehmen, um ihnen zum Beispiel unabhängige Wissenschaftler und Sachverständige zur Seite zu stellen, die sie in die Lage versetzen, auf Augenhöhe mitzudiskutieren, dann behindern die Betroffenen die Bauvorhaben nicht, sondern beschleunigen sie."
"27"," Ich bin sicher, dass wir in diesem Jahr noch über den ersten Antrag dieser Art hier beratenKirsten Lühmannwerden."
"28"," Wir müssen uns dann einig werden, was es uns wert ist, die Bürger zu beteiligen und die Verfahren zu beschleunigen."
"29"," Noch kurz zu den Anträgen, über die wir hier erstmalig beraten und im Ausschuss noch eingehender beraten werden."
"30","Zum Antrag der Grünen."
"31"," Sie fordern unter anderem, dass wir das, was wir als Koalition gemacht haben, um saubere Lkws zu fördern, nämlich eine Reduzierung der Maut für Gas-Lkws und eine völlige Freistellung von Elektro-Lkws — das haben wir gemacht, um sauber zu werden und unsere CO,-Ziele einzuhalten —, nur noch bei Lkws im Vor- und Nachlauf zum kombinierten Verkehr machen sollen."
"32"," Liebe Grüne, wir möchten nicht das eine gegen das andere aufwiegen."
"33"," Denn wir brauchen jeden Verkehrsträger."
"34"," Wenn wir eine Maßnahme durchführen, um ökologischer zu werden — es ist völlig egal, ob auf der Straße, auf der Schiene oder auf der Wasserstraße -, dann ist das sinnvoll."
"35"," Zum Antrag der AfD."
"36"," Sie fordern mehr Transparenz."
"37"," Liebe Kolleginnen und Kollegen, ich kenne nur wenig, was transparenter war als unser Bundesverkehrswegeplan."
"38"," Damals waren Sie im Bundestag noch nicht vertreten.
Vizepräsident Wolfgang "
