"","V1"
"1",""
"2"," Elvan Korkmaz, SPD, ist die nächste Rednerin."
"3"," Elvan Korkmaz:"
"4"," Herr Präsident! Meine Damen und Herren! Hier sind 154 Seiten Umsetzungsstrategie der Bundesregierung."
"5","Elvan KorkmazDas ist ein deutliches Zeichen, dass wir nicht reden, sondern handeln."
"6","Unser Bekenntnis ist klar."
"7"," Ich zitiere:"
"8","Leistungsfahige Infrastrukturen sind Lebensadern unserer Gesellschaft."
"9"," Dazu zählen besonders digitale Netze."
"10","Ich bin überzeugt:"
"11"," Digitalisierung gelingt dann — und nur dann -, wenn sie bei jedem in unserem Land ankommt."
"12"," Was heißt das konkret? Ganz einfach:"
"13"," Auch die kleinste Milchkanne braucht Netz."
"14"," Die Mähdrescherstadt Harsewinkel liegt in meinem Heimatkreis."
"15"," Deshalb weiß ich, dass die Zukunft der Landwirtschaft von einem guten Netz in der Fläche abhängt."
"16"," Ich nenne die Stichworte:"
"17"," autonom fahrende Mähdrescher oder die Übertragung von Echtzeitdaten vom Acker direkt ins Büro."
"18"," Ich lade die Bildungs- und Forschungsministerin auch gerne mal zu einem Besuch zu uns ein."
"19"," Als Sozialdemokratin setze ich mich schließlich für die Qualifizierung und Weiterbildung für jedermann ein."
"20"," Wie so oft:"
"21"," Wenn man in Zukunft Dinge besser machen möchte, muss man — das ist schon mal ein guter erster Schritt — aus Fehlern der Vergangenheit lernen:"
"22"," Der Ansatz des privatwirtschaftlichen Netzausbaus ist weitestgehend gescheitert."
"23"," Das müssen wir uns eingestehen."
"24"," Wir haben dort, wo es sich für Unternehmen lohnt, Leitungen und ansonsten einen Flickenteppich, der nur mühsam und mit viel Aufwand geknüpft werden kann."
"25"," Wirtschaftlichkeit ist der falsche Maßstab, wenn es um Daseinsvorsorge geht."
"26"," Ich habe die Diskussionen um weiße oder graue Flecken gerade in ländlichen Regionen satt."
"27"," Ich kann Menschen in Hesselteich nicht mehr guten Gewissens erklären, warum sie nur eine unzureichende und in manchen Fällen sogar gar keine Internetversorgung haben."
"28"," Heute ist die digitale Anbindung Grundversorgung."
"29"," Sie ist Daseinsvorsorge wie die Versorgung mit Wasser, Strom oder Heizung."
"30","Das Gleiche gilt auch für die Wirtschaft."
"31"," Kein Unternehmen wird sich in Regionen ansiedeln, in denen es Strom und fließendes Wasser, aber kein Internet gibt."
"32"," Der ausschlaggebende Standortfaktor ist schon lange nicht mehr die nächste Autobahnauffahrt, sondern die Datenautobahn."
"33"," So mancher hat es auch schon verstanden."
"34"," Ich habe da ein schönes Beispiel, das mich persönlich sehr freut."
"35"," Den einen oder anderen wird es nicht wundern, es kommt natürlich aus meinem Heimatkreis:"
"36"," Die Stadt Halle hat sich auf den Weg gemacht und ist selbst aktiv geworden, wartet nicht auf Unternehmen und baut das Netz selbst flächendeckend aus, damit gar nicht erst weiBe Flecken entstehen."
"37"," Wir als Bund — das wünsche ich mir — sollten genau solche Beispiele aufgreifen, fordern, sichtbar machen und den Kommunen Raum für Erfahrungsaustausch geben."
"38","Ich zitiere noch einmal die Umsetzungsstrategie:"
"39","Unser Ziel ist die Anbindung für alle - von überall und zu jeder Zeit."
"40"," Aber so viele Worte zur Infrastruktur sollten auch reichen."
"41"," Das ist schließlich Daseinsvorsorge."
"42"," Das muss jetzt kommen."
"43"," Das hat hier hoffentlich auch der Letzte verstanden."
"44"," Die eigentliche Frage ist doch:"
"45"," Was kommt jetzt? Wie schaffen wir es, dass alle gleichermaßen vom technischen Fortschritt profitieren und nicht abgehängt werden? Digitalisierung ist schließlich kein Selbstzweck."
"46"," Sie muss das Leben der Bürgerinnen und Bürger vor Ort einfacher machen."
"47"," Drei Schlaglichter aus der Umsetzungsstrategie:"
"48"," Digitale Behördengänge erleichtern den Alltag, intelligente Netze schaffen die Energiewende vor Ort, vernetzte Verkehrsträger lösen das Freiheitsversprechen für alle ein."
"49","Bei all den Chancen dürfen wir aber zwei Punkte nicht aus den Augen verlieren:"
"50"," Erstens."
"51"," Digitalisierung muss alle Städte und Kommunen erreichen."
"52"," Ich möchte keine hochtechnologisierten smarten Städte und analoge gallische Dörfer."
"53"," Zweitens."
"54"," Ich möchte auch, dass das bei jedem Menschen ankommt."
"55"," Ich möchte nicht auf der einen Seite die „Smarties“ und der anderen die „Abgehängten“ haben."
"56"," Kurz:"
"57"," Digitalisierung darf unsere Gesellschaft nicht spalten."
"58"," Die Umsetzungsstrategie der Bundesregierung ist da eine solide Grundlage."
"59","Vielen Dank."
"60"," Präsident Dr.
 Wolfgang "
