"","V1"
"1",""
"2"," Vielen Dank, Michael Frieser."
"3"," — Nächster Redner für die FDP-Fraktion:"
"4"," Dr."
"5"," Jürgen Martens."
"6"," Dr."
"7"," Jürgen Martens:"
"8","Sehr geehrte Frau Präsidentin! Meine Damen und Herren! Es ist schon angeklungen — Kollege Ruppert hat es dargestellt —:"
"9"," Ihr Gesetzentwurf, meine Damen und Herren von der AfD, beruht schon auf einer fachlich und juristisch grundfalschen Annahme."
"10"," Danach sollen Wahlvorschläge, die etwa Frauen oder andere Gruppen begünstigen, per se wegen dieser Begünstigung verfassungswidrig sein."
"11"," Dem ist nicht so."
"12"," Das ist schlicht eine falsche Behauptung, die Sie in den Raum stellen."
"13"," — Herr Jacobi, nehmen Sie doch mal die Urteile von Verfassungsgerichten in diesem Land wenigstens zur Kenntnis, bevor Sie hier solche Gesetzentwürfe vorlegen! Das haben Sie aber offensichtlich nicht getan."
"14"," Parteien zum Beispiel sind kein Teil der öffentlichen Gewalt und unterliegen auch keiner unmittelbaren Grundrechtsbindung, anders als staatliche Gewalt."
"15"," Das interessiert Sie nicht, oder?Der Gesetzgeber verfügt auch im Bereich des Wahlrechts über Gestaltungsbefugnis, verfassungsrechtlichgewünschte Ziele, etwa die in Artikel 3 Grundgesetz genannte Förderung von Frauen, zu erreichen und dabeiDr."
"16"," Jürgen Martensbestimmte Gruppen zu fördern."
"17"," Die Förderung der einen Gruppe und die damit verbundene — ja — Benachteiligung anderer Gruppen macht diese Förderung aber nicht per se unzulässig."
"18"," Das war übrigens Rechtsprechung des Bundesverfassungsgerichtes."
"19"," Auch das scheint Sie nicht zu interessieren, meine Damen und Herren."
"20","Es gibt für Parteien natürlich die Möglichkeit, Angebote an den Wähler zu machen - die er übrigens nicht annehmen muss — und Quoten aufzustellen."
"21"," Es gibt sogar Parteien, die sich ausdrücklich an bestimmte Bevölkerungsgruppen wenden, wie etwa Seniorenparteien, die ausdrücklich die Ziele von älteren Menschen in diesem Land politisch befördern wollen."
"22"," Dass sie nicht gewählt worden sind, liegt eben am Wähler."
"23"," Aber den Parteien verbieten können Sie das jedenfalls nicht."
"24"," Auch ein Paritätsgesetz sehen wir kritisch,sehr kritisch."
"25"," Denn es ist nicht Aufgabe des Gesetzgebers, dem Volk als Souverän mittels Gesetzgebung vorzuschreiben, wen es in welcher Zusammensetzung zu wählen hat oder nicht."
"26"," Wir werden sehen, inwieweit sich tatsächlich so etwas durchsetzen lässt."
"27","Die Repräsentation und Teilhabe von Männern und Frauen ist ungleich, richtig."
"28"," Wir Liberalen verzichten dabei noch auf Quoten."
"29"," Ja, darüber streiten wir."
"30"," Aber es einfach zu verbieten, um damit einer Diskussion von vornherein aus dem Weg zu gehen, das ist ein Weg, den wir so nicht mittragen."
"31"," Und was wir bestimmt nicht mittragen, ist die offensichtliche Strategie der AfD, die hinter dem Gesetzentwurf steht:"
"32"," eine gesellschaftspolitische Rtickwartsrolle in die 50er-Jahre zu machen, bei der die Frau zu gehorchen und Kinder zu kriegen hat und in der Politik den Mann bitte nicht stören darf."
"33"," Das machen wir bestimmt nicht mit, geschweige denn, dass wir uns den Überlegungen, die bei Ihnen ventiliert werden, anschließen, das Frauenwahlrecht insgesamt infrage zu stellen."
"34"," In diese Welt werden Sie hier keinen mitnehmen können.
Vizeprasidentin Claudia "
