"","V1"
"1",""
"2"," Für Bündnis 90/Die Grünen hat das Wort die Kollegin Agnieszka Brugger."
"3"," Agnieszka Brugger:"
"4","Herr Präsident! Meine Damen und Herren! Seit nun fast 18 Jahren diskutieren wir über die verschiedenen Einsätze in Afghanistan, und seit Jahren drückt sich die Bundesregierung um eine ganz zentrale Frage."
"5"," Die Fakten sind leider deprimierend:"
"6"," Die Sicherheitslage in Afghanistan hat sich auch in den letzten Jahren noch einmal verschlechtert, nur etwa die Hälfte des Landes ist unter Kontrolle der afghanischen Sicherheitskräfte, es fehlen Erfolge bei der Ausbildung, vor allem ist das politische Vertrauen aufallen Seiten verspielt, und nun kommt auch noch der wirre Trump-Tweet, mit dem der größte Truppensteller den Abzug eigentlich schon angekündigt hat."
"7","Da stellt sich doch schon lange die Frage, was man in diesem Einsatz unter diesen Rahmenbedingungen eigentlich noch realistisch erreichen kann — auch mit dem besten Willen."
"8"," Ich sage das gar nicht mit der Häme, die wir hier bei eini gen in dieser Debatte gehört haben; denn mich bedrücktdas sehr, gerade wenn ich an die 18 Jahre Einsatzrealitätin Afghanistan und an die Menschen in Afghanistan dene."
"9","Und ja, uns Grünen missfällt natürlich auch zutiefst, wie Donald Trump hier Außen- und Sicherheitspolitik betreibt; aber seine falsche und wirre Politik geht ja nicht dadurch weg, dass man sie einfach ignoriert, so wie Sie es in Ihren Reden getan haben."
"10"," Im Gegenteil:"
"11"," Man muss ihr kluge und vernünftige Vorschläge und Pläne entgegenstellen."
"12"," Einmal mehr wird deutlich, wie wichtig es eigentlich gewesen wäre, diesen Einsatz schon vor Jahren unabhängig zu evaluieren, über die eigenen Ziele und auch über eine kluge Abzugsperspektive zu sprechen."
"13"," Aber stattdessen haben Sie einfach beschlossen, diese zentrale Frage auszusitzen."
"14","Auch etwas anderes haben Sie einfach ausgesessen — und das tun Sie nach wie vor —:"
"15"," Die Bundesregierung hat einfach viel zu lange zur absolut falschen US-amerikanischen Eskalationsstrategie der letzten Jahre geschwiegen — zu den Geheimoperationen, zu den Luftangriffen, zu dem Prahlen mit Bombenabwürfen von Donald Trump, der die Eskalationsstrategie ja noch hochgefahren hat und damit auch die Ziele der Ausbildungsmission hintertrieben hat."
"16"," Das rächt sich nun ganz besonders; denn Sie waren überhaupt nicht darauf vorbereitet, als diese Tweets kamen, weil Sie eben selbst nie diskutiert haben, wie eine verantwortungsvolle Abzugsperspektive aussehen kann."
"17","Und ja, wenn die USA sich komplett zurückziehen, dann muss auch die Bundeswehr gehen."
"18"," Aber das ist keine politische Aussage, sondern einfach nur eine Anerkennung militärischer Realitäten."
"19"," Was wir endlich brauchen, ist eine Diskussion über ein verantwortungsvolles Ende und vor allem auch darüber, was danach kommt und wie man Diplomatie und Entwick auch aus der Verantwortung der Vergangenheit heraus — — über die nächsten Jahre sicherstellen kann."
"20"," Sie von der Bundesregierung legen in dieser Lage einfach nur das alte Mandat noch einmal neu vor."
"21"," Immerhin:"
"22"," Sie laden jetzt zu einer Friedenskonferenz nach Deutschland ein."
"23"," Das ist richtig, und wir begrüßen das; denn am Ende können nur politische Verhandlungen zu einer Lösung führen."
"24"," Aber die Frage, die ich mir stelle, ist:"
"25"," Warum eigentlich erst jetzt? Wo waren denn in den letzten Jahren diese diplomatischen Initiativen? Warum haben wir davon nichts gesehen? Die Afghanistan-Politik dieser Bundesregierung, meine Damen und Herren, kennt vor allem zwei Dinge:"
"26"," Aussitzen und Abschieben."
"27"," Ich glaube, wir erinnern uns noch alle, wie sich Horst Seehofer als Innenminister an seinem 69."
"28"," Geburtstag über die 69 Abschiebungen nach Afghanistan gefreut hat."
"29"," Das war mit das Zynischste, was ich in der Politik der Bundesregierung in dieser Legislaturperiode gesehen habe."
"30"," Agnieszka BruggerMittlerweile sind fast 500 Menschen nach Afghanistan abgeschoben worden."
"31"," Und ganz ehrlich:"
"32"," Ich nehme auch Ihnen, Herr Maas, und Ihnen, Frau von der Leyen, die große Sorge über die ganz schwierige Lage in Afghanistan nicht ab, wenn Sie gleichzeitig in ein Land abschieben, das nicht sicher ist und in dem die Menschen doch wieder in Lebensgefahr kommen."
"33"," Wir Grüne können Sie nur auffordern, diese Abschiebungen endlich zu stoppen; denn Afghanistan ist nun mal nicht sicher."
"34"," Vielen Dank."
"35","Vizepräsident Dr.
 Hans-Peter "
