"","V1"
"1",""
"2","Wird dazu das Wort gewünscht? — Kollege Stefan Müller von der CDU/CSU-Fraktion, bitte schön."
"3"," Stefan Müller:"
"4","Herr Präsident! Liebe Kolleginnen und Kollegen! Ich bin etwas verwundert über den Antrag, der hier sozusagen wie „Kai aus der Kiste‘ vorgetragen wurde."
"5"," Auf einmal, Herr Baumann, wird von Ihnen behauptet, dass über diesen Antrag nicht abgestimmt werden dürfe, weil er nicht den formalen Regeln entspreche."
"6"," Ich kann nur feststellen:"
"7"," Wir haben in der Sache mehrere Wochen darüber gerungen."
"8"," Es hat zwei Durchgänge im Vermittlungsausschuss gegeben."
"9"," Es hat mehrere Sitzungen der Arbeitsgruppe gegeben, in der auch die AfD vertreten war."
"10"," Ich kann mich übrigens nicht erinnern, dass es dort eine einzige Wortmeldung der Vertreter der AfD gegeben hätte."
"11"," Das heißt, wenn Sie schon nicht in der Sache etwas dazu beitragen wollten, hätte es wenigstens die Gelegenheit gegeben, in der Arbeitsgruppe und übrigens auch gestern Abend im Ver Stefan Müllermittlungsausschuss Ihre Bedenken vorzutragen."
"12"," Das haben Sie nicht getan."
"13"," Ich kann nur darüber spekulieren, warum das so ist."
"14"," Es ist die übliche Methode der AfD, in nichtöffentlichen Sitzungen keine Vorschläge zu machen oder gar nichts zu sagen, dann aber zu glauben, hier vor dem Parlament Dinge vortragen zu können, die keine Rolle gespielt haben."
"15"," Wir werden diesen Antrag ablehnen."
"16"," Es ist alles korrekt."
"17"," Wir können heute über das im Vermittlungsausschuss gefundene Ergebnis abstimmen, liebe Kolleginnen und Kollegen."
"18"," Vizepräsident Dr.
 Hans-Peter "
