"","V1"
"1",""
"2","Vielen Dank, Frau Kollegin."
"3"," — Der letzte Redner zu diesem Tagesordnungspunkt:"
"4"," der Kollege Dr."
"5"," Reinhard Brandl, CDU/CSU-Fraktion."
"6"," Dr."
"7"," Reinhard Brandl:"
"8","Herr Präsident! Verehrte Kolleginnen und Kollegen! Der Leitsatz der NATO zu Afghanistan lautet:"
"9"," „together in, together out“."
"10"," Das ist auch unsere deutsche Position."
"11"," Für kein anderes Land in der Welt hat Deutschland in den letzten Jahren so viel investiert wie für Afghanistan."
"12"," Das gilt für den militärischen Einsatz."
"13"," Das gilt aber auch für die zivile Entwicklungshilfe."
"14"," Die Summe von 4 Milliarden Euro in den letzten 18 Jahren ist eben genannt worden."
"15","Meine Damen und Herren, in dieser Zeit, in diesen 18 Jahren, ist in Afghanistan fast eine ganze Generation Junger Afghanen geboren worden."
"16"," Auch wenn in Afghanistan im Moment noch vieles im Argen liegt:"
"17"," Es geht dieser Generation besser als allen Generationen in Afghanistan zuvor."
"18"," Bildung, Gesundheitsversorgung, Lebenserwartung:"
"19"," All das ist auf einem höheren Niveau als jemals zuvor in der Geschichte dieses Landes."
"20","Aber jetzt kann man natürlich sagen:"
"21"," Ja, aber die Drogen, der Terror, die Armut, die Korruption! All das ist in Afghanistan immer noch allgegenwärtig."
"22"," Auch nach 18 Jahren Einsatz in Afghanistan sind die Probleme nicht gelöst."
"23"," — Ja, das stimmt."
"24"," Aber trotzdem bin ich der Überzeugung, dass es dem Land cher gelingt, diese Geißeln abzuwerfen, wenn wir an der Seite der Afghanen noch eine Weile bleiben, als wenn wir alleine und verfrüht abziehen, meine Damen und Herren."
"25","Das ist der erste Grund, warum ich für dieses Mandat bin."
"26"," Es gilt der Satz:"
"27"," ohne Sicherheit keine Entwicklung."
"28"," Wir müssen feststellen, dass die afghanischen Sicherheitskräfte in den letzten Jahren große Fortschritte gemacht haben."
"29"," Die Ministerin hat vorher von der afghanischen Luftwaffe gesprochen."
"30"," Die gab es vorher gar nicht."
"31"," Aber die Afghanen sind noch nicht in der Lage, dauerhaft eine selbsttragende Sicherheit herzustellen."
"32"," Solange sie dazu nicht in der Lage sind, müssen wir ihnen noch weiter zur Seite stehen, sonst riskieren wir alles, was wir in den vergangenen Jahren aufgebaut haben."
"33"," Das ist der erste Grund."
"34","Der zweite Grund ist, dass wir mit der Verlängerung dieses Mandats eine Botschaft an die junge Generation senden:"
"35"," Wir lassen euch nicht im Stich."
"36"," Wir bleiben an eurer Seite."
"37"," Wir helfen euch, euer Land aufzubauen."
"38"," Wir glauben an die Zukunft Afghanistans."
"39"," - Meine Damen und Herren, das Einzige, was diese Menschen in ihrem Land hält, ist nicht die Situation, wie sie heute ist, sondern es ist die Perspektive, dass es in Zukunft besser wird."
"40"," Wenn wir jetzt das Signal senden:"
"41"," „Wir ziehen aus Afghanistan ab, wir lassen das Land im Stich, wir glauben nicht mehr an die Zukunft des Landes“, dann senden wir das falsche Signal."
"42"," Dann wird die Menschen auch nichts mehr in diesem Land halten."
"43","Der dritte Grund, den ich heute nennen will, warum ich weiter für dieses Mandat bin, ist, dass damit auch eine Botschaft an die Taliban verbunden ist."
"44"," Die Botschaft lautet:"
"45"," Ihr werdet mit eurem Terror das Land nicht zurückgewinnen! — Ja, Herr Trittin, das ist die Situation."
"46"," Frieden in Afghanistan wird es nur am Verhandlungstisch geben."
"47","Damit Verhandlungen Erfolg haben, brauchen wir zwei Dinge."
"48"," Wir brauchen auf der einen Seite Geduld und einen langen Atem."
"49"," Auf der anderen Seite müssen auch die äußeren Rahmenbedingungen stimmen."
"50"," Wenn die Taliban das Gefühl haben, wir würden sowieso irgendwann abziehen, sie müssten nur warten, bis wir weg wären, danach fiele ihnen das Land quasi von selbst wieder zu, dann gibt es doch überhaupt keinen Grund, warum sie sich auf eine politische Lösung einlassen sollten."
"51"," Aus diesem Grund müssen wir das Signal senden:"
"52"," Wir bleiben so lange, wie die Afghanen brauchen, um die Sicherheitslage selbst herzustellen."
"53"," Wir zielen auf eine politische Verhandlungslösung."
"54","Verehrte Kolleginnen und Kollegen, „together in, together out“, das ist die Maxime der NATO."
"55"," Das ist auch unsere deutsche Position."
"56"," Unsere Position ist nicht „forever in“."
"57"," Das heißt, auch uns wäre es natürlich recht — das ist unser Ziel —, dass wir die Zahl unserer deutschen Soldaten weiter reduzieren und die Soldaten irgendwann ganz abziehen können und in Afghanistan am Ende nur noch zivile Entwicklungshilfe nötig ist."
"58","Aber unsere Botschaft ist auch:"
"59"," Wir machen das nicht alleine."
"60"," Wir machen das in enger Abstimmung -— ,,together“ — mit unseren Bündnispartnern."
"61"," Wir machen es abhängig von der Situation."
"62"," Im Moment lässt es die Situation noch nicht zu."
"63"," Wir bleiben deswegen weiter in diesem Land."
"64"," Ich bitte Sie um Zustimmung für dieses Mandat."
"65"," Afghanistan braucht uns noch."
"66"," Wir lassen die Menschen nicht im Stich."
"67","Jetzt danke ich Ihnen für die Aufmerksamkeit."
"68","Vizepräsident Dr.
 Hans-Peter "
