"","V1"
"1",""
"2","So, jetzt geht es weiter."
"3","Harald Ebner:"
"4","Sie stellen die Forderung, den Wolf ins Jagdrecht aufzunehmen."
"5"," Was wäre denn damit gewonnen? Stichwort:"
"6"," ganzjährige Schonzeit."
"7"," Wäre irgendetwas einfacher? Ich glaube, nein."
"8"," Sämtliche Entscheidungswege werden schwieriger."
"9"," Abstimmungen zwischen Behörden werden komplizierter."
"10","Der Wolf hält sich nicht an Reviergrenzen."
"11"," Er hält sich im Übrigen auch nicht an Wolfsausschlussgebiete."
"12"," Da müssen Sie sich, liebe Kolleginnen und Kollegen, ehrlich machen."
"13"," Wie wollen Sie denn einem Wolf, der fast 80 Kilometer am Tag zurücklegt, untersagen, in ein Wolfsausschlussgebiet zu kommen? An der Stelle muss man ehrlicherweise sagen, dass Sie nie erreichen können, dass in einem Wolfsausschlussgebiet kein Wolf ist."
"14"," Die Weidetierhalter werden künftig trotzdem auf Hilfen angewiesen sein, weil der Wolf trotzdem auch in diesen Gebieten sein wird."
"15"," Ihnen müssen wir mit der Weidetierprämie helfen.
Vizepräsident Wolfgang "
