"","V1"
"1",""
"2","Vielen Dank, Matthias W."
"3"," Birkwald."
"4"," — Bevor ich Herrn Straubinger das Wort erteile, möchte ich den schon zitierten Volker Beck hier bei uns im Haus herzlich begrüßen."
"5"," Jetzt hat der Kollege Max Straubinger für die CDU/ CSU-Fraktion das Wort."
"6"," Max Straubinger:"
"7","Frau Präsidentin! Werte Kolleginnen und Kollegen! Wir behandeln heute den Antrag von FDP, Linken und Bündnis 90/Die Grünen — eine seltsame politische Formation, die wir hier erleben müssen."
"8"," — Ja, das ist völlig ungewohnt."
"9"," — Aber es geht um ein Ziel, das wir auch verstehen."
"10"," Die jüdischen Kontingentflüchtlinge sollen gemäß Ihrem Antrag hinsichtlich ihrer Alterssicherung in irgendeiner Form des Sozialrechts bessergestellt werden."
"11"," Es ist auch großartig, wenn mit einem Antrag aufgezeigt wird, wie die Zielstellung erreicht werden kann, dies jedoch letztendlich zwischen den Fraktionen nicht mehr kompatibel ist, sondern nur noch mehrere Möglichkeiten aufgeworfen werden."
"12"," Herr Kollege Birkwald hat gerade dargestellt, dass Linke und Grüne eine Fremdrentenrechtspräferenz haben und die FDP eine mögliche Fondslösung anstrebt."
"13"," Von daher zeigt sich:"
"14"," Wir haben möglicherweise ein gleiches Ziel, aber gleichzeitig die Schwierigkeit, uns für die am besten geeigneten Maßnahmen zu entscheiden."
"15","Ich möchte darlegen, dass man anhand des Antrags sieht, dass das Thema sehr komplex ist und nicht nur einseitig von den Betroffenen her gesehen werden kann; denn hier ist die Gesamtheit aller in der Rentenversicherung Versicherten sowie aller, die einer sozialen Unterstützung bedürfen, mit zu betrachten."
"16"," Dazu gehören auch viele weitere Gruppierungen, die möglicherweise betroffen sind."
"17"," Das zeigt sehr deutlich, wie schwierig die Aufgabe des Findens einer möglichen Lösung ist."
"18"," Wenn es um das Rentenrecht geht, muss man den Grundgesetzartikel 3 besonders betrachten."
"19"," Dort heißt es:"
"20"," Wesentlich Gleiches ist gleich zu behandeln, und wesentlich Ungleiches ist ungleich zu behandeln."
"21"," — So haben wir im Koalitionsvertrag niedergelegt — das steht auch hier im Antrag -, bei schwierigen Fällen in der Grundsicherung im Rentenüberleitungsprozess eine Unterstützung durch eine Fondslösung zu prüfen."
"22"," Das ist das, was wir in der Koalition vereinbart haben."
"23"," Warum haben wir dies so vereinbart? Aber zuerst möchte ich darlegen, dass Deutschland in einer großartigen humanitären Leistung und humanitären Geste 215 000 Personen aus den Nachfolgestaaten der Sowjetunion, aber auch aus Russland aufgenommen hat, zu Recht aufgenommen hat, weil sie in ihren Herkunftsländern entweder Diskriminierungen ausgesetzt waren oder Antisemitismus, der in diesen Ländern herrscht, erleiden mussten."
"24"," Dem haben wir uns in unserer Verantwortung vor der Geschichte und in unserer Verantwortung vor der Shoah auch gestellt."
"25"," Daher haben wir diese Personen zu Recht aufgenommen."
"26"," Das zeigt sehr deutlich, dass wir ein humanitärer Staat sind und uns einer Lösung der damit verbundenen Probleme nicht verschließen."
"27","Das gilt aber auch für andere Personen."
"28"," Das gilt für syrische Kriegsflüchtlinge genauso wie für ehemalige Bootsflüchtlinge aus Vietnam."
"29"," Das gilt genauso für chemalige Botschaftsflüchtlinge aus Albanien, die ebenfalls unter dem Gesichtspunkt der Humanität in Deutschland Aufnahme gefunden haben."
"30"," Das ist meines Erachtens schon ein sehr entscheidendes Moment, das in der Diskussion auch betrachtet werden muss."
"31"," Jetzt wird von den Antragstellern angeführt, dass das Angewiesen-Sein auf die Grundsicherung entwürdigend und den Menschen vor allen Dingen nicht zumutbar sei."
"32"," Ich kann mich noch daran erinnern, wie die Grundsicherung unter Rot-Grün eingeführt wurde."
"33"," Dort hieß es:"
"34"," Wir kehren ab von der Sozialhilfe, um im Wesentlichen mit ein bisschen Unterstützung den Lebensunterhalt bestreiten zu können."
"35"," Mit der Grundsicherung sollte Teilhabe an einem menschenwürdigen Leben in Deutschland erreicht werden, zwar nicht üppig, aber menschenwürdig."
"36"," — Das ist meines Erachtens der entscheidende Gesichtspunkt."
"37"," Daher soll man diese Grundsicherungsleistung, die mittlerweile 1 Million Menschen aufgrund des Alters oderMax Straubingeraufgrund der Erwerbsunfähigkeit in Anspruch nehmen, nicht so herabwürdigen."
"38"," Das ist eine große soziale Leistung für die Menschen, die wir hier leisten."
"39"," Dann der Vorschlag, das Fremdrentengesetz hier mit anzuwenden."
"40"," Es ist bezeichnend, dass der Kollege Birkwald zwar Präferenz dafür gezeigt, aber dann trotzdem aufgezeigt hat, dass er dies ob der Kürzung der Anerkennung der Arbeitsleistungen im Herkunftsland auf 60 Prozent, die wir im F Irentengeset g haben, für nicht ausreichend hält."
"41"," Ich frage mich schon, was Ihr Vorschlag soll."
"42"," Es ist natürlich richtig, dass Leistungen nach dem Fremdrentengesetz mittlerweile zum Teil auch über Grundsicherungsleistungen aufgestockt werden müssen, weil in einzelnen Bereichen die Rente nicht reicht, insbesondere wenn man in München, Düsseldorf oder Hamburg wohnt."
"43"," Auch das zeigt die Unvollkommenheit dieser Lösung."
"44"," Es ist ferner festzustellen, dass das Fremdrentenrecht für deutsche Volkszugehörige die Grundlage ist, die infolge der Nachkriegssituation in Russland und den Nachfolgestaaten der Sowjetunion Diskriminierungen ausgesetzt waren und zur Ausreise genötigt wurden oder ausreisen mussten."
"45"," Das ist die Anerkenntnis für die Deutschen, das steht auch hier im Gesetz."
"46"," Es hat jeder, der zu uns kommt, die Möglichkeit, prüfen zu lassen, ob er dem deutschen Fremdrentenrecht unterliegt."
"47"," Das ist jedem möglich."
"48"," Für jüdische Zuwanderer gilt zusätzlich:"
"49"," Wenn sie einer NS-Verfolgung ausgesetzt waren, dann gibt es zusätzliche Entschädigungsleistungen, die nicht auf die Grundsicherung angerechnet werden."
"50"," Also, wir haben hier entsprechende Instrumente."
"51"," Gleichwohl werden wir den vorliegenden Antrag in der parlamentarischen Beratung einer Prüfung unterziehen und bewerten."
"52","In diesem Sinne:"
"53"," Herzlichen Dank für die Aufmerksamkeit.
 Vizepräsidentin Claudia "
