"","V1"
"1",""
"2"," Vielen Dank, Julia Verlinden."
"3"," — Nächster Redner in der Debatte:"
"4"," Mario Mieruch."
"5","Mario Mieruch:"
"6","Sehr geehrte Frau Präsidentin! Sehr geehrte Damen und Herren! Liebe Gäste auf den Tribünen! Ich möchte zu Beginn zwei wesentliche Punkte festhalten, die wir heute hier gelernt haben:"
"7"," Experte werden Sie, indem Sie Fridays for Future recht geben — so einfach ist das."
"8"," Und:"
"9"," Investieren Sie in CO,-Zertifikate — damit kann man riesige Spekulationsgewinne einfahren."
"10"," — Das sind die beiden Kernaussagen, die wir heute hier mitnehmen durften."
"11"," Am Ende ist es relativ egal, ob es ein CO,-Zertifikat, ein CO,-Preis oder eine CO,-Steuer ist, Sie bezahlen das am Ende:"
"12"," entweder direkt an den Fiskus, oder Sie finden es auf den Preisschildern."
"13"," Mario MieruchDas macht keinen Unterschied; das Geld ist weg."
"14"," — So viel dazu."
"15","Energiepolitik ist Geopolitik."
"16"," Das ist ein Thema, das heute etwas unterging."
"17"," Das gilt nicht nur für den Verlauf von Netzen oder Pipelines; auch die erneuerbaren Energien kommen nicht ohne Ressourcen aus."
"18"," Wir in Deutschland sind auf Seltene Erden, auf Selen, Lithium, Kobalt und vieles mehr angewiesen, wovon wir nichts im eigenen Land finden."
"19"," So importieren wir das alles aus China, aus Südamerika oder auch aus einer Bürgerkriegsregion im Kongo."
"20"," Diese Beispiele zeigen, dass wir eben keine Insel der Glückseligen sind, sondern dass der deutsche Alleingang in der Energiewende massive Auswirkungen auf unsere Außenpolitik haben wird und auch schon längst hat."
"21"," Dabei versperrt uns einengende Ideologie Möglichkeiten in unserem außenpolitischen Handeln."
"22"," Wenn wir andere Länder zwingen wollen, unseren Weg mitzugehen, obwohl sie unter Umständen eine eigene Meinung haben, dann fördert das die europäische Integration nur mäßig."
"23"," Statt auf eine nachhaltige und gesicherte Energieerzeugung unter eigener Kontrolle zu setzen, machen wir uns unter Umständen von Ländern abhängig, die unser freiheitlich-westliches Wertesystem nicht immer teilen."
"24"," Ich bin sehr gespannt, was passiert, wenn uns eines dieser Länder mal den Versorgungshahn zudreht."
"25","Der Antrag der FDP enthält wichtige Ansätze, die unsere Energiepolitik wieder vom Kopf auf die Füße stellen können."
"26"," Das sehen wir auch so."
"27"," Als blaue Partei erteilen wir planwirtschaftlichen Absichten wie dem Kohleausstieg ein klares Nein, aber wir beziehen noch etwas klarer und eindeutiger Stellung, indem wir ganz deutlich sagen, dass Sicherheit, zuverlässige Energieversorgung nicht ohne Kernenergie machbar sind."
"28","Wir reden von einem Wiedereinstieg in eine saubere Kernenergie, die auch die Diskussion über Endlagerungsprobleme obsolet macht."
"29"," Mit diesen Forderungen stehen wir nicht alleine; der Journalist Dirk Maxeiner wie auch der Linde-Aufsichtsratschef Reitzle haben hierzu klare Worte gefunden."
"30"," Das ermöglicht uns eine Kooperation unter anderem mit Frankreich."
"31"," Ich denke an Kernforschungszentren in Cadarache oder Projekte wie ITER, deren langfristiges Ziel die Kernfusion ist."
"32"," Ahnliches gilt auch für die Brennstoffzelle, die ein bisschen zum Stiefkind der Energiegewinnung geworden ist."
"33"," Stromerzeugung statt ideologischem Strom aus der Steckdose, der seine Emissionen nur ins Ausland verlagert und Ressourcenkonflikte provoziert! Ein solcher Strom kann nicht die Lésung sein."
"34"," Ein guter Unternehmer streut seine Geschäfte."
"35"," Das sollten wir auch mit unseren Energiequellen machen."
"36"," Wir sollten auf mehrere Möglichkeiten setzen, um Sicherheit herzustellen."
"37"," Freiheit von Forschung und Lehre, darüber wird immer gerne gesprochen."
"38"," Hier könnten wir es einfach mal leben."
"39","Vielen Dank.
Vizepräsidentin Claudia "
