"","V1"
"1",""
"2"," Nächster Redner in der Debatte ist der Abgeordnete Fritz Güntzler von der Fraktion der CDU/CSU."
"3"," Fritz Güntzler:"
"4","Sehr geehrter Herr Präsident! Liebe Kolleginnen und Kollegen! Meine Damen und Herren! Wir kommen jetzt zur Sache zurück, Herr Kollege Dehm."
"5"," Das wäre schon mal ganz gut."
"6"," Fritz GüntzlerIch habe versucht, dem Kollegen König zu folgen; vielleicht war das ja schon der erste Fehler."
"7"," Ich habe bis jetzt noch nicht verstanden, was die AfD eigentlich will."
"8"," Ich habe bis jetzt nur verstanden, was sie nicht will."
"9"," Wir sind uns auf sehr breitem Raum einig, dass es unfairen Steuerwettbewerb und Steuergestaltung gibt."
"10"," Wir sind uns vielleicht nicht darüber einig, in welchem Umfang es das gibt; aber wir sind uns einig, dass wir etwas dagegen machen wollen."
"11"," Darum hat die Bundesregierung in der letzten Legislaturperiode unter Bundesminister Wolfgang Schauble ja auch den BEPS-Prozess mit eingeleitet; Lothar Binding hat darauf Bezug genommen."
"12"," Ein Punkt der 15 Aktionspunkte ist der Aktionspunkt 13, bei dem es um das Country-by-Country Reporting, also um die Berichterstattung der Unternehmen, geht."
"13"," Eine Veröffentlichung der Informationen war im BEPS-Projekt damals nicht vorgesehen."
"14"," Wir sollten weiter daran arbeiten und diskutieren, wie wir sukzessive zu Lösungen kommen."
"15","Wenn ich den Antrag der Linken lese, dann stört mich schon der erste Satz; denn dort muss ich lesen:"
"16","Multinationale Konzerne verschieben Gewinne über Ländergrenzen und drücken ihre Steuerlast."
"17","So allgemein formuliert ist dieser Satz falsch."
"18"," Ich finde diesen Generalverdacht gegenüber den Unternehmerinnen und Unternehmern in unserem Land eigentlich auch unverschämt."
"19"," Natürlich gibt es Unternehmen, die das tun; aber allen Unternehmen, die international tätig sind, das per se zu unterstellen, halte ich nicht für richtig, und das sollten wir auch nicht tun, meine Damen und Herren."
"20"," Nach allen Gutachten, die vorliegen, zeigen die Zahlen — Durchschnittszahlen sind ja immer was Besonderes —, dass die Steuerquote multinational tätiger Unternehmen in Deutschland 2 bis 3 Prozent höher ist als die Steuerquote rein nationaler Unternehmen."
"21"," Sie zahlen also im Durchschnitt sogar mehr Steuern als nur national tätige Unternehmen."
"22"," Das nehmen Sie in Zukunft bitte auch mal zur Kenntnis."
"23","Und nun zur Frage, ob wir ein öffentliches Country-by-Country Reporting brauchen."
"24"," Wir haben dies in $ 138a der Abgabenordnung als Berichterstattung zwischen den Finanzverwaltungen geregelt."
"25"," Das halten wir auch nach wie vor für richtig, weil die Finanzverwaltungen dafür zuständig sind, die richtigen Steuern in der richtigen Höhe zu erheben."
"26"," Damit sind die Unternehmen zu nahezu 100 Prozent transparent gegenüber den Finanzverwaltungen."
"27"," Das ist, glaube ich, ein wichtiger Schritt, den wir bei der Berichterstattung durch diesen Informationsaustausch vollzogen haben."
"28","Sie suggerieren mit Ihrem Antrag — Lothar Binding hat das auch ein wenig getan —, dass man durch ein 6ffentliches Country-by-Country Reporting eine höhere Wirkung gegen aggressive Steuerplanungen erreichen kann."
"29"," Ich verweise aber gerne auf die Studie des Zentrums für Europäische Wirtschaftsforschung, des ZEW, also nicht irgendeines Instituts, das 2017, nachdem es sich die Banken und den Rohstoffsektor, in dem wir ein öffentliches Country-by-Country Reporting haben, angekuckt hat, schon erklärt hat:"
"30"," „Country-by-Country Reporting, Zwang zur Transparenz hilft kaum gegen aggressive Steuerplanung."
"31","“Von daher sollten wir uns die Frage stellen, welche wirklich guten Instrumente es eigentlich gibt, mit denen wir etwas erreichen können, und wir sollten diesen Weg nicht weitergehen."
"32"," Zu den Instrumenten komme ich gleich."
"33","Aber ich möchte in der verbliebenen Zeit auch noch mal kurz auf die Dinge eingehen, die unseres Erachtens beim öffentlichen Country-by-Country Reporting problematisch sind."
"34"," Letztendlich hat Lothar Binding sie eigentlich schon alle genannt."
"35"," Ich fand seine Schlussfolgerung dann ein bisschen überraschend."
"36"," Die Probleme hast du sehr schön dargestellt, Lothar."
