"","V1"
"1",""
"2"," Als nächste Rednerin hat die Parlamentarische Staatssekretärin Rita Schwarzelühr-Sutter das Wort."
"3"," Rita Schwarzelühr-Sutter, Parl."
"4"," Staatssekretärin bei der Bundesministerin für Umwelt, Naturschutz und nukleare Sicherheit:"
"5","Sehr geehrter Herr Präsident! Liebe Kolleginnen und Kollegen! Sehr geehrte Damen und Herren! Wie man sieht, ist der Klimaschutz mitten in unserer politischen Debatte angekommen - und das ist gut so."
"6"," Dafür, dass es so ist, bin ich den vielen jungen Menschen, aber auch ihren Eltern, den Wissenschaftlern und den Unternehmerinnen und Unternehmern dankbar; denn sie fordern ambitionierte Schritte ein."
"7"," Sie fordern, jetzt zu handeln, anstatt abzuwarten und zu vertrösten."
"8"," Deswegen wird das Jahr 2019 das Jahr des Klimaschutzes."
"9","Dass gerade die Diskussion über eine CO,-Bepreisung Fahrt aufnimmt, zeigt mir:"
"10"," Wir brauchen tiefgreifendere Veränderungen als bisher."
"11"," Eine Bepreisung von CO,-Emissionen kann den Umstieg auf klimafreundlichere Technologien endlich beschleunigen, gerade bei unseren Sorgenkindern, dem Verkehrs- und dem Wärmebereich."
"12"," Ich möchte aber auch deutlich sagen:"
"13"," Es kommt entscheidend darauf an, wie wir diesen Umstieg gestalten."
"14"," Eine CO,-Bepreisung muss helfen, das Klima zu schützen, und sozial gerecht sein."
"15"," Unser System der Entgelte, Abgaben, Umlagen und Steuern hat seine Lenkungswirkung beim Klimaschutz teilweise verloren."
"16"," Der Strom ist in den letzten zehn Jahren teurer geworden, obwohl er von Jahr zu Jahr zu einem immer größeren Anteil aus erneuerbaren Energien stammt."
"17"," Demgegenüber kosten Benzin, Diesel, Heizöl und Gas so viel wie im Durchschnitt der letzten zehn Jahre."
"18"," Das ist doch eigentlich absurd und wird zu Recht bemängelt."
"19","Deshalb spricht einiges für eine Veränderung der Preise."
"20"," In einer Marktwirtschaft können wir Anreize für Innovationen setzen."
"21"," Es geht jetzt nicht darum, alles einfach teurer zu machen, sondern darum, ein Signal dafür zu geben, dass es sich lohnt, CO,-ärmere Produkte zu kaufen und in klimafreundliche Technologien zu investieren."
"22","Wir wissen:"
"23"," Klimaschutz kostet Geld."
"24"," In einer sozialen Marktwirtschaft müssen wir immer darüber nachdenken, wie wir Anreize setzen können, aber natürlich auch darüber, wie wir die Kosten verteilen."
"25"," Deshalb ist es selbstverständlich, dass wir bei allen Maßnahmen zum Klimaschutz die Verteilungswirkungen ganz genau im Blick haben."
"26"," Der Staat darf mit einer CO,-Bepreisung kein zusätzliches Geld einnehmen, sondern er muss das Geld den Bürgerinnen und Bürgern in geeigneter Form zurückgeben."
"27"," Dabei gilt:"
"28"," Eine gesamtwirtschaftliche Aufkommensneutralität bedeutet nicht eine individuelle Belastungsneutralität."
"29"," Wir müssen uns fragen:"
"30"," Was passiert mit der Pendlerin auf dem Land, und was passiert mit dem Mieter, der Mieterin in der Stadt? Deswegen arbeiten wir an einem Konzept, das wirksam das Klima schützt, das gerecht bei den Kosten und am Ende auch praktikabel in der Umsetzung ist, und zwar ziemlich schnell."
"31"," Belastungen für Menschen, die sich kurzfristig kein Elektroauto leisten können oder, wie wir schon gehört haben, keinen Einfluss auf die Heizung in ihrer Mietwohnung haben, lassen wir nicht zu."
"32"," Wir können untere und mittlere Einkommensgruppen insgesamt nicht stärker belasten."
"33","Eines möchte ich betonen:"
"34"," Ein CO,-Preis kann ein sinnvoller Baustein einer umfassenden Klimaschutzpolitik sein, aber sicherlich nicht das Allheilmittel."
"35"," Das ist nur gemeinsam mit anderen Maßnahmen sinnvoll."
"36"," Denkverbote helfen uns übrigens nicht."
"37"," Die Klimaschutzziele 2030 ernst zu nehmen, bedeutet, ambitionierte und ganz konkrete Maßnahmen zu beschließen."
"38"," ManParl."
"39"," Staatssekretärin Rita Schwarzelühr-Sutterkann nicht nur sagen, was man alles nicht will, sondern wir müssen auch sagen, wie es vielleicht gehen könnte."
"40"," Daher ist ein CO,-Preis keine Alternative zu einem Klimaschutzgesetz."
"41"," Das Klimaschutzgesetz, wie die Bundesumweltministerin es vorgeschlagen hat, gibt den Rahmen vor und macht Verantwortlichkeiten klar."
"42"," Ein CO,-Preis kann eine konkrete Maßnahme sein, um diesen Verantwortlichkeiten gerecht zu werden."
"43","Die Debatte darüber, wie wir unsere Klimaschutzziele 2030 erreichen, führen wir mit allen verantwortlichen Ressorts im Klimakabinett, und wir haben vereinbart, noch dieses Jahr klare Beschlüsse zu fassen — dieses Jahr —, und zwar — das ist für uns wichtig - sozial gerecht."
"44"," Wenn wir das so umsetzen, dann werden wir — davon bin ich überzeugt — auch die Akzeptanz der Bürgerinnen und Bürger erhalten."
"45","Herzlichen Dank.
Vizepräsident Wolfgang "
