"","V1"
"1",""
"2"," Nächster Redner ist der Kollege Peter Weiß, CDU/ CSU."
"3"," Peter Weiß:"
"4","Herr Präsident! Verehrte Kolleginnen und Kollegen! Made in Germany, das ist die Erfolgsmarke, die weltweit gefragt ist."
"5"," Sie ist nur möglich mit guter Arbeit, auch mit gut bezahlter Arbeit, mit Fachkräften."
"6"," Fachkräftestrategie und Fachkräftegesetz haben deswegen vor allem ein Ziel:"
"7"," Wir wollen ‚made in Germany“ auch in Zukunft zu einer weltweiten Erfolgsstory machen."
"8"," Entgegen dem, was uns zum Teil vorgeworfen wird, verfolgen wir einen klaren Dreischritt:"
"9","Erstens."
"10"," Wir sorgen dafür, dass noch mehr Menschen in Deutschland besser qualifiziert werden können."
"11"," Das haben wir gemacht, indem wir seit Beginn dieses Jahres eine Menge Geld in die Hand nehmen, um Langzeitarbeitslose durch zusätzliche Angebote aus der Langzeitarbeitslosigkeit herauszubringen."
"12"," Das haben wir gemacht, indem wir mit dem Qualifizi gscl gesetz die Möglichkeit geschaffen haben, dass noch mehr wenig Qualifizierte mit Förderung der Bundesagentur für Arbeit einen qualifizierteren Job bekommen können."
"13"," Und das werden wir machen, wenn uns die Bundesbildungsministerin und der Bundesarbeitsminister — hoffentlich bald — eine nationale Fort- und Weiterbildungsstrategie vorlegen."
"14","Zweitens."
"15"," Wir bauen auf die Zusammenarbeit in der Europäischen Union."
"16"," Wenn Sie sich den Anstieg der Beschäftigung in Deutschland in den letzten Jahren anschauen, der zum Erfolg unseres Landes beigetragen hat, dann sehen Sie, dass 50 Prozent dieser zusätzlichen Arbeitsplätze mit Mitbürgerinnen und Mitbürgern aus anderen EU-Staaten besetzt worden sind."
"17"," Die Europäische Union und die Arbeitnehmerfreizügigkeit der EU sind keine Gefahr für uns, sondern ein Erfolgsrezept für Deutschland gewesen."
"18"," Prasident Dr.
 Wolfgang "
