"","V1"
"1",""
"2"," Danke schön, Herr Kestner."
"3"," — Nächster Redner:"
"4"," Dr."
"5"," Fritz Felgentreu für die SPD-Fraktion."
"6"," Dr."
"7"," Fritz Felgentreu:"
"8"," Herr Kollege Kestner, ein gutgemeinter Rat:"
"9"," Der Kommisston passt nicht zum Parlament."
"10"," Wenn Sie lieber Soldat wären, dann machen Sie eine Dauerwehrübung."
"11"," Aber selbst da würde ich Ihnen raten:"
"12"," Seien Sie vorsichtig, wenn Sie in diesem Ton mit Ihren Untergebenen reden, wegen der Attraktivität der Bundeswe Frau Präsidentin! Meine Damen und Herren! Vor gut drei Jahren ist die Soldat { Inung in Kraft getreten."
"13"," Seitdem gilt für die Soldatinnen und Soldaten der Bundeswehr eine Wochenarbeitszeit von 41 Stunden — im Normalbetrieb natürlich, nicht im Einsatz oder im Manöver."
"14"," Ungefähr ein Vierteljahr nach der Einführung hatte ich ein Gespräch mit einem etwas genervten altgedienten Offizier, der mir erklärte, dass ihn schon das Wort „Arbeitszeit“ stört."
"15"," Denn ein Soldat, so mein Ge Dr."
"16"," Fritz Felgentreusprächspartner, arbeitet nicht, er dient."
"17"," Und deswegen sei das alles sträflicher Unsinn."
"18","Ich habe längere Zeit über das Gespräch nachgedacht; denn mein sozialdemokratisches Bauchgefühl sagte mir natürlich:"
"19"," Eine geregelte Wochenarbeitszeit ist eine gute Sache im Interesse der gesamten Organisation und der einzelnen Mitarbeiterinnen und Mitarbeiter."
"20"," Und mein Bauchgefühl als Reserveoffizier sagte mir:"
"21"," Ja, aber Soldat ist kein Beruf wie jeder andere."
"22"," Das Selbstverständnis ist nicht das gleiche wie bei Beschäftigten in der Industrie."
"23"," Soldatinnen und Soldaten verstehen den Unterschied zwischen Arbeit und Dienst und orientieren sich auch daran."
"24"," Insofern hatte der Kamerad nicht vollkommen unrecht."
"25"," Aber, meine Damen und Herren, die Schlussfolgerung aus solchen Überlegungen kann doch nicht sein, dass wir in unserer hochprofessionellen Freiwilligenarmee den Anspruch auf eine geregelte Arbeitszeit oder — von mir aus — Dienstzeit und auf planbare Freizeit zurücknehmen."
"26"," Andersherum wird ein Schuh daraus."
"27"," Die Professionalisierung der Bundeswehr seit Abschaffung der Wehrpflicht erfordert auch vom Dienstherrn ein neues Verständnis für seine Fürsorgepflicht."
"28"," Das Ziel ist eine zu Einsätzen und Landesverteidigung gleichermaßen befähigte leistungs- und kampfstarke Armee."
"29"," Um dieses Ziel zu erreichen, muss die Bundeswehr attraktiv sein."
