"","V1"
"1",""
"2"," Thorsten Frei, CDU/CSU, ist der nächste Redner."
"3"," Thorsten Frei:"
"4","Herr Präsident! Liebe Kolleginnen und Kollegen! Bundesminister Seehofer ist umfassend auf das Fachkräfteeinwanderungsgesetz eingegangen, das wir heute in erster Lesung beraten."
"5"," Es ist mitnichten so, liebe Frau Teuteberg, dass wir hier Stückwerk vorlegen."
"6"," Wir gehen dieses Thema in seiner Gesamtheit mit einer ganzen Reihe von Gesetzentwürfen an, und zwar mit zwei Gesetzentwürfen, die wir heute in erster Lesung beraten, und mit dem Entwurf zum Zweiten Gesetz zur besseren Durchsetzung der Ausreisepflicht, der in der nächste Woche beraten werden soll."
"7"," Für uns sind das zwei Seiten einer Medaille."
"8"," Das ist in der Tat eine in sich konsistente Einwanderungspolitik."
"9"," Deshalb glaube ich:"
"10"," Wir legen hier etwas Gutes vor, was den Herausforderungen, denen wir uns gegenübersehen, tatsächlich gerecht wird."
"11"," Die wirtschaftliche Prosperität einerseits und der demografische Wandel unserer Gesellschaft andererseits zwingen uns zum Handeln."
"12"," Das, was die Bundesregierung dem Bundestag als Entwurf vorgelegt hat, ist die richtige Antwort."
"13"," Das sage ich insbesondere an die Adresse der Grünen und der FDP, die mit Chancenkarten oder ähnlichen Modellen hauptsächlich ihr Punktesystem durchsetzen möchten."
"14"," Dazu möchte ich Ihnen zwei Dinge sagen:"
"15"," Sie geben vor, das Zuwanderungsrecht für Fachkräfte mit dem Punktesystem einfacher machen zu können."
"16"," Das ist ein absoluter Trugschluss; das ist schlicht falsch, weil Sie ignorieren, dass es bereits heute 100 dicht bedruckte Seiten europäischer Gesetzestexte für Arbeitsmigration aus Drittstaaten gibt."
"17"," Das, was Sie vorschlagen, löst nicht dieses alte Recht ab, sondern tritt daneben."
"18"," Das heißt, es ist nicht Teil der Lösung, sondern Teil des Problems."
"19"," Es ist schlicht ein Bürokratiemonster."
"20"," Wir lehnen das ab."
"21"," Darüber hinaus ist für uns vollkommen klar:"
"22"," Arbeitsmigration setzt das Vorhandensein eines Arbeitsplatzes voraus."
"23"," Das zieht sich bei uns wie ein roter Faden durch diesen Gesetzentwurf, und dort, wo wir davon abweichen, beispielsweise wenn es um die Suche nach einem Arbeits- oder Ausbildungsplatz geht, setzen wir hohe Voraussetzungen, damit tatsächlich qualifizierte Personen zu uns kommen."
"24"," Das ist der Unterschied zu Ihrem Konzept."
"25"," So etwas wie eine Potenzialzuwanderung wird es mit CDU und CSU nicht geben."
"26"," Wir wollen keine Migration ins Arbeitsamt."
"27"," Wir wollen eine Migration in den konkreten Arbeitsplatz."
"28"," Das ist der Punkt, um den es uns geht."
"29"," Lassen Sie mich drei wesentliche Erwägungen nennen, von denen wir uns bei diesem Gesetzentwurf haben leiten lassen."
"30"," Zum einen haben wir schon heute — Experten bestätigen das auch — einen wirklich offenen Rechtsrahmen für die Arbeitsmigration von akademischen Fachkräften."
"31"," Es ist absolut richtig, dass wir diesen Rechtsrahmen jetzt auch für diejenigen öffnen, die mit einer qualifizierten Berufsausbildung zu uns kommen."
"32"," Da wird dann auch die Begrenzung auf die Engpassberufe wegfallen."
"33"," Diejenigen, die mit einer qualifizierten Berufsausbildung zu uns kommen, werden in allen Bereichen, wo es qualifizierte Tätigkeiten gibt, arbeiten können."
"34"," Das ist ein Riesenfortschritt."
"35"," Ich will einen zweiten Punkt nennen:"
"36"," Es geht nicht nur um Gesetze, sondern auch um administrative Abläufe."
"37"," Wir werden in manchen Bereichen besser werden müssen, beispielsweise wenn es um raschere Verfahren für Berufsanerkennungen oder um zügigere Visaerteilungen in unseren Auslandsvertretungen geht."
"38"," Es geht auch um zentrale Anlaufstellen."
"39"," Nur dann wird dieses Gesetz am Ende erfolgreich sein."
"40"," Nur dann werden wir unser Ziel tatsächlich erreichen können."
"41"," Ich will einen dritten Aspekt ansprechen, der in der bisherigen Debatte schon eine Rolle gespielt hat."
"42"," Für uns ist ganz entscheidend, dass eine Zuwanderungsstrategie in Bezug auf Arbeitskräfte i immer auch ‚mit ‚einem Konzept zur Hebung der inländi | t le einhergeht."
"43"," Das bedeutet, dass wir eben auch diejenigen in den Blick nehmen müssen, die mit einer geringen oder ohne Qualifikation in Deutschland nicht tiber einen Arbeitsplatz verfügen."
"44"," Denen wollen wir keinen zusätzlichen Druck auf dem Arbeitsmarkt machen."
"45"," Minister Heil ist darauf eingegangen."
"46","Ein weiterer Aspekt, den man nicht aus den Augen verlieren darf, ist:"
"47"," Wir haben in Deutschland über 450 000 anerkannte Asylbewerber, die arbeitsuchend sind."
"48"," Das ist auch ein Potenzial, das man zunächst einmal heben muss, bevor man in andere Richtungen weiterdenkt."
"49"," Ich möchte zum Schluss eines sagen:"
"50"," Wir legen hier ein Konzept vor, das eben nicht nur betriebswirtschaftlich, sondern auch volkswirtschaftlich sinnvoll ist."
"51"," Das muss unser Ansatz sein."
"52"," Das wird uns in den Beratungen leiten."
"53","Herzlichen Dank."
"54"," Präsident Dr.
 Wolfgang "
