"","V1"
"1",""
"2"," Vielen Dank."
"3"," — Nächste Rednerin ist die Kollegin Dr."
"4"," Petra Sitte für die Fraktion Die Linke."
"5"," Dr."
"6"," Petra Sitte:"
"7","Herr Präsident! Meine Damen und Herren! Über Uploadfilter und die Gefahren für Demokratie und Meinungsfreiheit haben wir hier schon mehrfach und mit großer Leidenschaft diskutiert."
"8"," Was aber eigentlich fehlt, ist eine Debatte hier in diesem Hause darüber, was die Reform den Kreativen, den Urhebern und Urheberinnen tatsächlich bringen könnte."
"9"," Ihre Interessen waren sozusagen immer die Fahne, hinter der diese Reform vertreten worden ist."
"10","Wird denn nun auch alles gerechter für die Urheberinnen und Urheber oder nicht? Nach meiner Einschätzung mitnichten."
"11"," Die Interessen der Kreativen sind zwischen den verschiedenen Verwertungsinteressen genauso zerrieben worden wie die der Nutzerinnen und Nutzer."
"12"," Lassen Sie mich das einfach mal an ein paar Beispielen belegen."
"13","Erstens."
"14"," Abgearbeitet wurde vor allem die Wunschliste der Verlage, so das Leistungsschutzrecht für Presseverlage und die Verlagsbeteiligung."
"15"," Zu beidem gibt es in Deutschland bereits höchst fragwürdige Erfahrungen."
"16"," In Deutschland hat es eben keine besseren Vergütungen für Autoren bzw."
"17"," Journalisten und Journalistinnen nach Einführung des Leistungsschutzrechtes gegeben."
"18"," Und gegen die Verlagsbeteiligung hat wohlgemerkt ein Urheber geklagt, und er hat recht bekommen."
"19"," Nunmehr wird sie wieder möglich, muss aber erneut — nicht auf EU-Ebene, sondern in Deutschland — verhandelt werden, und der Ausgang ist völlig offen."
"20","Zweitens."
"21"," Auch im Urhebervertragsrecht sind die Rechte der Kreativen gegenüber den Verwertern nicht gestärkt worden."
"22"," Vielmehr sind auf Druck der Verlagslobby gute Ansätze, die mal drin waren, rausgestrichen worden."
"23"," Einige glauben nun, mit der Reform seien sie die Gewinner."
"24"," Sie werden vermutlich ziemlich ernüchtert feststellen, dass sie immer noch nicht vor einem Ausverkauf ihrer Rechte durch Total-Buy-out-Verträge geschützt sind."
"25"," Ihre neuen Informationsrechte bringen eben keine hinreichenden Kenntnisse darüber, was eigentlich mit ihren Werken passiert bzw."
"26"," wie sie genutzt werden."
"27"," Also können sie auf dieser Basis kaum weitere Forderungen für bessere Vergütungen begründen."
"28","Drittens."
"29"," Viel wurde von kollektiven Lizenzen und neuen Schranken geredet."
"30"," Kreative sollten an den Einnahmen der Plattformen beteiligt werden."
"31"," Aber:"
"32"," Die Richtlinie sieht das so gar nicht vor, und alle Versuche, die entsprechenden Regelungen hineinzuschreiben, sind abgewehrt worden."
"33"," Nichts in der Richtlinie erleichtert Lizenzvereinbarungen — schon gar keine europaweiten."
"34"," Nichts in der Richtlinie erlaubt neue Schranken, die an der Stelle solcher Lizenzvereinbarungen stehen könnten."
"35"," Nichts in der Richtlinie führt dazu, dass Kreative gerechter an den Erlösen aus solchen Vereinbarungen beteiligt werden."
"36"," Und schließlich viertens."
"37"," Die Richtlinie orientiert sich ausschließlich an klassischen Geschäftsmodellen zwischen den Kreativen und den Verwertern."
"38"," Es geht gar nicht um eine direkte Vergütung von Kreativen, sondern stattdessen um mehr Geld für Verlage und Verwertungsgesellschaften."
"39"," Das ist doch das eigentliche Ziel gewesen."
"40"," Was diese dann gnädigerweise weitergeben, ist völlig offen und muss wieder hart verhandelt werden."
"41"," Wer hier also darüber hinaus alternative, netzbasierte Publikationen vorzieht, geht erst recht leer aus."
"42"," Und zudem muss er sich dann noch mit den Uploadfiltern herumschlagen."
"43","Fazit:"
"44"," Uploadfilter zu verhindern oder einzuschränken, ist eine Aufgabe, die es zu erfüllen gilt."
"45"," Eine andere Aufgabe ist es, Kreativen sowie Urheberinnen und Urhebern bessere Vergütungen zu sichern."
"46"," Das bleibt nach wieDr."
"47"," Petra Sittevor, auch nach der EU-Copyright-Reform, im Wesentlichen eine Aufgabe auf nationaler Ebene."
"48"," Meine Damen und Herren, demzufolge sind wir, auch sechs Jahre nach Beginn dieser Verhandlungen, von einer echten Urheberrechtsreform für die Kreativen, für die Nutzenden, für eine moderne und gerechte Informationsgesellschaft genauso weit entfernt wie vor diesen sechs Jahren."
"49"," Vizepräsidentin Petra Pau:"
"50"," Das Wort hat die Kollegin Tabea Rößner für die Fraktion Bündnis 90/Die Grünen."
"51"," Tabea Rößner:"
"52","Frau Präsidentin! Meine Damen und Herren! Als ich die Plenarplanung gesehen habe, dachte ich erst, die AfD-Fraktion habe den TOP nur als Platzhalter aufgesetzt."
"53"," Aber Sie wollen tatsächlich noch einmal über die Urheberrechtsrichtlinie reden, obwohl wir das ja in den vergangenen Wochen schon mehrmals getan und unsere Position auch ausgiebig ausgetauscht haben."
"54"," Nun, Sie sind bei Ihrer Themensetzung nicht gerade für Kreativität bekannt."
"55"," Der Antrag kann in drei Sätzen zusammengefasst werden."
"56"," Erstens spielen Sie sich als Garant der Meinungsfreiheit auf."
"57"," Zweitens betreiben Sie unwürdiges Europa-Bashing."
"58"," Und drittens übernehmen Sie die fadenscheinige Selbstverpflichtung der Bundesregierung."
"59"," Alles in allem:"
"60"," nichts Neues, nichts Konstruktives, nichts, was uns in der Debatte weiterbringt."
"61"," Da kann man nur sagen:"
"62"," Wer Blau wählt, bekommt halt nur heiße, verpestete Luft."
"63"," Dass Sie sich als Garant der Meinungsfreiheit sehen, ist schon bemerkenswert."
"64"," Da muss man schon mehr machen, als Urteile des Bundesverfassungsgerichts zu zitieren."
"65"," Meinungsfreiheit muss gelebt werden."
"66"," Es bedeutet, die Meinung anderer zuzulassen."
"67"," Es bedeutet auch Meinungsvielfalt."
"68"," Aber bei jeder Gegenrede schreien Sie auf, und einige Funktionsträger von Ihnen versuchen sogar, auf die Berichterstattung des öffentlich-rechtlichen Rundfunks einzuwirken, wie das jetzt auch in Österreich zu beobachten ist."
"69"," Das ist alles andere als Meinungsfreiheit, das bedeutet auch einen Eingriff in die Rundfunkfreiheit, und das darf nicht sein! Sie schreiben in Ihrem Antrag, die EU sei ,,den wahren Auswirkungen im Alltag“ der Bürgerinnen und Bürger „entwachsen“."
"70"," Wenn eines sicher ist, dann das, dass Sie in die Auseinandersetzung über die wahren Probleme nie hineingewachsen sind."
"71"," Wo ist denn beispielsweise Ihr Konzept, wie der Klimakrise begegnet werden soll? Sie verweigern sich doch gerade der konstruktiven Auseinandersetzung."
"72","Und darin liegt auch der wahre Grund Ihres Antrags."
"73"," Ihnen geht es nicht um eine sachliche Debatte zum Urheberrecht im digitalen Zeitalter."
"74"," Die Interessen der Kulturschaffenden kommen in Ihrem Antrag überhaupt nicht vor."
"75"," Dabei ist doch ein angemessener Ausgleich zwischen den Interessen der Nutzerinnen und Nutzer und der Kulturschaffenden im digitalen Raum so zentral und wichtig."
"76"," Ihnen geht es nur um eines, nämlich ums EU-Bashing."
"77"," Der Versuch, unter dem Deckmantel eines Sachthemas Ihre Antieuropapropaganda zu betreiben, ist mehr als offensichtlich."
"78","Woher kommt sonst die Dringlichkeit dieses Antrags? Die Urheberrechtsrichtlinie ist beschlossen."
"79"," Die Mitgliedstaaten müssen sie innerhalb von zwei Jahren umsetzen."
"80"," Etwas inhaltlich Neues, geschweige denn etwas Überraschendes oder eine Lösung tragen Sie nicht dazu bei."
"81"," Die Europawahl steht an, und da wollen Sie auch mit diesem Antrag Ihren europafeindlichen Wahlkampf in den Bundestag tragen."
"82"," Sie kreiden der EU den Schlingerkurs der Bundesregierung bei diesem Thema an."
"83"," Damit heulen Sie aber den falschen Mond an."
"84"," Beschweren Sie sich also bei den Verantwortlichen:"
"85"," bei Katarina Barley, Julia Klöckner und Angela Merkel."
"86"," Ihre Forderung, Uploadfilter auszuschließen und sonst die EU-Richtlinie nachzuverhandeln, ist auch nicht neu."
"87"," So ähnlich steht es bereits in der Protokollerklärung der Bundesregierung, nur ist die deutlich differenzierter und erwähnt immerhin die Interessen der Kulturschaffenden."
"88"," Sie aber käuen nur wieder, was andere vor Ihnen schon besser gesagt haben."
"89"," Die kostbare Plenumszeit sollte besser für sachliche Arbeit genutzt werden."
"90","Zusammenfassend können wir sagen:"
"91"," viel Papier, keine Inhalte."
"92"," Seien Sie doch wenigstens dann so ehrlich wie die Partei Die PARTEI, die auf ihre Plakate schreibt, dass sie Inhalte überwinden will."
"93","Vielen Dank."
"94"," Elisabeth Motschmann:"
"95","Frau Präsidentin! Liebe Kolleginnen und Kollegen! Ich möchte heute Abend den Blick gern noch einmal auf diejenigen richten, um die es geht."
"96"," Das sind nämlich die Kreativen, die Künstlerinnen und Künstler, die Sie nie sehen oder denen Sie offenbar nicht begegnen."
"97"," Aber als Sprecherin für Kultur und Medien bin ich deren Anwältin."
"98"," Das möchte ich hier zum Ausdruck bringen."
