"","V1"
"1",""
"2","Vielen Dank, Frau Staatssekretärin."
"3"," — Als nächster Redner erhält das Wort der Kollege Dr."
"4"," Joachim Pfeiffer, CDU/CSU-Fraktion."
"5"," Dr."
"6"," Joachim Pfeiffer:"
"7","Herr Präsident! Liebe Kolleginnen und Kollegen! Ja, der Klimaschutz ist eine der großen Herausforderungen, vor denen wir weltweit stehen; ich glaube, das wurde deutlich."
"8","Das Thema ist ja nicht ganz neu."
"9"," Schon in den 80erund 90er-Jahren haben wir uns weltweit mit dem Thema beschäftigt."
"10"," In den 80er- und 90er-Jahren, als das Kyoto-Protokoll verhandelt und verabschiedet wurde, haben die Industriestaaten noch den Großteil der Emissionen verursacht."
"11"," Das hat sich in den letzten 15, 20 Jahren fundamental gewandelt."
"12"," China beispielsweise, das noch Ende der 80er-Jahre bei den CO,-Missionen vergleichsweise keine Rolle gespielt hat, emittiert heute allein 30 Prozent."
"13"," Lange Zeit wurde international darüber diskutiert, ob diese Staaten jetzt erst einmal so viel emittieren dürfen, wie die Industriestaaten in den letzten 100 Jahren emittiert haben, damit das ausgeglichen ist, und über anderes mehr."
"14"," All diese Diskussionen haben wir geführt."
"15"," Sie sind, Gott sei Dank, alle beendet."
"16"," Es gibt jetzt ein weltweites Ziel."
"17"," Im Pariser Klimaschutzabkommen steht, wie wir weltweit, in allen Ländern, damit umgehen sollen."
"18"," Das ist gut so."
"19"," Insofern haben wir Ziele."
"20","Aber zu Recht wird gefragt, auch von vielen meiner Vorredner heute:"
"21"," Mit welchen Instrumenten wollen wir das Ziel erreichen? Aus meiner Sicht kommt dabei dem Emissionshandel eine zentrale Rolle zu."
"22"," Die zweite Frage, über die wir auch national diskutieren, lautet:"
"23"," Was ist die Rolle Deutschlands? Welche Rolle spielen wir dabei? Es wurde klar — das kann einem gefallen oder nicht -, dass wir, da der Anteil Deutschlands am weltweiten CO,-Aussto8 nur 2 Prozent beträgt, mit nationalen Maßnahmen allein das Weltklima nicht werden retten können."
"24","Aber Deutschland spielt eine entscheidende Rolle bei der Entwicklung der Instrumente."
"25"," Ich will an dieser Stelle für den Emissionshandel werben."
"26"," Der Emissionshandel ist vor 15 Jahren nicht zuletzt auf deutsche Initiative hin in Europa eingeführt worden."
"27"," Der Emissionshandel gilt in den Sektoren Industrie und Stromerzeugung."
"28"," Er funktioniert."
"29"," Er erfüllt genau das, was er erfüllen soll."
"30"," Es gibt Mengenvorgaben."
"31"," Der Emissionshandel ist nämlich ein Instrument zur Mengensteuerung."
"32"," Er erfüllt das Ziel der Reduktion, er übererfüllt sogar das degressive Ziel der Mengenreduktion."
"33"," Deshalb ist es richtig, den Emissionshandel nicht nur zu erhalten, sondern auch weiter auszubauen, und zwar in Europa — darauf komme ich noch zu sprechen -, aber auch weltweit, weil nur ein weltweiter Emissionshandel ein geeignetes Instrument ist."
"34"," Der Versuch der Europäischen Union, den Emissionshandel im europäischen Flugverkehr einzuführen, indem man das einfach den anderen diktiert hat, ist missglückt."
"35"," So wird das nicht funktionieren."
"36"," Der Emissionshandel ist auf andere Regionen auszuweiten."
"37"," In China gibt es heute die Idee und erste Projekte, den Emissionshandel einzuführen."
"38"," Auch in den Neuenglandstaaten gibt es Inseln, wo es den Emissionshandel gibt."
"39"," Der Emissionshandel muss verknüpft werden — zwischen Europa und diesen Inseln —, um eine bessere Lenkungswirkung zu erreichen."
"40"," Dann haben wir weltweit ein Instrument, das hinsichtlich der CO,-Vermeidung kosteneffizient und technologieoffen ist."
"41"," Das ist eine Chance."
"42"," Dieses Instrument müssen wir von Europa aus in die Welt bringen."
"43","Da kann Deutschland seinen Beitrag leisten."
"44","Deutschland kann auch einen Beitrag leisten, indem wir die Technologien voranbringen."
"45"," Im Übrigen ist es bei weitem nicht so, dass nichts passiert ist; Herr Krischer, das wissen Sie genauso gut wie ich."
"46"," Wir hatten mal 1,3 Milliarden Tonnen CO,-Emissionen, jetzt sind es noch 800 Millionen Tonnen."
"47"," Wir haben in den letzten Jahren die Energieeffizienz in mehreren Bereichen verdoppelt."
"48"," Das heißt, mit dem gleichen Einsatz an Energie haben wir das doppelte Sozialprodukt erwirtschaftet."
"49"," Wir haben zum Beispiel den Heizölverbrauch in Deutschland in den letzten fünf Jahren um 50 Prozent reduziert."
"50"," Unsere Aufgabe kann es also sein, die Technologien voranzubringen."
"51","Vorhin wurde der ÖPNV angesprochen."
"52"," Diese Bundesregierung will die Digitalisierung des öffentlichen Verkehrs."
"53"," Wir wollen zum Beispiel in Stuttgart ETCS, die europäische Zugsteuerung, einführen."
"54"," Sie ermöglichtDr."
"55"," Joachim Pfeifferes, auf der Stammstrecke — ohne Ausbau — 50 Prozent mehr Verkehr zu führen."
"56"," Wenn dort 50 Prozent mehr Verkehr geführt werden, dann ist das ein Beitrag zur Reduktion des CO,-Ausstoßes im Verkehrsbereich."
"57"," Diesen Beitrag können wir leisten."
"58","So gibt es viele Beispiele, wie wir es machen sollten."
"59","Definitiv nicht richtig und der falsche Ansatz wäre es aber, nationale CO,-Steuern einzuführen, die die internationalen und europäischen Ansätze konterkarieren."
"60"," Deshalb ist unsere Wahl der Emissionshandel.
Vizepräsident Wolfgang "
