"","V1"
"1",""
"2","Danke sehr."
"3"," — Timon Gremmels, SPD, stellt die nächste Frage."
"4","Timon Gremmels:"
"5","Sehr geehrte Frau Bundesministerin, der Emissionshandel ist sicherlich ein wichtiges Thema."
"6","Aber das System ist auf Jahre europaweit festgezurrt."
"7"," Es lasst sich im Moment nicht aufschnüren."
"8"," Die Ausweitung des Emissionshandels ist also— höchstens —eine Lösung für die ferne Zukunft."
"9"," Eine CO,-Steuer erscheint daher als pragmatischer Lösungsansatz im Hier und Jetzt."
"10","Das ist ein Zitat, nicht aus dem „Vorwärts“, sondern aus dem „Handelsblatt“ von heute."
"11","Teilen Sie die Einschätzung, dass wir — als ein Baustein von vielen, neben der Erreichung der Sektorziele — eher über eine CO;-Bepreisung reden sollten als über eine langwierige Ausweitung des europäischen Emissionshandels, wie in dem Artikel dargelegt? Präsident Dr.
 Wolfgang "
