"","V1"
"1",""
"2"," Frau Bundesminister."
"3","Svenja Schulze, Bundesministerin für Umwelt, Naturschutz und nukleare Sicherheit:"
"4","Herr Abgeordneter, vielen Dank für die Frage."
"5"," — Erst einmal ist vollkommen klar, dass der Wirkstoff Glyphosat die Lebensgrundlage für Insekten, für Bestäuber zerstört und dass wir deswegen diesen Wirkstoff unbedingt verbieten müssen."
"6"," Sie wissen aber auch, dass wir in einem europäischen Genehmigungsverfahren sind und dass leider mithilfe des letzten Landwirtschaftsministers Glyphosat noch einmal zugelassen wurde."
"7"," Daher müssen wir jetzt leider die Konsequenzen tragen."
"8","Wir können glyphosathaltige Mittel nicht vollständig verbieten, aber wir wollen jetzt schon festlegen, wie wir aus Glyphosat aussteigen."
"9"," Wir wollen jetzt schon den Einsatz minimieren."
"10"," Deswegen habe ich vorgeschlagen,Bundesministerin Svenja Schulzedass es bei der Genehmigung von neuen Pflanzenschutzmitteln, gerade bei der Genehmigung von glyphosathaltigen Pflanzenschutzmitteln, Ausgleichsflächen geben muss."
"11"," Wir sehen ja, wie dramatisch der Rückgang der Insekten ist."
"12"," Deswegen möchte ich diese Ausgleichsflächen haben."
"13"," Das ist im Moment in der Regierung noch umstritten."
"14"," Wir sind aber auf dem Weg der Einigung."
"15","Dass wir aber aus Glyphosat aussteigen müssen, ist vollkommen klar."
"16"," Das muss in dieser Legislaturperiode passieren, und wir werden auch beschreiben, wie wir das tun."
"17"," Der Koalitionsvertrag ist ja hier ganz eindeutig."
"18"," Präsident Dr.
 Wolfgang "
