"","V1"
"1",""
"2","Das lassen sie zu; aber wenn Sie sie nicht beantworten wollen, weil Sie sagen, Sie fühlten sich nicht angesprochen, akzeptiere ich das."
"3"," Es geht jetzt um die Haushaltsmittel."
"4"," Ich glaube, auch Herr Brandner hat eine Frage gestellt, die sich auf die Haushaltsmittel bezogen hat."
"5"," Also, ich halte diese Frage für zulässig."
"6"," — Gut, danke schön."
"7","Bitte, liebe Kolleginnen und Kollegen, wenn Sie Fragen stellen, wäre es schön, wenn Sie ins Mikro reinsprächen, weil man Sie sonst nicht verstehen kann."
"8","Wir kommen zur Frage 3 der Abgeordneten Kluckert:"
"9","Wie bewertet das Bundesministerium für Familie, Senio ren, Frauen und Jugend den Einfluss von Elektrokleinstfahrzeugen auf die Mobilität von Jugendlichen im ländlichen Raum?Stefan Zierke, Parl."
"10"," Staatssekretär bei der Bundesministerin für Familie, Senioren, Frauen und Jugend:"
"11","Sehr geehrte Frau Abgeordnete Kluckert, der Einsatz von Elektrokleinstfahrzeugen kann nach Ansicht des Bundesministeriums für Familie, Senioren, Frauen und Jugend für Jugendliche im ländlichen Raum einen Mobilitätsgewinn bedeuten.
Vizepräsidentin Claudia "
