"","V1"
"1",""
"2"," Herr Kraft, bitte."
"3","Dr."
"4"," Rainer Kraft:"
"5","Danke, Frau Präsident."
"6"," — Herr Staatssekretär, liegen Ihnen respektive Ihrem Ministerium Zahlen vor, wie viele Überschreitungen der Lenk- und Ruhezeiten darauf zurückzuführen sind, dass die Fahrer beim Anfahren eines Parkplatzes keinen Stellplatz für ihren Lkw finden und somit gezwungen sind, den nächsten oder vielleicht übernächsten Parkplatz anzufahren, und dadurch ihre Zeiten überschreiten?Enak Ferlemann, Parl."
"7"," Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur:"
"8","Sehr geehrter Herr Kollege, das ist mir nicht bekannt."
"9"," Ich müsste beim BAG nachfragen, ob es eine Statistik über diese Fälle gibt."
"10"," Die würde ich Ihnen dann zur Verfügung stellen.
Vizepräsidentin Claudia "
