"","V1"
"1",""
"2"," Vielen Dank, Peter Altmaier."
"3"," — Nächster Redner:"
"4"," Uwe Witt für die AfD-Fraktion."
"5"," Uwe Witt:"
"6","Werte Frau Präsidentin! Werte Kolleginnen und Kollegen! Liebe Gäste des Hohen Hauses! Unsere Wirtschaftsordnung beruht auf der sozialen Marktwirtschaft."
"7"," Trotzdem wird allerorten und von verschiedenen Interessengruppen die Axt an ebendiese gelegt."
"8"," SPD, Linke und Grüne versuchen immer wieder, unserem Volk ihre Vorstellungen eines demokratischen Sozialismus schmackhaft zu machen."
"9"," Kevin sei Dank bekamen wir jüngst noch einmal deutlich gemacht, wie die Vorstellungen der SPD dazu aussehen, Stichwort:"
"10"," Enteignung von Unternehmen."
"11"," Dankenswerterweise haben unsere Bürger ein gutes Gedächtnis:"
"12"," Auch nach 30 Jahren sind das klagliche Scheitern und die Grausamkeiten des real existierenden Sozialismus inklusive Mauerbau, Schießbefehl und völlig ruinierter Infra- und Wirtschaftsstruktur noch nicht vergessen."
"13"," Stimmt’s, Kollegin Wagenknecht? Vor kurzem wurden wir von der SPD mit dem Konzept „Sozialstaat 2025“, dem Füllhorn bunt zusammengewürfelter, bereits einmal gescheiterter Maßnahmen und von den Linken adaptierter Konzepte, beglückt."
"14"," Über die Finanzierung der Wahlwerbemaßnahmen für die SPD hat sie sich keine Gedanken gemacht."
"15"," Getreu dem sozialistischen Motto:"
"16"," Geld ausgeben können wir, bezahlen müssen andere."
"17"," Der deutlich spürbare Motor und Pulsschlag des SPD-Konzeptes „Sozialstaat 2025“ ist die Angst, bald dauerhaft einstellige Wahlergebnisse einzufahren."
"18"," Sie, meine Damen und Herren in der Bundesregierung, scheinen vergessen zu haben, dass der Sozialstaat Geld kostet und vom Steuer- und Beitragszahler zu finanzieren ist."
"19"," Wer die Leistungsfähigkeit und die Leistungskraft derUwe WittBürger überfordert, gefährdet unsere soziale Marktwirtschaft in ihren Grundfesten."
"20"," Werte Kollegen von der FDP und von der CDU/CSU, freuen Sie sich nicht zu früh! Dass ich mit den Linken und Sozialdemokraten begonnen habe, bedeutet nicht, dass Sie auf dem richtigen Weg sind."
"21"," Auch Sie haben mit Ihrem unbändigen Drang zur Europäisierung und zur Einführung eines europäischen Superstaates die Axt an die Grundfesten unserer sozialen Marktwirtschaft gelegt."
"22"," Nicht nur, dass Sie uns in Regierungsverantwortung mit der SPD eine völlig überzogene Einwanderung in unsere Sozialsysteme zumuten, nein, Sie haben es zugelassen, dass das gute europäische Prinzip der Subsidiarität in der EU - jeder kümmere sich um seine Angelegenheiten auf der niedrigstmöglichen Ebene — von EU-Kommission und dem Europäischen Gerichtshof sukzessive ausgehebelt wird."
"23"," Ich nenne dazu nur ein Beispiel:"
"24"," Im Mindestlohngesetz wurde festgelegt, dass der Mindestlohn im Transportgewerbe auch für ausländische Fahrer gilt."
"25"," Arbeitgeber im In- und Ausland müssen in Deutschland beschäftigten Lkw-Fahrern den Mindestlohn zahlen."
"26"," Frankreich hat eine ähnliche Regelung."
"27"," Finnland und Dänemark haben ihr nationales Transportgewerbe durch Kabotageregelungen geschützt."
"28"," Es geht um den Schutz der heimischen Arbeitsplätze und des heimischen Arbeitsmarktes."
"29"," Das ist gelebte Subsidiarität und wurde durch die Tarifpartner, die Gewerkschaften und Arbeitgeber hart erkämpft."
"30","Aus Sicht der EU-Kommission jedoch schränkt das deutsche und das französische Mindestlohngesetz die Dienstleistungsfreiheit ein, weshalb sie ein Vertragsverletzungsverfahren gegen Deutschland und Frankreich, aber auch gegen Dänemark und Finnland eingeleitet hat."
"31"," An diesem Beispiel sieht man deutlich, wie die Errungenschaften unserer sozialen Marktwirtschaft durch die EU, die Sie geschaffen haben, in Gefahr gebracht werden."
"32"," Die Bundesregierung sieht diesem Treiben nicht nur seit Jahren zu, sie fördert solche Dinge noch."
"33"," Ich könnte noch viele Beispiele zum Widerspruch von nationalem Arbeitnehmerschutz und EU-Regelungswut nennen."
"34"," Das Muster ist nur zu deutlich:"
"35"," All das, was in Deutschland zu einem Aufschrei führen würde, wird leise und effektiv über die EU angegriffen, und hier in Deutschland ist hinterher keiner schuld."
"36","Wir — und damit meine ich uns alle, werte Kolleginnen und Kollegen - sollten unseren Sozialstaat wie unsere Wirtschaftsverfassung zukünftig gegen diese Angriffe verteidigen; denn sonst gibt es irgendwann nichts mehr zu verteidigen."
"37"," Vielen Dank.
Vizeprasidentin Claudia "
