"","V1"
"1",""
"2"," Frau Kotting-Uhl, bitte."
"3","Sylvia Kotting-Uhl:"
"4","Vielen Dank, Frau Staatssekretärin."
"5"," — Ich habe nicht aus Versehen, sondern mit Absicht in meiner Frage auf den Artikel in der „Süddeutschen Zeitung“ hingewiesen, in dem die Rede davon ist, dass die Hermeskredite für atomare Bestandteile eventuell wieder aufgenommen werden sollen, und zwar mit der Begründung des Knowhow-Erhalts."
"6"," Das soll ein Passus in dem werden, was Sie gerade ausarbeiten."
"7"," Deswegen will ich Sie noch mal danach fragen, ob das bereits zur Sprache kommt."
"8","Ich hatte auch nach der Federführung beim Konzept zum Know-how-Erhalt gefragt."
"9"," Ich würde Sie bitten, auch das zu beantworten."
"10","Rita Schwarzelühr-Sutter, Parl."
"11"," Staatssekretärin bei der Bundesministerin für Umwelt, Naturschutz und nukleare Sicherheit:"
"12","Sehr gerne, Frau Kollegin."
"13"," — Im Jahr 2014 hat der Interministerielle Ausschuss für die Exportkreditgarantien des Bundes einen grundsätzlichen Deckungsausschluss für Nuklearanlagen mit definierten Ausnahmebereichen beschlossen."
"14"," Danach werden grundsätzlich keine Exportkreditgarantien mehr für Lieferung und Leistung der Anlagen der nuklearen Stromerzeugung im Ausland übernommen."
"15","Den in jüngerer Zeit geäußerten Vorschlägen, die für Bestandsanlagen geltenden Ausnahmeregelungen für sicherheitserhöhende Maßnahmen auch für AKW-Neubauten zu Öffnen, unter anderem mit dem Ziel des perspektivischen Erhalts von Fachwissen und Personal zu Sicherheitsfragen bei Nuklearanlagen, kann das BMU nicht folgen."
"16"," Zum Erhalt von Fachwissen ist nach Auffassung des BMU auf die bestehenden Ausnahmen für Bestandsanlagen und vor allem den Erhalt und die Stärkung der Kompetenzen von Sachverständigenorganisationen abzustellen.
Vizepräsidentin Claudia "
