"","V1"
"1",""
"2"," Als nächster Redner erhält das Wort der Kollege Carsten Müller, CDU/CSU-Fraktion."
"3"," — Gut, das wiederholen wir jetzt, Herr Kollege."
"4"," — Herzlichen Glückwunsch zum Geburtstag, obwohl es unüblich ist."
"5"," Aber ich überlasse der Linken nicht alleine, das zu kommentieren."
"6"," Carsten Müller:"
"7","Das ist sehr fürsorglich."
"8"," — Verehrter Herr Präsident! Meine sehr geehrten Damen und Herren! Die soziale Marktwirtschaft ist das Wirtschafts- und Gesellschaftsmodell, das uns in den letzten sieben Jahrzehnten so unvergleichbar erfolgreich gemacht hat."
"9"," Sie verbindet eine leistungsfähige Wirtschaftsordnung, die gekennzeichnet ist durch individuelle Freiheit, Tarifautonomie und Wettbewerb, mit so wichtigen Punkten wie sozialem Ausgleich, gesellschaftlicher Teilhabe und Verantwortung für das Gemeinwesen."
"10"," Meine Damen und Herren, ohne die soziale Marktwirtschaft von Ludwig Erhard wäre das Wirtschaftswunder nicht denkbar gewesen."
"11","Wenn wir uns heute über den Stand der Wirtschaftsverfassung unterhalten, dann macht es doch Sinn - ich bin zugegebenermaßen etwas überrascht, dass das bisher noch nicht passiert ist —, dass wir uns heute hier mal die konkreten Auswirkungen anschauen."
"12"," Wir haben rund zehn Jahre an Wirtschaftswachstum zu verzeichnen."
"13"," Wir haben im Moment aufgrund außenwirtschaftlicher Turbulenzen einen leichten Rückgang dieses Wachstums, aber immerhin noch ein Wachstum."
"14"," Bereits für das nächste Jahr ist ein Wachstum von 1,5 Prozent prognostiziert."
"15"," Wir haben heute in diesem Land eine Beschäftigtenzahl von 44,9 Millionen."
"16"," Das ist ein unerreichter Rekordwert."
"17"," Er liegt über eine halbe Million über der Zahl von vor einem Jahr."
"18"," Gleichzeitig ist die Anzahl der Arbeitslosen in diesem Land auf unter 2,23 Millionen zurückgegangen."
"19"," Dieses resultiert in einer Arbeitslosenquote von 4,9 Prozent."
"20"," Ein weiterer Gesichtspunkt ist mir als Vertreter der letzten verbliebenen Volkspartei wichtig:"
"21"," Wir kombinieren das mit einem Nominallohnanstieg in diesem Jahr von 4,8 Prozent."
"22"," Und das ist eben Ausdruck des Sozialen."
"23"," Meine Damen und Herren, dank dieser bewährten Balance aus Eigenverantwortung, Wettbewerb und sozialer Absicherung haben wir in diesem Land eben Freiheit, Wohlstand und Sicherheit."
"24"," Wenn man ein solches Erfolgsmodell hat, dann bleibt es nicht aus, dass man auch Nachjustierungen vornehmen muss."
"25"," Wir stehen im Wettbewerb mit anderen Volkswirtschaften, in denen zum Teil massive staatliche Eingriffe das Wirtschaftsgeschehen bestimmen, in denen es Subventionierungen, Abschottungen gibt, und wir müssen uns tiberlegen, welche richtigen Antworten wir darauf finden."
"26"," Deswegen finde ich es begrüßenswert, dass Peter Altmaier die Initiative ergriffen hat und ein so wichtiges wie auch streitbares Thema wie das einer Industriestrategie in den Raum gestellt hat."
"27","Meine Damen und Herren, eine breite ordnungspolitische Debatte ist wichtig."
"28"," Wir müssen uns darum kümmern, dass wir aus dieser Debatte verlässliche und zukunftsfähige Rahmenbedingungen ableiten."
"29"," Dazu gehört zum Beispiel, Schlüsseltechnologien zu identifizieren."
"30"," Ich halte die Idee einer deutschen Cloud, eingebettet in einen europäischen Zusammenhang, für richtig."
"31"," Wir wollen den Rohstoff Daten in Deutschland und Europa besser schützen; aber wir wollen ihn auch besser nutzbar machen und dieses wichtige Zukunftsfeld nicht alleine Wettbewerbern aus Übersee überlassen."
"32","Ich finde es auch richtig, dass wir uns darüber Gedanken machen, ob wir in diesem Land in der Lage sind, eine Batteriezellfertigung aufzubauen."
"33"," Das ist nicht ohne Risiko; aber es lohnt die Anstrengung und die Überlegung."
"34"," Der Förderaufruf des Wirtschaftsministers zur Ansiedlung von Batteriezellfertigungen zeigt, dass das genau der richtige Weg ist."
"35"," Über 30 Unternehmen aus der gesamten Republik haben bereits ihr Interesse daran bekundet."
"36"," Das zeigt, meine Damen und Herren:"
"37"," Wir sind auf dem richtigen Weg und haben solide Ergebnisse vorzuweisen."
"38","Lassen Sie mich im Endteil der Rede auf das Thema „Rolle des Eigentums“ zu sprechen kommen."
"39"," Ich zitiere Ludwig Erhard, der Folgendes sagte:"
"40","Eine starke Triebkraft der wirtschaftlichen Leistung ist das Streben nach Eigentum."
