"","V1"
"1",""
"2"," Danke sehr."
"3"," — Ihre Sorgen sind noch nicht ganz behoben; Sie möchten eine Nachfrage stellen."
"4","Dieter Janecek:"
"5","Ja, einfach die Nachfrage:"
"6"," Haben Sie denn jetzt auch Aktionen ganz konkret vor? Das, was Sie aufgeschrieben haben — das haben wir auch vor einem Jahr schon aufgeschrieben -, ist gut, geht in die richtige Richtung."
"7"," Aber die Frage ist natürlich:"
"8"," Wenn man etwas ändern will, dann muss man ja auch in Aktionen kommen."
"9"," Also was sind die Schritte — eins, zwei, drei -, die Sie jetzt planen?Svenja Schulze, Bundesministerin für Umwelt, Naturschutz und nukleare Sicherheit:"
"10","Herr Abgeordneter, ich habe dieses Programm für die Digitalisierung vorgelegt, habe Punkte aufgeschrieben, die wir angehen wollen."
"11"," Da sind ganz konkrete Punkte dabei."
"12"," Ich möchte zum Beispiel 50 Leuchtturmprojekte für die künstliche Intelligenz, die nachhaltig sind, auf den Weg bringen."
"13"," Ich stelle mich aber auch erst mal der Diskussion."
"14"," Ich finde, wenn man ein Thema neu in die Diskussion einbringt — und die Debatte zum Thema „Digitalisierung und Nachhaltigkeit“ ist eine recht junge Debatte —, dann muss man auch die Diskussion mit vorantreiben."
"15"," Das das Erste, was ich machen will."
"16"," Das Zweite ist natürlich, konkrete Projekte voranzutreiben."
"17","Präsident Dr.
 Wolfgang "
