"","V1"
"1",""
"2"," Vielen Dank, Herr Ferlemann."
"3"," — Herr Schmidt, bitte."
"4","Stefan Schmidt:"
"5","Vielen Dank, Frau Präsidentin, für die Ermöglichung der Nachfrage."
"6"," — Herr Ferlemann, wir beide sind in den letzten Wochen häufiger mit diesem Thema beschäftigt gewesen."
"7"," Doch ich bekomme von Ihnen immer wieder eine relativ gleichlautende Antwort."
"8"," Sie machen nie deutlich, was Tschechien noch tun muss, damit Sie bereit sind, einen Planungsauftrag an die DB zu geben, und diese Metropolenbahn gebaut werden kann."
"9","Es muss ja in irgendeiner Form eine Berechnung gegeben haben, die zu einem positiven Nutzen-Kosten-Ergebnis geführt hat."
"10"," Dabei sind Sie ja von bestimmten Annahmen ausgegangen."
"11"," Ich möchte von Ihnen ganz konkret wissen:
 Was stand in diesen Annahmen? Was muss Tschechien noch tun, damit Sie den Planungsauftrag vergeben?Vizepräsidentin Claudia "
