"","V1"
"1",""
"2","Herr Ferlemann, bitte."
"3","Enak Ferlemann, Parl."
"4"," Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur:"
"5","So sehr ich die IHK schätze:"
"6"," Für uns ist zuallererst die Auskunft des tschechischen Verkehrsministeriums entscheidend."
"7"," Es gibt diese Arbeitsgruppe ja nicht nur, um diesen Punkt zu klären, sondern auch, um eine ganze Reihe anderer Punkte im grenzüberschreitenden Eisenbahnverkehr zu klären."
"8"," Aber auch hier müssen die Tschechen klipp und klar sagen, wie ihre Priorität ist, wann der Ausbau beginnt, wie der Standard sein wird."
"9"," Dann werden wir uns an diesen Streckenausbau und die Planung anhängen, weil wir das ohne die tschechische Seite nicht können."
"10"," Zum zweiten Teil Ihrer Frage, ob schon mit dem Ausbau begonnen wurde, kann ich sagen:"
"11"," Auf unserer Seite ist das sicherlich nicht der Fall."
"12"," Auf tschechischer Seite werden wir uns genau ansehen, wie weit der Ausbau fortgeschritten ist und welche Prioritäten in den nächsten Jahren gesetzt werden."
"13"," Zur Frage der Finanzierung kann man sagen:"
"14"," Wenn wir den Ausbau angehen, ist die Finanzierung auch gesichert.
Vizepräsidentin Claudia "
