"","V1"
"1",""
"2"," Danke sehr."
"3"," — Die Kollegin Sabine Leidig möchte dazu eine Frage stellen."
"4","Sabine Leidig:"
"5","Ich möchte die Nachfrage stellen, wie es um den Verkehrsbereich bestellt ist; denn nicht nur der Gebäudesektor wird die Klimaziele krachend verfehlen."
"6"," Der Verkehrssektor wird die Ziele vielleicht sogar noch stärker verfehlen; denn im Verkehrssektor steigen die CO,-Emissionen nach wie vor."
"7"," In diesem Bereich haben wir überhaupt noch keine Trendumkehr."
"8"," Meine Frage ist, wie da der Verständigungsprozess läuft."
"9"," Der Verkehrsminister steht da offensichtlich massiv auf der Bremse."
"10","Präsident Dr.
 Wolfgang "
