"","V1"
"1",""
"2"," Vielen Dank, Frau Weiss."
"3"," — Dann kommen wir zur Frage 7 des Kollegen Harald Weinberg."
"4"," Vizeprasidentin Claudia Roth— Ich wäre Ihnen dankbar, wenn Sie das ein bisschen schneller anzeigen könnten; das gilt für alle."
"5"," — Bitte, Herr Dr."
"6"," Kraft."
"7","Dr."
"8"," Rainer Kraft:"
"9","Vielen Dank, Frau Präsidentin."
"10"," — Ich habe noch eine Frage."
"11"," Sie haben gesagt, dass die Zahl der Masernerkrankungen EU-weit ansteigt."
"12"," Liegen Ihrem Ministerium irgendwelche Erkenntnisse vor, warum die Zahl der Masernerkrankungen innerhalb der EU von 2016 auf 2017 angestiegen ist? Wie hoch ist der Anstieg, und warum gab es einen Anstieg?Sabine Weiss, Parl."
"13"," Staatssekretärin beim Bundesminister für Gesundheit:"
"14","Die Zahl der Masernerkrankungen in der EU belief sich 2016 insgesamt auf etwa 5 300."
"15"," 2017 ist sie auf 24 000 angestiegen."
"16"," Das heißt, je weniger geimpft wird, desto größer ist die Gefahr der Ansteckung; das ist eine ganz klare Folge."
"17"," Wenn wir uns nicht relativ kurzfristig steigern können, was die Impfung anbetrifft, wird die Zahl der Masernerkrankungen noch deutlich nach oben schießen."
"18"," Das gilt es zu vermeiden."
"19"," :"
"20","Frau Staatssekretarin, das war jetzt alles ein bisschen kompliziert dargestellt."
"21","Sabine Weiss, Parl."
"22"," Staatssekretärin beim Bundesminister für Gesundheit:"
"23"," Ja, tut mir leid."
"24","Harald Weinberg:"
"25","Aber real ist es doch so — wenn ich es richtig verstanden habe; vielleicht können Sie mich korrigieren —, dass die Zahlen zumindest in einer aggregierten Form in den Qualitätsberichten der Krankenhäuser schon vorliegen."
"26"," Da ist meine Frage natürlich:"
"27"," Warum werden die Zahlen, wenn sie in den Qualitätsberichten der Krankenhäuser quartalsweise vorliegen, dann nicht schon früher als zu dem von Ihnen genannten Datum veröffentlicht?Sabine Weiss, Parl."
"28"," Staatssekretärin beim Bundesminister für Gesundheit:"
"29","Wir haben im Grunde genommen eine Dreistufigkeit."
"30"," Vorhin habe ich von den validen Daten zur Einhaltung der Pflegepersonaluntergrenzen gesprochen, die am 31."
"31"," Januar 2021 für 2019 — so wie ich das geschildert habe — veröffentlicht werden."
"32"," Dann gibt es die Pflicht, dass die Krankenhäuser einmal je Quartal die Anzahl der Schichten zu melden haben, in denen die jeweils geltenden Pflegepersonaluntergrenzen nicht eingehalten worden sind, jeweils aufgeschlüsselt nach Monat und nach Art der Schicht."
"33"," Diese Meldungen müssen spätestens bis zum Ablauf von zwei Wochen nach Beginn des folgenden Quartals geschehen — das war, glaube ich, Ihre Frage zum Quartal."
"34"," Für das erste Quartal 2019 war diese Meldung bis zum 15."
"35"," April 2019 gegenüber dem InEK zu erbringen."
"36"," Dann gibt es noch eine dritte Stufe:"
"37"," Bis zum 31."
"38"," Dezember 2022 ist dem Deutschen Bundestag über das Bundesministerium für Gesundheit ein wissenschaftlicher Bericht über die Auswirkungen der festgelegten Pflegepersonaluntergrenzen vorzulegen."
"39"," Diese Daten stammen von den Selbstverwaltungspartnern auf Bundesebene, wo sie gesammelt werden.
Vizepräsidentin Claudia "
