"","V1"
"1",""
"2"," Frau Bundesminister."
"3","Svenja Schulze, Bundesministerin für Umwelt, Naturschutz und nukleare Sicherheit:"
"4","Frau Abgeordnete, der Schutz der Weidetierhaltung ist für die Bundesregierung ein großes Anliegen."
"5"," Deswegen wollen wir ja auch, dass in Deutschland flächendeckend Weidetierhalter vorhanden sind."
"6"," Sie sind ja nicht nur für die Kulturlandschaften wichtig, vielmehr sind sie auch für die Artenvielfalt in den Kulturlandschaften maßgeblich mitverantwortlich."
"7"," Deswegen setzen wir uns dafür ein, dass das Zusammenleben mit dem Wolf, der ja wieder zurückkommt - es ist eine strenggeschützte Art —, funktioniert."
"8","Ich habe mich auf europäischer Ebene stark dafür eingesetzt, dass wir den Weidetierhaltern helfen dürfen, indem wir ihnen die finanziellen Mittel zur Verfügung stellen, um Zäune aufzubauen und dass sie Schutzhunde einsetzen können; denn das ist der einzige Weg, der funktioniert."
"9"," Man muss die Herden adäquat schützen."
"10"," Dort unterstützt die Bundesregierung, dort unterstützen die Länder, und das ist die Antwort, die wir den Weidetierhaltern geben können."
"11","Präsident Dr.
 Wolfgang "
