"","V1"
"1",""
"2","Vielen Dank, Herr Kollege Grund."
"3"," — Als nächste Rednerin erhält für die FDP-Fraktion die Kollegin Renata Alt das Wort."
"4"," Renata Alt:"
"5","Sehr geehrter Herr Präsident! Sehr geehrte Damen und Herren! Liebe Kolleginnen! Liebe Kollegen! 300 Seiten CEPA haben einen langen Weg hinter sich."
"6"," Frau Hendricks hat es angesprochen:"
"7"," 2013 wäre noch viel mehr möglich gewesen."
"8"," Ein Assozüerungsabkommen mit Einrichtung einer Freihandelszone stand kurz vor dem Abschluss."
"9"," Aber dann trat Armenien unter russischem Druck der Eurasischen Wirtschaftsunion bei."
"10"," Deshalb bin ich froh, dass das Abkommen mit Armenien doch noch geklappt hat."
"11","Der Südkaukasus ist eine geopolitisch wichtige und umkämpfte Region."
"12"," Armenien ist ein zerrissenes Land,Renata Altzerrissen zwischen Russland und Europa."
"13"," Auf der einen Seite ist Russland ein enger strategischer Partner in der Sicherheits-, Wirtschafts- und Energiepolitik Armeniens."
"14"," Auf der anderen Seite ist die EU für Armenien genauso wichtig."
"15"," Ich bin mir sicher, dass die EU der einzige Partner ist, der die richtigen Impulse für eine Modernisierung Armeniens geben kann."
"16","Armenien durchläuft seit seiner Unabhängigkeit einen schwierigen Transformationsprozess."
"17"," Die Samtene Revolution und der Regierungswechsel zu Nikol Paschinjan haben eine neue Dynamik entfacht."
"18"," Die Bevölkerung hofft auf spürbare Reformen."
"19"," Im Korruptionsindex 2018 von Transparency International steht Armenien auf Rang 105 von 180 Staaten."
"20"," Einen fairen politischen Wettbewerb, rechtsstaatliche Institutionen, freie Marktwirtschaft sowie eine moderne Sozialpolitik — das sind die Reformen, die Armenien braucht."
"21"," CEPA greift genau diese Reformbereiche auf und erweitert den Radius der Zusammenarbeit."
"22"," Wichtige sicherheitspolitische Themen wie die Bekämpfung von Terrorismus und internationaler Kriminalität, Rüstungskontrolle und die regionale Stabilität stehen im Fokus."
"23"," CEPA kann Armenien an die Standards der EU heranführen."
"24"," Entscheidend, meine Damen und Herren, ist aber die Umsetzung von CEPA."
"25"," Jetzt muss die armenische Regierung den politischen Willen zeigen, sich der EU anzunähern."
"26"," Die Entwicklungen unserer östlichen Nachbarn müssen in unserem Interesse sein."
"27"," Seit 2009 fördern wir mit der Östlichen Partnerschaft Stabilität und politische Reformen vor Ort."
"28"," Zehn Jahre später müssen wir leider feststellen, dass demokratische Strukturen und Rechtsstaatlichkeit in Ländern wie Armenien instabil sind."
"29"," Deshalb setzen wir Freie Demokraten uns, Herr Grund, für eine Evaluation und Erneuerung der Östlichen Partnerschaft ein."
"30"," Meine Damen und Herren, der Südkaukasus scheint vielen in weiter Ferne."
"31"," Wir wollen diese Region nicht Russland überlassen."
"32"," Wir wollen Armenien an die EU heranführen."
"33"," Armenien ist im Aufbruch."
"34"," Nutzen wir diese Chance! Dafür ist CEPA ein sinnvolles Instrument."
"35"," Es zeigt, wie multilaterale Zusammenarbeit funktionierenann."
"36"," Dem Gesetzentwurf stimmen wir deshalb zu."
"37","Vielen Dank.
Vizeprasident Wolfgang "
