"","V1"
"1",""
"2","Das sind genau 25 Sekunden, die aber trotzdem dankend entgegengenommen werden."
"3"," Beim nächsten Mal sollten Sie großzügiger sein."
"4"," Letzter Redner in dieser Debatte ist der Kollege Dr."
"5"," Volker Ullrich für die Fraktion der CDU/CSU."
"6"," Dr."
"7"," Volker Ullrich:"
"8","Herr Präsident! Meine sehr verehrten Damen und Herren! Wir stimmen heute formal darüber ab, ob wir auf Antrag der Fraktion der AfD eine sogenannte Enquete-Kommission des Deutschen Bundestages einsetzen sollen oder nicht."
"9"," Ein Blick in $ 56 der Geschäftsordnung des Bundestages zeigt, dass Enquete-Kommissionen bei umfangreichen und bedeutsamen Sachkomplexen eingesetzt werden können."
"10"," So weit, so gut."
"11","In Ihrem vorliegenden Antrag fordern Sie von der AfD, dass die Enquete-Kommission zwar unverzüglich eingesetzt werden soll, aber bereits bis zur parlamentarischen Sommerpause 2019, also innerhalb von zwei Monaten, Ergebnisse vorlegen soll."
"12"," Wie passt denn „umfangreich, bedeutsam und komplex‘ mit zwei Monaten zusammen? Entweder Sie nehmen die Einrichtung einer Enquete-Kommission nicht ernst, oder Sie interessieren sich nicht für dieses Thema."
"13"," Beides belegt mangelnden Respekt vor diesem Parlament."
"14"," Ich bitte Sie, auch zur Kenntnis zu nehmen, dass das System der direkten Demokratie in unserem föderalen Staatsaufbau natürlich unterschiedlich gehandhabt wird."
"15"," Wir haben zu Recht direktdemokratische Elemente auf kommunaler Ebene und auch auf Ebene der Länder."
"16"," Auf Bundesebene ist zu Recht mit guten Gründen darauf verzichtet worden."
"17"," Ein Argument, das uns gerade vor dem Hintergrund des föderalen Staatsaufbaus wichtig ist, ist hier noch nicht gefallen."
"18"," Das Grundgesetz garantiert die Mitwirkung der Länder an der Gesetzgebung des Bundes, und zwar durch die Vertreter der Länderregierungen im Bundesrat, als Bundesstaatsprinzip in Artikel 79 mit der Ewigkeitsgarantie versehen."
"19"," Wir müssen also fragen:"
"20"," Wie können wir auf der einen Seite die Mitwirkungsrechte der Länder sichern und gleichzeitig auf der anderen Seite mit direkter Demokratie genau diese Mitwirkungsrechte gegebenenfalls gefährden? Ich glaube, dass der föderale Staatsaufbau ein wichtiger Grund ist, über den wir sprechen sollten."
"21","Außerdem haben Sie das große Problem, dass ein Plebiszit letzten Endes immer in einer Ja-oder-NeinEntscheidung endet."
"22"," Das Argument darf nicht allein sein, dass es sich um komplexe Sachverhalte handelt."
"23"," Ja, wir trauen unseren Bürgern zu, dass sie auch komplexe Sachverhalte verstehen; gar keine Frage."
"24"," Aber das groBe Problem besteht darin, dass ein Volksentscheid in einer Ja-oder-Nein-Entscheidung mündet und ein Kompromiss letzten Endes nicht méglich ist."
"25"," Und wenn ein Kompromiss nicht möglich ist, befinden Sie sich in der Sackgasse."
"26"," Wie das aussieht, können Sie jeden Tag in Großbritannien beobachten."
"27"," Der Kompromiss ist nicht die Schwäche der Demokratie, sondern ihre Stärke."
"28"," Der Kompromiss ist deswegen die Stärke, weil er die unterschiedlichen Meinungen zusammenbringt, weil er auf der einen Seite Minderheitenschutz garantiert und auf der anderen Seite unterschiedliche Interessen bündelt."
"29"," Das bekommen Sie oftmals nicht in eine Ja-oder-Nein-Frage gepresst."
"30"," Wer das tun möchte, für den ist eine Volksabstimmung auf Bundesebene nichts anderes als ein Vehikel zu einer populistischen Politik, die die Menschen und dieses Land spaltet."
"31"," Das mag Ihre Politik sein."
"32"," Unsere Politik ist aber, die Menschen in diesem Land zusammenzuführen."
"33"," Deswegen lehnen wir Ihren Antrag ab."
"34","Herzlichen Dank.
 Vizepräsident Thomas "
