"","V1"
"1",""
"2","Haben alle Mitglieder des Hauses ihre Stimmkarte abgegeben und gewählt, auch die Schriftführerinnen und Schriftführer? — Dann schließe ich die Wahl."
"3"," Das Ergebnis der Wahl wird Ihnen später bekannt gegeben."
"4","”D Ergebnis Seite 10950 AVizepräsident Dr."
"5"," Hans-Peter Friedrich Ich rufe den Zusatzpunkt 5 auf:"
"6"," Aktuelle Stunde auf Verlangen der Fraktion der FDPSteigende Strompreise stoppen - Energie bezahlbar machenIch eröffne die Aussprache."
"7"," Der erste Redner ist für die FDP-Fraktion der Kollege Christian Dürr."
"8"," Christian Dürr:"
"9","Sehr geehrter Herr Präsident! Liebe Kolleginnen und Kollegen! Vor fast genau 20 Jahren, am 1."
"10"," April 1999, ist in Deutschland das Stromsteuergesetz in Kraft getreten, etwa ein Jahr später das rot-grüne Erneuerbare-Energien-Gesetz."
"11","— Hören Sie genau zu!Jürgen Trittin hat damals gesagt, die Energiewende kostet einen normalen Haushalt so viel wie eine Kugel Eis im Monat."
"12"," Eis ist in Deutschland seitdem nicht dramatisch teurer geworden, sondern die deutsche Energiepolitik ist teuer geworden, liebe Kolleginnen und Kollegen."
"13"," Ich will Ihnen konkrete Zahlen der Bundesregierung nennen:"
"14"," Bis zum Jahr 2020 wird diese Energiewende die Menschen in Deutschland eine halbe Billion Euro kosten, und sie ist, was den Klimaschutz betrifft, nicht erfolgreich."
"15"," Zwei Zahlen dazu."
"16"," Seit Beginn der Energiewende im Jahr 2000 wurde im Stromsektor der CO,-Ausstoß von etwa 350 Millionen Tonnen auf lediglich 320 Millionen Tonnen im Jahr reduziert."
"17"," Wir sind in Deutschland keine Klimaschutzvorreiter."
"18"," Kein anderes Land der Welt gibt so viel Geld für Klimaschutz aus und erreicht dabei so wenig, liebe Kolleginnen und Kollegen."
"19"," 1998 hat eine schwarz-gelbe Bundesregierung den Strommarkt in Deutschland liberalisiert, mit sehr großem Erfolg:"
"20"," niedrige wettbewerbsfähige Strompreise für die Industrie, wettbewerbsfähige Strompreise und niedrige Strompreise für die privaten Haushalte in Deutschland."
"21"," Stand heute, Große Koalition:"
"22"," Deutschland trägt bei den Strompreisen gemeinsam mit Dänemark in Europa die rote Laterne."
"23"," Über 50 Prozent des Strompreises sind Steuern und Abgaben."
"24"," — Der große Profiteur davon, meine Damen und Herren, ist nicht der Klimaschutz."
"25"," Es ist der Bundesfinanzminister, der von dieser Politik profitiert, und nicht das Weltklima."
"26","Deswegen sage ich sehr deutlich in Richtung der Kollegen von CDU/CSU, auch vor dem Hintergrund des zu erwartenden Rückgangs beim Wirtschaftswachstum in Deutschland:"
"27"," Jetzt ist der richtige Zeitpunkt gekommen, um die Stromsteuer für die Unternehmen und die privaten Haushalte in Deutschland endlich zu senken."
"28"," Fangen Sie es endlich an! Die Grünen sind schon seit 2005 nicht mehr an der Bundesregierung beteiligt."
"29"," Sie regieren seit dem Jahr 2005 und machen einen riesigen Fehler, indem Sie als Union die grüne Energiepolitik in Deutschland eins zu eins fortsetzen."
"30"," Das ist das historische Versagen von CDU/CSU."
"31"," Auch das muss deutlich gesagt werden."
"32"," Stattdessen streben Sie einen superteuren Kohleausstieg an; über 80 Milliarden Euro für einen symbolischen Kohleausstieg, der dem Klima überhaupt nichts bringt."
"33"," Richtig wäre es an dieser Stelle, als Staat die Verschmutzungsrechte aus dem Emissionshandel zurückzukaufen."
"34"," Ich sage Ihnen ganz deutlich:"
"35"," Diese nationalen deutschen Alleingänge haben bisher überhaupt gar nichts gebracht."
"36"," Sie waren schlicht und einfach nur teuer."
"37"," Deswegen ist es kein Wunder, dass die Überschriften in deutschen Zeitungen in den letzten Wochen gelautet haben:"
"38"," „Deutschland versagt beim Klimaschutz“, „Planwirtschaftlicher Irrweg‘“, massive Kritik des Bundesrechnungshofs an der deutschen Energiepolitik."
"39"," Der Chef der Wirtschaftsweisen kritisiert Sie sowie das Potsdam-Institut für Klimafolgenforschung."
"40"," Es ist jetzt der richtige Zeitpunkt, in Deutschland bei der Energiepolitik umzusteuern."
"41"," Fangen Sie endlich an! Zudem — es wurde schon erwähnt -—:"
"42"," Dieser historisch lange Aufschwung geht langsam, aber sicher zu Ende — wir haben heute Morgen das Frühjahrsgutachten zur Kenntnis nehmen müssen -:"
"43"," von 1,9 auf 0,8 Prozent."
"44"," Deswegen will ich in aller Klarheit sagen:"
"45"," Die Menschen und die Unternehmen zahlen historisch und im Vergleich zu vielen anderen Ländern hohe Strompreise."
"46"," Das ist — das sage ich in Richtung der Kollegen der SPD - vor allem eines, es ist sozial ungerecht."
"47"," Haushalte mit kleinen Einkommen zahlen Ihre Energiepolitik, und das hat mit sozialer Gerechtigkeit nichts zu tun."
"48"," Das ist das Gegenteil von sozialer Gerechtigkeit."
"49"," Vizepräsident Dr.
 Hans-Peter "
