"","V1"
"1",""
"2"," Herr Todtenhausen."
"3"," Manfred Todtenhausen:"
"4","Vielen Dank, Herr Ernst, für Ihren Einwand."
"5"," — Ich freue mich, wenn ich in einem Biergarten sein kann; aber ich trinke kein Bier, sondern Cola, und die zwei Cola, die ich trinke, kann ich mir merken."
"6"," Aber es geht doch nicht darum."
"7"," Natürlich schreibt auch der Handwerker Rechnungen; natürlich dokumentiert auch er, was er gemachtat."
"8","Es geht doch einfach darum, dass wir Bürokratie im Zusammenhang mit bestimmten Vorgängen abbauen."
"9"," Über 90 Prozent aller Unternehmen sind ehrlich."
"10"," Wenn wir von den restlichen 8 Prozent sprechen, dann geht es doch nicht ausschließlich darum, dass sie nicht den Mindestlohn zahlen — schauen Sie sich das doch mal an -, sondern sie haben ihre Dokumentationspflicht nicht immer erfüllt, weil sie oftmals zu spontan sind und weil die Dokumentationen nicht sofort, auch nicht nach einer Woche, vorgenommen worden sind."
"11"," Da wollen wir doch reingrätschen."
"12"," Wir wollen die angesprochenen 8 Prozent reduzieren, sodass klar ist, wer die wirklichen Gangster sind und diejenigen, die den Mindestlohn nicht zahlen."
"13"," Wir wollen nicht diejenigen bestrafen, die vielleicht aus Zeitmangel ihrer Dokumentationspflicht nicht nachgekommen sind."
"14"," Deswegen ist unser Antrag goldrichtig.
 Vizepräsident Thomas "
