"","V1"
"1",""
"2"," Vielen Dank, Herr Kollege Gremmels."
"3"," — Ich schließe die Aussprache zu TOP 11."
"4","Wir kommen zur Abstimmung."
"5"," Dazu liegt mir eine Erklärung nach $ 31 unserer Geschäftsordnung vor."
"6","”Abstimmung über den von der Bundesregierung eingebrachten Entwurf eines Gesetzes zur Beschleunigung des Energieleitungsausbaus."
"7"," Der Ausschuss für Wirtschaft und Energie empfiehlt unter Buchstabe a seiner Beschlussempfehlung auf Drucksachen 19/8913 und 19/9027, den Gesetzentwurf der Bundesregierung auf Drucksachen 19/7375 und 19/7914 in der Ausschussfassung anzunehmen."
"8"," Ich bitte diejenigen, die zustimmen wollen, um das Handzeichen."
"9"," — Das ist die Koalition."
"10"," Gegenstimmen? — AfD und Linke."
"11"," Enthaltungen? — Grüne und FDP."
"12"," Der Gesetzentwurf ist damit in zweiter Beratung angenommen."
"13","D Anlage 4 Dritte Beratungund Schlussabstimmung."
"14"," Ich bitte diejenigen, die dem Gesetzentwurf zustimmen wollen, sich zu erheben."
"15"," — Das ist wieder die Koalition."
"16"," Wer stimmt dagegen? — Linke und AfD."
"17"," Enthaltungen? — FDP und Grüne."
"18"," Der Gesetzentwurf ist angenommen."
"19","Unter Buchstabe b seiner Beschlussempfehlung auf Drucksachen 19/8913 und 19/9027 empfiehlt der Ausschuss, eine Entschließung anzunehmen."
"20"," Wer stimmt für diese Beschlussempfehlung? — Die Koalition."
"21"," Gegenprobe! —- AfD und FDP."
"22"," Enthaltungen? — Grüne und Linke."
"23"," Die Beschlussempfehlung ist damit angenommen."
"24","Wir kommen zur Abstimmung über den EntschlieBungsantrag der Fraktion Bündnis 90/Die Grünen auf Drucksache 19/9025."
"25"," Wer stimmt dafür? — Bündnis 90/ Die Grünen."
"26"," Wer stimmt dagegen? — Die Koalition, die AfD, die FDP und Die Linke, also alle übrigen Fraktionen."
"27"," Enthaltungen? — Keine."
"28"," Der Entschließungsantrag ist abgelehnt."
"29","Ich rufe Tagesordnungspunkt 12 sowie Zusatzpunkt 7 auf:"
"30","12."
"31"," Beratung des Antrags der Abgeordneten Dr."
"32"," Petra Sitte, Anke Domscheit-Berg, Simone Barrientos, weiterer Abgeordneter und der Fraktion DIE LINKEUploadfilter verhindern — Urheberrechtsrichtlinie im Rat der EU ablehnenDrucksache 19/8966ZP7 Beratung des Antrags der Abgeordneten Jimmy Schulz, Stephan Thomae, Grigorios Aggelidis, weiterer Abgeordneter und der Fraktion der FDPzu dem Vorschlag für eine Richtlinie des Europäischen Parlaments und des Rates über das Urheberrecht im digitalen Binnenmarkt KOM593 endg."
"33","; Ratsdok."
"34"," 12254/16 und Ratsdok."
"35"," 6382/19 hier:"
"36"," Stellungnahme des Deutschen Bundestages nach Artikel 23 Absatz 3 des Grundgesetzes i."
"37"," V."
"38"," m."
"39"," § 8 des Gesetzes tiber die Zusammenarbeit von Bundesregierung und Deutschem Bundestag in Angelegenheiten der Europäischen Union Urheberrecht neu denken - Ohne Upload-FilterDrucksache 19/8959Nach einer interfraktionellen Vereinbarung sind für die Aussprache 38 Minuten vorgesehen."
"40"," — Es gibt keinen Widerspruch."
"41"," Dann ist das so beschlossen."
"42","Ich eröffne die Aussprache."
"43"," Es beginnt für die Fraktion Die Linke die Kollegin Dr."
"44"," Petra Sitte."
"45"," Dr."
"46"," Petra Sitte:"
"47"," Herr Präsident! Meine Damen und Herren, insbesondere der Koalition! Ich sage Ihnen:"
"48"," Wenn Sie uns nichtDr."
"49"," Petra Sittehatten, würden Sie vielleicht ruhiger leben, aber wesentlich chancenärmer."
"50"," Und wir geben Ihnen heute eine exklusive Chance."
"51"," Als regierungstragende Fraktionen können Sie der Regierung mit Ihrer Zustimmung zu unserem Antrag eine klare Ansage machen, und die heißt:"
"52"," Der Koalitionsvertrag gilt — und Punkt."
"53"," Das heißt weiter:"
"54"," Keine Zustimmung zur Urheberrechtsrichtlinie im Rat der EU, und dafür gibt es starke Gründe."
"55","Erstens."
"56"," Ich zitiere, nochmals zur Vertiefung, aus dem Koalitionsvertrag."
"57"," Dort heißt es:"
"58","Eine Verpflichtung von Plattformen zum Einsatz von Upload-Filtern, um von Nutzern hochgeladene Inhalte nach urheberrechtsverletzenden Inhalten zu „filtern“, lehnen wir als unverhältnismäßig ab."
"59","Was bitte ist daran nicht zu verstehen? Nix."
"60"," Dennoch enthält nunmehr die EU-Richtlinie eine Verpflichtung zum Einsatz — technischer — Mittel, derer sich Onlineplattformen bedienen sollen, um der Haftung bei Urheberrechtsverletzungen zu entgehen."
"61"," Nun wurde von Kompetenzzentren wie dem Berichterstatter Herrn Voss und anderen getönt, dass Uploadfilter ja gar nicht drinstünden."
"62"," Was bitte, frage ich Sie, sind dann „technische Mittel“?Lassen sie mich ein deftiges Gleichnis ziehen."
"63"," Wenn eine Kuh recycelt, ist es ein Fladen."
"64"," Bei einem Hund ist es ein Haufen."
"65"," Bei dem Kaninchen ist es ein Kötel, und bei Pferden nennt man es Äpfel."
"66"," Man kann es verschieden bezeichnen, aber es bleibt Kacke."
"67"," Also hören Sie auf, uns für dumm zu verkaufen, und hören Sie vor allem auf, der Welt zu erzählen, dass mit diesen Uploadfiltern Kreative und Urheberinnen zwangsläufig besser vergütet würden."
"68"," Wenn das wirklich so wäre:"
"69"," Wieso wollen Sie die Filter dann in Deutschland nicht einsetzen? Zeitgleich droht nun Herr Oettinger mit Strafen der EU-Kommission, würde Deutschland versuchen, Artikel 13 bzw."
"70"," 17 ohne Uploadfilter umzusetzen."
"71"," Es wird, ehrlich gesagt, immer bizarrer."
"72","Zweiter Grund."
"73"," Die im EU-Parlament beschlossene Richtlinie hat zu Recht breite Kritik erfahren."
"74"," Mehr als 5 Millionen Menschen haben eine Petition gegen die Copyright-Reform unterzeichnet."
"75"," Und fast 200 000 Menschen haben am 23."
"76"," Marz europaweit gegen die Reform protestiert."
"77"," Sie haben also gewaltiges Glück, dass es auf dieser Ebene noch keine unmittelbare Mitbestimmung der Bürgerinnen und Bürger gibt, aber Ihr Vorgehen ist ein Beleg dafür, wie dringend notwendig solche Formen direkter Mitbestimmung sind."
"78"," Dritter Grund."
"79"," Vor der Abstimmung im EU-Parlament hat es einen Antrag gegeben, die Richtlinie für Anderungen zu öffnen."
"80"," Wie sich später durch offizielle Berichtigung versehentlich falsch abgegebener Stimmen zeigte, hatte dieser Antrag eine Mehrheit."
"81"," Mit Ihrer Gegenstimme im Rat erhalten Sie die Chance, diesen Fehler korrigieren zu können."
"82"," Vor allem Ihre Stimme, liebe Genossinnen und Genossen von der SPD, ist gefragt."
"83"," Zeigen Sie klare Kante."
"84"," Ihre Abgeordneten im EU-Parlament haben nahezu vollständig gegen die Reform gestimmt."
"85"," So ein kleines Rebelliönchen — glauben Sie es mir als alter DDR-Bürgerin - tut unheimlich gut."
"86"," Meine Damen und Herren, es geht um eine gerechte Urheberrechtsreform — gerecht für die Urheber und gerecht für die Nutzer."
"87"," Vizepräsident Dr.
 Hans-Peter "
