"","V1"
"1",""
"2"," Vielen Dank."
"3"," — Nachster Redner ist für die Fraktion der FDP der Kollege Gerald Ullrich."
"4"," Gerald Ullrich:"
"5","Sehr geehrter Herr Präsident! Liebe Kolleginnen und Kollegen! Liebe Gäste! Die letzte Rede war ein klein wenig philosophisch."
"6"," Ich möchte vielleicht ein kleines bisschen praktischer beginnen."
"7"," Es wurde über 50-mal — zumindest habe ich bei 50 aufgehört, zu zählen — das Wort „Demokratie“ erwähnt."
"8"," Es ist sehr wichtig, dieses Wort zu erwähnen; aber wir müssen auch mal sehen, wie wir mit der ganzen Sache umgehen."
"9","Ich möchte auch das Wort „Demokratie“ erwähnen."
"10"," Und zwar möchte ich die grundlegende Frage stellen:"
"11"," Funktioniert eigentlich die Demokratie in unserem Land, oder funktioniert sie nicht? Ich persönlich bin der Meinung, sie funktioniert."
"12"," Historisch betrachtet muss man die Frage eindeutig mit Ja beantworten; denn die Bürgerinnen und Bürger auf dem deutschen Staatsgebiet hatten noch nie so viele Mitwirkungsmöglichkeiten wie derzeit."
"13"," In den Kommunen, in den Ländern und auch im Bund sind die Mitwirkungsmöglichkeiten so groß wie nie."
"14"," Man kann es aber auch geografisch betrachten."
"15"," Unter den über 200 Ländern, die es auf der Erde gibt, gibt es nur sehr wenige, in denen der Einzelne so viele Einflussmöglichkeiten hat wie hier bei uns."
"16"," Unsere Botschaft ist deshalb:"
"17"," Wir machen bei der Schwarzmalerei nicht mit."
"18"," Wir finden unser Staatssystem nicht perfekt, aber wir finden es ziemlich gut."
"19"," Natürlich sind diese erfreulichen Erkenntnisse kein Grund, sich auszuruhen."
"20"," Die viel besseren Informationsmöglichkeiten heutzutage tragen die gesellschaftlichen und die wirtschaftlichen Probleme viel schneller und viel näher als jemals zuvor an die Menschen heran."
"21"," Das macht es nötig, neue Formen der Bürgerbeteiligung zu finden."
"22","Was sind hierzu die Vorschläge der FDP? Wir wollen die Beteiligung in den Kommunen und in den Ländern ausbauen."
"23"," Wir wollen auf Bundesebene die Einführung eines Bürgerplenarverfahrens erreichen."
"24"," Das heißt, wenn eine Petition an den Deutschen Bundestag innerhalb von zwei Monaten zum Beispiel 100 000 Unterstützer oder mehr erreicht, soll sie als Tagesordnungspunkt im Plenum behandelt werden und in die fachlich zuständigen Ausschüsse überwiesen werden."
"25"," Diese übermitteln dann eine Stellungnahme mit einer Begründung an den Petitionsausschuss, wo die Petition weiter behandelt wird."
"26","Wir wollen auch die Kompetenzen des Petitionsausschusses erweitern und die Beteiligungsmöglichkeiten der Petenten stärken."
"27"," Es sollte nicht sein, dass die von uns an die Regierung weitergeleiteten Petitionen einfach so verpuffen, obwohl wir sie unter Umständen mit einem sehr hohen Votum versehen."
"28"," Ich will nicht verhehlen, dass ich direkter Demokratie auf Bundesebene nicht uneingeschränkt zustimme."
"29"," Der Brexit hat uns gezeigt, dass eine falsche Fragestellung ein ganzes Land in ein Chaos stürzen kann."
"30"," Der ursprüngliche Fehler, der uns in die heutige chaotische Situation gebracht hat, ist für mich die simplizistische Darstellung,Gerald Ullrichdie in der Frage beim Brexit-Referendum 2016 nach einem einfachen Bleiben oder Raus zum Ausdruck kam."
"31"," Am Ende hat sich herausgestellt, dass die Fragestellung viel zu undifferenziert war, weil sie mit keinem Hinweis auf die Auswirkungen der einen oder der anderen Antwort verbunden war."
"32"," Darunter haben wir heute stark zu leiden."
"33"," Wäre der Austritt des Vereinigten Königreichs aus der EU eine Parlamentsentscheidung gewesen, hätte man sie korrigieren können, und wir würden nicht so vor einem Chaos stehen wie jetzt, einem Chaos - ich denke, da geben Sie mir recht —, das mit Blick auf den Nordirland-Konflikt sogar zu Gewalt führen kann."
"34","Zudem halte ich den Minderheitenschutz für eine wichtige Errungenschaft der Demokratie, und sie liegt mir besonders am Herzen."
"35"," In parlamentarische Verfahren fließen die Interessen von Minderheiten ein."
"36"," Bei einem Volksentscheid besteht immerhin die Gefahr, dass sich die Mehrheit über die Minderheit hinwegsetzt und diese dann keine Möglichkeit mehr hat, ihre Interessen einzubringen oder sich in Kompromissen wiederzufinden, oder - noch schlimmer — dass eine gut organisierte Minderheit es schafft, sich gegen eine passive Mehrheit durchzusetzen."
"37"," Beides führt zu Unzufriedenheit."
"38","Zum Schluss möchte ich an Sie appellieren, im Rahmen der berechtigten Diskussionen über direkte Demokratie unser politisches System nicht schlechtzureden."
"39"," Wir haben in Deutschland keinen Mangel an Meinungsfreiheit."
"40"," Im Gegenteil:"
"41"," Es gehört sogar zum guten Ton, die Regierung und die da oben in Berlin zu kritisieren."
"42"," Wir kennen das, und wir sind es gewohnt."
"43"," Ich wurde in einem Staat geboren, in dem das nicht so war."
"44"," Das war auch mit ein Grund dafür, dass die DDR zugrunde gegangen ist."
"45"," Die da oben wussten nicht mehr, was das Volk bewegt."
"46"," Das ist bei uns nicht so."
"47"," Jeder Politiker bekommt die Meinung der Bürger täglich über verschiedene Kanäle aufs Brot geschmiert."
"48"," Das macht unser System nicht labil, sondern stabil."
"49"," Diskutieren wir also über mehr Demokratie."
"50"," Lassen Sie uns aber bitte nicht unser demokratisches System schlechtreden; denn es funktioniert recht gut, wie wir hier im Parlament sehen."
"51","Danke.
 Vizeprasident Thomas "
