"","V1"
"1",""
"2"," Vielen Dank."
"3"," — Nächster Redner in der Debatte ist für die Fraktion der SPD der Abgeordnete Dirk Wiese."
"4"," Dirk Wiese:"
"5","Sehr geehrter Herr Präsident! Meine lieben Kolleginnen und Kollegen! Die Studie des Leibniz-Instituts für Wirtschaftsforschung, die vor nicht allzu langer Zeit veröffentlicht worden ist, hat eine Debatte losgetreten."
"6"," Mich als jemand, der wirklich aus dem klassischen ländlichen Raum kommt, aus dem Hochsauerlandkreis, hat diese Studie — das muss ich ehrlicherweise sagen — richtig geargert."
"7"," Die Schlussfolgerung dieser Studie war, um es kurz auf den Punkt zu bringen:"
"8"," Geld nur noch in die Städte zu geben."
"9"," Das ist, wenn man dem Deutschen Institut für Wirtschaftsforschung in dieser Woche folgt, volkswirtschaftlicher Unsinn."
"10"," Und ich habe, ehrlich gesagt, auch heute hier in dieser Debatte an der einen oder anderen Stelle gehört, dass es nur noch eine Schwarz-Weiß-Diskussion gibt:"
"11"," entweder ländlicher Raum oder die Städte."
"12"," Ich glaube, ländliche Räume sind viel vielseitiger und auch Stadt-Land-Regionen sind viel vielseitiger."
"13","Wenn wir die Blickrichtung auf den ländlichen Raum lenken, zeigt sich:"
"14"," Ja, wir haben strukturschwache ländliche Gebiete, aber wir haben auch strukturschwache städtische Gebiete."
"15"," Und wir haben genauso gut prosperierende ländliche Räume und Regionen wie meine Heimatregion Südwestfalen, die mittlerweile das industrielle Herz von Nordrhein-Westfalen ist."
"16"," Wir haben dort andere Herausforderungen als die eine oder andere Region in den südlichen oder in den neuen Bundesländern."
"17"," Diesen Herausforderungen, glaube ich, stellt sich dieser Antrag."
"18","Dieser Antrag ist auch deshalb gut — da stimme ich meinem Vorredner zu, und ich finde auch gut, dass Sie das gelobt haben -, weil er größtenteils von der SPD geschrieben worden ist."
"19"," In der Vergangenheit war es oftmals so, dass die Politik der CDU/CSU für den ländlichen Raum nur auf die Agrarpolitik fokussiert gewesen ist."
"20"," Das ist etwas, das die Debatte in den letzten Jahren etwas verengt hat."
"21"," Ich bin froh, dass wir den Koalitionspartner von dieser Richtung wegbekommen haben."
"22"," Das ist ein falscher Ansatz."
"23"," Ländliche Räume sind viel mehr:"
"24"," Sie sind wirtschaftlich prosperierende Regionen, sie sind erfolgreich."
"25"," Das zeigen wir mit diesem Antrag Das müssen wir auch betonen; denn nur so können wir auch die politische Fokussierung auf den ländlichen Raum lenken."
"26"," Frau Konrad, ich habe gerade Ihre Anmerkungen vonseiten der FDP gehört."
"27"," Ich fand das interessant und bemerkenswert und habe einmal auf der Seite der FDP-Bundestagsfraktion gegoogelt, was dort zu „ländlichen Räumen“ und zum „ländlichen Raum“ steht."
"28"," Ich habe beide Begriffe gegoogelt, nicht dass Sie mir vorwerfen, ich hätte nicht richtig nachgeschaut."
"29"," Die letzte Meldung zum ländlichen Raum ist vom 22."
"30"," Februar 2018."
"31"," Die letzte Meldung zu ländlichen Räumen ist ein Interview mit Ihrem Parlamentarischen Geschäftsführer Buschmann zur Mietpreisbremse vom Anfang des letzten Jahres."
"32"," Wenn das Ihre Politik für ländliche Räume ist, dann brauchen wir uns von Ihnen heute Abend in dieser Debatte nichts erzählen zu lassen."
"33","Ich glaube, ländliche Räume — das macht der Antrag deutlich — müssen gerade auch durch Programme wie BULE und durch Modellvorhaben gefördert werden, die die Menschen im ländlichen Raum dazu ermutigen, Dinge auszuprobieren und auch voranzubringen."
"34"," Wir feiern zum Beispiel bei uns vor Ort am Wochenende den Tag der Bürgerbusse, weil wir es durch Anschubfinanzierungen mittlerweile geschafft haben, den Bürgerbusverbund Sauerland-Hellweg in Form einer eingetragenen Genossenschaft auf den Weg zu bringen."
"35"," Hier wird Mobilität ermöglicht und Ehrenamt gefördert."
"36"," Das sind Projekte, bei denen wir dranbleiben müssen."
"37","Dirk WieseIch halte es auch für richtig, dass wir schnellstmöglich für wirtschaftlich erfolgreiche ländliche Regionen das Einwanderungsgesetz auf den Weg bringen."
"38"," Wir haben in einigen Regionen einen massiven Fachkräftemangel."
"39"," Dort wird der Bedarf nicht mehr gedeckt."
"40"," Hier brauchen wir eine geregelte und geordnete Zuwanderung in Form eines Einwanderungsgesetzes."
"41"," Gerade das Handwerk braucht dieses Gesetz."
"42"," Die Politik und die Zwischenrufe von rechts, die wir hören, schaden der Wirtschaft in den ländlichen Räumen."
"43"," Wenn wir hier nichts voranbringen und auf Abschottung setzen, hilft das nicht."
"44"," Das geht nicht in die richtige Richtung."
"45"," Lassen Sie mich einen letzten Satz sagen; denn das ärgert mich etwas, Frau Ministerin."
"46"," Heute fand eine Demonstration statt, auf der zu Recht Sorgen laut geworden sind."
"47"," Es ist gut gewesen, dass man sich dem auch stellt."
"48"," Es gibt aber Regionen in Deutschland, die intensive Landwirtschaft betrieben und jetzt Probleme mit der Nitratrichtlinie haben."
"49"," Es gibt Regionen in Deutschland, die genau darunter jetzt leiden."
"50"," Sie sind nämlich die Leidtragenden einer verfehlten Politik."
"51"," Sie sind von Gülletourismus betroffen."
"52"," Sie haben angesichts einer verfehlten Politik die Aufmerksamkeit genauso verdient."
"53"," Hier kann ich nur dem niedersächsischen Ministerpräsidenten Stephan Weil zustimmen:"
"54"," Die Unschuldigen dürfen an dieser Stelle nicht die Leidtragenden sein."
"55","Vielen Dank.
 Vizepräsident Thomas "
