"","V1"
"1",""
"2"," Der nächste Redner ist der Kollege Alexander Hoffmann, CDU/CSU-Fraktion."
"3"," Alexander Hoffmann:"
"4","Danke."
"5"," — Herr Präsident! Geschätzte Kolleginnen und Kollegen! Meine sehr verehrten Damen und Herren! Es wird Sie nicht überraschen:"
"6"," Die Anträge, die vorliegen, enttäuschen mich, weil sie so einseitig sind."
"7"," Jetzt habe ich zumindest von Ihnen von der FDP gedacht, dass Sie eine Partei des Rechtsstaats sind."
"8"," Doch wenn ich Ihren Antrag lese, fühle ich mich bemüBigt, Sie darauf hinzuweisen, dass in Deutschland Eigentum — Sacheigentum, meine Damen, meine Herren, aber auch geistiges Eigentum — grundgesetzlich geschützt ist."
"9"," Ich verstehe auch nicht, dass Sie heute einen Antrag vorlegen und sagen:"
"10"," „Ja, es ist doch ganz einfach; wir stimmen jetzt im Rat nicht zu“ und Sie keinerlei konkrete, belastbare Vorschläge machen, wie man dann geis Alexander Hoffmanntiges Eigentum im Internet tatsächlich effektiv schützen kann."
"11"," Stattdessen suggerieren Sie in den Anträgen - diesen Eindruck erwecken Sie auch draußen bei denjenigen, die demonstrieren —:"
"12"," Hier gibt es jetzt noch eine letzte Hürde."
"13"," Wir verhindern die Abstimmung im Ministerrat."
"14"," Ich sage Ihnen, dass Sie auch dort den Menschen Sand in die Augen streuen; denn in der Konstellation, die vorliegt — das müssten Juristen wissen —, ist die Zustimmung im Ministerrat eigentlich nur noch reine Formsache."
"15"," Wir haben nämlich ein Trilogverfahren, an dem der Ministerrat schon beteiligt war und in dem Deutschland, konkret:"
"16"," Katarina Barley, zugestimmt hat."
"17"," Wir haben die Zustimmung des EU-Parlaments und die Zustimmung im Ausschuss der Ständigen Vertreter."
"18"," Da spricht auch die Bundeszentrale für politische Bildung von einer — ich zitiere — „Formsache“, die diese Zustimmung darstellt."
"19"," Letztendlich ist es so wie bei uns die dritte Lesung eines Gesetzes."
"20"," Trotzdem erwecken Sie bei den Menschen den Eindruck:"
"21"," Heute könnte noch etwas gehen, und Sie kämpften für sie."
"22"," Dann gehen wir mal auf die Straße und schauen uns die Demonstrationen an."
"23"," Sie laden zu Demonstrationen ein, die Aufrufen wie „Save your Internet“ folgen."
"24"," Sie suggerieren — vorhin ist es wieder geschehen -:"
"25"," Wenn diese Urheberrechtsreform kommt — — Herr Präsident, ich glaube, da drängt es einen Kollegen zu einer Zwischenfrage."
"26","Vizepräsident Dr.
 Hans-Peter "
