"","V1"
"1",""
"2","Die nächste Rednerin ist die Kollegin Dr."
"3"," Ingrid Nestle, Bündnis 90/Die Grünen."
"4"," Ingrid Nestle:"
"5","Liebe Kolleginnen und Kollegen! Herr Präsident! Herr Minister! Viele Politiker haben die Jugendlichen von Fridays for Future in den letzten Wochen gelobt."
"6"," Es sei richtig und gut für die Demokratie, sich zu engagieren."
"7"," Liebe Kolleginnen und Kollegen, die richtige Antwort von uns Parlamentariern ist nicht abstraktes Lob, sondern konkretes Kümmern um die Anliegen der Jugendlichen."
"8"," Und da spielt der heute vorliegende Gesetzentwurf eine wichtige Rolle; denn wir brauchen die Stromnetze für erfolgreichen Klimaschutz."
"9"," Wir Grüne unterstützen den zügigen Ausbau der Stromleitungen."
"10"," Dabei sind wir überzeugt, dass Naturschutz nicht das Problem ist, und lehnen Absenkungen der Standards klar ab."
"11"," Dennoch enthält Ihr Gesetzentwurf richtige Ansätze zur Beschleunigung des Netzausbaus."
"12"," Umso absurder ist es, dass Sie beim Ausbau von Wind- und Sonnenstrom auf der Bremse stehen, angeblich wegen fehlender Leitungen."
"13"," Minister Altmaier, Sie haben gesagt, die Energiewende komme voran, der Leitungsausbau nicht."
"14"," Das stimmt doch schon längst nicht mehr."
"15"," Der Ausbau der Erneuerbaren hat sich halbiert, während die Planungsverfahren von SuedLink und Co Schritt für Schritt sinnvoll abgearbeitet werden."
"16"," Ich sage Ihnen:"
"17"," In 2030 werden wir die Leitungen haben, aber nicht den Okostrom, um sie zu füllen."
"18"," Das müssen wir ändern."
"19"," Ich habe davon gesprochen, dass wir junge Menschen für die Demokratie gewinnen wollen."
"20"," Ja, wir alle wollen, dass junge Menschen die Erfahrung machen, dass wir im Parlament in der Lage sind, Probleme zu lösen."
"21"," Trauen Sie sich wirklich, den jungen Leuten zuzurufen, unsere Demokratie sei nicht in der Lage, bis 2030, also in über zehn Jahren, für den Zubau notwendiger Stromleitungen zu sorgen? Trauen Sie sich wirklich, weiterhin zu sagen, dass Sie sich wegen der angeblich fehlenden Stromleitungen nicht um den versprochenen Ausbau der erneuerbaren Energien kümmern? Liebe Kolleginnen und Kollegen, wenn Sie junge Menschen für die Demokratie gewinnen wollen, dann müssen Sie beweisen, dass wir in der Lage sind, Probleme zu lösen, und dann dürfen Sie nicht schon aufgeben, wenn es um den Bau von Stromleitungen geht."
"22"," Deshalb bitte ich Sie von ganzem Herzen:"
"23"," Fangen Sie heute an, den Zubau bei den Erneuerbaren wieder auf das notwendige Tempo zu bringen."
"24","Und bitte nennen Sie nie mehr dieses alberne Argument, dass man wegen heutiger Engpässe im Stromnetz angeblich nicht den Zubau der Erneuerbaren bis 2030 organisieren könne."
"25"," — Sie können gern eine Zwischenfrage stellen."
"26"," Dann freue ich mich."
"27"," Übrigens werden sogar schon heute über 97 Prozent des erneuerbaren Stroms vom Netz aufgenommen, und das kann man noch problemlos steigern, zum Beispiel indem man den Strom vor dem Netzengpass nutzt, anstatt die Windräder abzuschalten, oder indem man weniger Kohlestrom in den Netzengpässen hält."
"28"," Aber hier stehen Sie auf der Bremse."
"29"," Mit diesen schlechten Argumenten haben Sie den Ausbau der Erneuerbaren gebremst und bereits halbiert."
"30"," Das ist das Problem."
"31"," Ingrid NestleIch hatte gerne dem Gesetz zum Netzausbau zugestimmt."
"32"," Leider haben Sie in letzter Sekunde noch eine Förderung für Erdöl-KWK reingeschoben."
"33"," Wir werden uns enthalten."
"34"," Aber ich möchte Sie alle einladen, dass wir gemeinsam wirklich nach Wegen suchen, die Energiewende zum Funktionieren zu bringen — mit Stromnetzen, mit Erneuerbaren, mit Energieeffizienz, mit allem Drum und Dran."
"35","Herr Koeppen, Sie sprachen vorhin vom Zieldreieck aus Wirtschaftlichkeit, Versorgungssicherheit und Umweltverträglichkeit."
"36"," Genau darum geht es."
"37"," Ich muss ja zugeben:"
"38"," Ich bin es so leid, von Ihnen immer die gleichen Gassenhauer zu Strompreisen und Versorgungssicherheit zu hören."
"39"," Wenn wir heute schon ein ernstes Problem mit der Erreichung der Ziele des Zieldreiecks haben, dann ist es doch bei der Umweltverträglichkeit, also beim Klimaschutz, und nicht bei der Versorgungssicherheit."
"40"," Es gibt eine Menge zu tun."
"41"," Das sollten wir nüchtern und anhand der Fakten gemeinsam tun."
"42"," Darüber würde ich mich sehr freuen, und das sind wir als Parlament den Menschen schuldig."
"43","Herzlichen Dank."
"44"," Vizeprasident Dr.
 Hans-Peter "
