"","V1"
"1",""
"2","Vielen Dank, Herr Kollege Herrmann."
"3"," — Als nächste Rednerin spricht für die SPD-Fraktion die Kollegin Gabriela Heinrich."
"4"," Gabriela Heinrich:"
"5","Sehr geehrter Herr Präsident! Meine Damen und Herren! Liebe Kolleginnen und Kollegen! Ein Register mit Daten über bestimmte Bevölkerungsgruppen wie das Ausländerzentralregister kann man durchaus kritisch sehen."
"6"," Allerdings:"
"7"," Es kommt auch immer darauf an, um welche Daten es sich handelt."
"8"," Zum Beispiel können Angaben durchaus sinnvoll sein, um die notwendige Unterstützung des Einzelnen für die Integration herauszuarbeiten."
"9","Hierfür ist das Ausländerzentralregister eine wichtige und letztlich auch unverzichtbare Grundlage."
"10"," Für Asylbewerberinnen und Asylbewerber sind Daten wie Schulbildung, Studium, Ausbildung, Beruf, Sprachkenntnisse und die Teilnahme an Integrationskursen hinterlegt."
"11"," Das Ausländerzentralregister hat dabei jedoch das Zeug, zu polarisieren."
"12"," Es gibt das Interesse von Behörden, möglichst viele Daten zu sammeln, um darauf schnell und unbürokratisch zugreifen zu können, und es gibt den Datenschutz."
"13","Der Bundesrat hat Stellung genommen."
"14"," Und es ist klar, dass unser Gesetzentwurf zwar nicht alle Wünsche der Länder erfüllt, aber er kommt dem Anliegen der Länder entgegen."
"15"," Künftig sollen auch andere Behörden die für sie notwendigen Daten ohne Umwege einsehen können:"
"16"," zum Beispiel Jugendämter, die Träger der Deutschen Rentenversicherung, das Auswärtige Amt und seine Vertretungen."
"17","Darüber hinaus fordert der Bundesrat unter anderem eine Ausweitung des automatisierten Verfahrens."
"18"," Alle für Integrationsmaßnahmen zuständigen Stellen der Länder und Kommunen sollen direkt zugreifen können."
"19"," Damit soll die Integrationsarbeit auf kommunaler Ebene und besonders die Sozialarbeit gestärkt werden."
"20"," Das ist sicherlich ein Punkt, über den wir im weiteren parlamentarischen Verfahren noch reden werden."
"21","Aber:"
"22"," Der Datenschutzbeauftragte der Bundesregierung hat zu Recht darauf hingewiesen, dass keine Personenkennzahl entstehen darf."
"23"," Eine solche Entwicklung würde auch vom Bundesverfassungsgericht nicht akzeptiert."
"24"," Das Ausländerzentralregister darf Informationen speichern und zur Verfügung stellen, aber eben nicht allumfassend, nicht unbegrenzt, und es darf auch nicht jeder Zugriff darauf haben."
"25"," Es geht um persönliche Informationen, die geschützt werden müssen."
"26","Bei dem Gesetzentwurf geht es aber nicht nur um eine solide Grundlage für die Flüchtlings- und Integrationspolitik, sondern, wie erwähnt, auch um das Thema Sicherheit."
"27"," Ein Sicherheitsabgleichsv fahren wurde bereits mit dem letzten Dat t 1 tz eingeführt."
"28"," Terrorismusrelevante Erkenntnisse oder sonstige schwerwiegende Sicherheitsbedenken sollen damit frühzeitig weitergegeben werden."
"29"," Jetzt soll unter anderem die Bundespolizei mehr Befugnisse erhalten."
"30","Wir haben in den anstehenden Beratungen also noch einigen Gesprächsbedarf."
"31"," Es wird um die Forderungen der Länder gehen und um die Hinweise des Datenschutzbeauftragten — und um Verfahren, die die besondere Schutzbedürftigkeit von Kindern berücksichtigen."
"32","Fur die SPD-Bundestagsfraktion ist eines klar:"
"33"," Wir wollen Daten für eine funktionierende Flüchtlings- und Integrationspolitik, Datenschutz und Sicherheit für die Bevölkerung im Land."
"34"," Und wir sind davon überzeugt, dass es möglich ist, diese drei Punkte miteinander zu vereinbaren."
"35"," Dafür setzen wir uns in den Beratungen ein."
"36","Vielen Dank.
 Vizepräsident Wolfgang "
