"","V1"
"1",""
"2","Herr Kollege, ich habe Ihnen gerade das Wort entzogen, weil Sie Ihre Redezeit um 40 Sekunden überschritten hatten."
"3"," Als nächster Redner spricht zu uns der Kollege Cem Ozdemir."
"4"," — Herr Kollege Brandner, das entscheide immer noch ich."
"5"," Ich brauche Ihre Belehrung in dieser Frage nicht, und eine Wiederholung wird einen Ordnungsruf auslösen."
"6"," Cem Özdemir:"
"7","Herr Präsident! Sehr geehrte Kolleginnen und Kollegen! Lassen Sie mich mit einem Kompliment anfangen, nämlich mit einem Kompliment an die mutigen Menschen in der Türkei, die sich am vergangenen Sonntag trotz aller Repression, trotz aller Zensur und trotz aller Gefängnisandrohung für die Demokratie entschieden haben — von Istanbul über Ankara bis nach Diyarbakir."
"8"," Dazu gehört Mut; das sind europäische Werte."
"9"," Diesen Menschen fühlt sich der Deutsche Bundestag verbunden und nahe."
"10"," Sie haben eines gezeigt:"
"11"," Es gibt die andere Türkei, die Türkei, die sich für Demokratie, für Toleranz, für Menschenrechte, für Minderheitenrechte, für Gleichberechtigung, also für die Werte Europas, einsetzt."
"12"," Ihr gilt unsere Solidarität."
"13","Ich sage aber auch:"
"14"," Solange Erdogan Präsident der Türkei ist, solange müssen die Beitrittsverhandlungen genau dort bleiben, wo sie gegenwärtig sind, nämlich im Tiefkühlregal ganz hinten."
"15"," Mit Erdogan wird diese Türkei ganz sicher nicht Mitglied der Europäischen Union werden können."
"16"," Das weiß jeder hier im Haus — offensichtlich alle außer Ihnen."
"17"," Unsere Kritik — und das ist der Unterschied zwischen Ihnen und uns — richtet sich gegen Erdogan; sie richtet sich nicht gegen die Menschen in der Türkei."
"18"," Wir sind weder antitürkisch noch antimuslimisch, sondern wir sind antidiktatorisch."
"19"," Das ist es, was die Mehrheit dieses Hauses von Ihnen unterscheidet."
"20"," Genau das ist mal wieder die Trennlinie zwischen der AfD und dem Rest dieses Hauses."
"21"," Was immer Ihr Anliegen ist:"
"22"," Es ist ganz sicherlich nicht das Anliegen, die Situation der Journalisten, der Frauen, der Christen, der Schwulen und der Lesben in der Türkei zu verbessern; denn genau diesen Menschen schlagen Sie die Tür vor der Nase zu."
"23"," Damit erweisen Sie Erdogan übrigens den größtmöglichen Dienst."
"24"," Wissen Sie, was mich an Ihrem Antrag am meisten verwundert? Sie zielen auf Erdogan — so sagen Sie es zumindest —, dabei ist er doch in Wirklichkeit Ihr Bruder im Geiste —Cem Ozdemirebenso wie Putin, ebenso wie Trump, ebenso wie Viktor Orban."
"25"," Sie sind alle Mitglieder im selben Machoklub, in dem man als AfDler Ehrenmitglied wird."
"26"," Machen Sie sich doch mal ehrlich! Ich versuche gerade, mir vorzustellen, Sie, die Sie hier sitzen, würden in der Türkei ein Wahlrecht besitzen."
"27"," Eines wissen wir, glaube ich, alle:"
"28"," Sie hätten weder die CHP noch die HDP gewählt, sondern Sie hätten die AKP oder die MHP gewählt, weil die genauso ticken wie Sie."
"29"," Die AKP ist eine Partei, die sich der Aufarbeitung der dunklen Kapitel der Geschichte ihres Landes genauso wenig stellt wie die Partei hier vorne rechts, die das Jahrtausendverbrechen des Nationalsozialismus als „Vogelschiss“ bezeichnet, eine Partei, die sich lieber an Moskau statt an Brüssel orientiert, eine Partei, die Anstand und Moral tagtäglich mit Füßen tritt."
"30"," Ich muss nach dieser Debatte nur in meinen Twitter-Account schauen; dann sehe ich:"
"31"," Es gibt zwischen AKPund AfD-Anhängern einen Unterschied, nämlich die Sprache."
"32"," Die Inhalte sind genau gleich."
"33"," Ich kann Ihnen das genau übersetzen und zeigen."
"34"," Ihnen geht es um vieles, aber es geht Ihnen garantiert nicht um eine demokratische Zukunft für die Menschen in der Türkei."
"35"," — Übrigens:"
"36"," Ihr Schreien zeigt mir, dass ich recht habe."
"37"," Ihnen geht es darum, die Tür zu Europa für alle zuzumachen, die muslimischen Glaubens sind."
"38"," Sie machen sich zum Handlanger Erdogans."
"39","Vielen Dank.
 Vizepräsident Wolfgang "
