"","V1"
"1",""
"2"," Der nächste Redner:"
"3"," der Kollege Timon Gremmels für die SPD-Fraktion."
"4"," Timon Gremmels:"
"5","Sehr geehrter Herr Präsident! Meine sehr geehrten Damen und Herren! Die FDP versucht, sich hier als Kämpferin, als Kämpfer für die soziale Gerechtigkeit zu inszenieren; sie will dafür kämpfen, dass die Energiepreise, die Strompreise sinken."
"6"," Ich finde, etwas mehr Demut, liebe Kollegen der FDP, tate Ihnen in dieser Frage gut."
"7"," Man muss sich einfach einmal anschauen, wie die EEG-Umlage sich entwickelt hat:"
"8"," Von 2010 bis 2014 hat sich die EEG-Umlage von 2,5 Cent auf 6,24 Cent fast verdreifacht."
"9"," Und welche beiden Wirtschaftsminister der FDP waren damals im Amt? Es waren Herr Brüderle und Herr Rösler; sie tragen die Verantwortung dafür, meine sehr verehrten Damen und Herren."
"10"," Es hätte sich gehört, dass Sie hier für Ihre eigene Politik wenigstens auch die Verantwortung übernehmen und nicht versuchen, das anderen Leuten in die Schuhe zu schieben."
"11"," Meine sehr verehrten Damen und Herren, die FDP war Treiber der steigenden Energiekosten; so viel Zeit für die Wahrheit muss sein."
"12","Übrigens:"
"13"," Was auch noch dazu geführt hat, dass die Energiekosten gestiegen sind, ist das ganze Hickhack um den Atomausstieg."
"14"," Wären wir bei dem rot-grünen Atomausstieg geblieben, wären den Menschen viele Kosten erspart geblieben."
"15"," Auch dafür tragen Sie, meine sehr verehrten Damen und Herren von der FDP, die Verantwortung."
"16"," Im Unterschied dazu handelt die SPD:"
"17"," Wir machen den Kohleausstieg."
"18"," Wir stehen dazu, dass der Kohleausstieg kommt, und zwar ohne Strompreisanstieg, so wie das von der Kommission vereinbart worden ist."
"19","Eine aktuelle Studie von Energy Brainpool belegt, dass erneuerbare Energien sogar einen dämpfenden Effekt auf den Strompreis haben, wenn wir jetzt gleichzeitig aus der Kohle aussteigen:"
"20"," weil wir weniger vergleichsweise teures Gas benötigen."
"21"," Wenn die FDP die Abschaffung des EEG fordert, dann konterkariert sie ihre eigene Forderung nach niedrigen Strompreisen."
"22"," Das, liebe Kolleginnen und Kollegen der FDP, ist absurd."
"23"," Ja, wir entlasten auch die Menschen."
"24"," Im Abschlussbericht der Kommission „Wachstum, Strukturwandel und Beschäftigung“ steht, dass als Ausgleich für Unternehmen und private Haushalte bei einem Strompreisanstieg eine Entlastung bei den Netzentgelten folgen soll."
"25"," Das ist Beschlusslage, ist Kommissionsbeschluss."
"26"," Wir, die SPD, stehen zu dieser Empfehlung der Kommission, und ich habe nicht gehört, was Sie von der FDP dazu sagen."
"27"," Wir stehen zu diesen Empfehlungen, meine sehr verehrten Damen und Herren."
"28","Wir wollen, dass der Strompreis sinkt."
"29"," Wir könnten uns auch vorstellen, die Stromsteuer auf das europäische Mindestmaß zu senken."
"30"," Natürlich könnte man auch darüber reden, die Industrierabatte aus dem Bundeshaushalt zu finanzieren."
"31"," Das ist aber eine größere Operation, das würde 10 Milliarden Euro kosten, und das kann man sich nicht einfach so aus den Rippen schneiden."
"32"," Deswegen müssen wir über eine CO,-Bepreisung als Gegenfinanzierung diskutieren, und zwar aufkommensneutral und sozial gerecht."
"33"," Dafür steht die SPD, meine sehr verehrten Damen und Herren."
"34"," Wir müssen auch mal fragen, was die FDP als Sofortprogramm fordert."
"35","Timon GremmelsIch habe hier einen Antrag von der FDP, Drucksache 19/8268."
"36"," Darin steht auch die Forderung, die Stromsteuer zu reduzieren — ab dem Jahr 2021."
"37"," Auch Sie schieben dieses Thema auf die lange Bank, meine sehr verehrten Damen und Herren."
"38"," Das haben Sie in Ihrer Rede nicht gesagt."
"39"," Das ist schon dreist; das muss an dieser Stelle auch gesagt werden."
"40"," Lassen Sie mich noch deutlich machen:"
"41"," Die EEG-Umlage wird in den nächsten Jahren sinken."
"42"," Sehr geehrter Herr Dürr, ich biete Ihnen jetzt hier eine Wette an."
"43"," Ich wette mit Ihnen um eine Kugel Eis, dass die EEG-Umlage in den nächsten Jahren sinkt."
"44"," Weil ich mich von der SPD nicht knauserig zeigen will, nehme ich sogar Herrn Trittin mit."
"45"," Dann bezahle ich für Sie und Herrn Trittin die Kugel Eis."
"46"," Wenn die EEG-Umlage steigt, Herr Dürr, dann bezahlen Sie das Eis."
"47"," Ich bin gespannt."
"48"," Ich freue mich auf jeden Fall auf das Eisessen mit Ihnen."
"49"," Dabei können wir uns ein bisschen über Energiepolitik unterhalten."
"50"," Vielleicht ist das für Sie auch eine Fortbildung."
"51"," Das würde mich freuen."
"52"," Meine sehr verehrten Damen und Herren, wir, die SPD, handeln, und zwar sofort."
"53"," Wir sind sofort bereit, den Bürgerinnen und Bürgern, den Mieterinnen und Mietern durch preiswerten Strom zu helfen."
"54","— Ich sage Ihnen genau, wie."
"55"," Ich nenne zum Beispieldas Mietstrommodell."
"56"," Wir werden in der AG Akzeptanz/ Energiewende genau da Konzepte vorlegen, damit die Mieterinnen und Mieter von preiswertem Solarstrom auf den Dächern ihrer Häuser profitieren."
"57"," Das geht schnell."
"58"," Das kriegen wir, wenn wir es wollen und unser Koalitionspartner mitmacht, noch dieses Jahr hin."
"59"," Wir wollen die Menschen entlasten."
"60"," Wir wollen es denen, die in der Nähe von Windkraftanlagen leben, ermöglichen, von dem preiswerten und auf den Dächern produzierten Windstrom zu profitieren."
"61"," Auch so können wir Strom preiswert machen."
"62"," Vizepräsident Dr.
 Hans-Peter "
