"","V1"
"1",""
"2","Vielen Dank."
"3"," — Ich will jetzt vor der Abstimmung mal zwei Bemerkungen zur Sitzungsleitung machen:"
"4"," Wir haben mal überschlagen, dass wir noch bis weit nach Mitternacht tagen müssen, obwohl viele Kolleginnen und Kollegen von der Möglichkeit schon Gebrauch gemacht haben, ihre Reden zu Protokoll zu geben."
"5"," Ich rege an, von dieser Möglichkeit auch weiterhin Gebrauch zu machen."
"6"," Mit Rücksicht auf die Mitarbeiterinnen und Mitarbeiter werde ich von jetzt ab aber eine strengere Handhabung der Redezeit ankündigen, so wie das mein Kollege Kubicki auch zu tun pflegt."
"7"," Wenn also jetzt das Signal des Präsidenten kommt, haben Sie noch die Möglichkeit, den Schlusssatz zu sagen."
"8"," Danach ist der Strom weg."
"9"," Ich glaube, das ist angemessen."
"10"," Ich habe deshalb auch keine Zwischenfragen zu dieser späten Stunde mehr zugelassen."
"11"," Ich wollte das nur fairerweise ankündigen, damit Sie sich darauf einstellen können."
"12","Jetzt kommen wir zur Abstimmung."
"13"," Tagesordnungspunkt 13 a."
"14"," Beschlussempfehlung des Ausschusses für Ernährung und Landwirtschaft zu dem Antrag der Fraktionen der CDU/CSU und SPD mit dem Titel „Gesellschaftlichen Zusammenhalt stärken — Gutes Leben und Arbeiten auf dem Land gewährleisten“."
"15"," Der Ausschuss empfiehlt in seiner Beschlussempfehlung auf Drucksache 19/7978, den Antrag der Fraktionen der CDU/CSU und SPD auf Drucksache 19/7028 anzunehmen."
"16"," Wer stimmt für diese Beschlussempfehlung? — Das sind die Fraktionen Die Linke, der SPD, der CDU/CSU und der AfD."
"17"," Wer stimmt dagegen? — Das ist die Fraktion der FDP."
"18"," Wer enthält sich? — Das ist die Fraktion Bündnis 90/ Die Grünen."
"19"," Damit ist die Beschlussempfehlung angenommen."
"20","Tagesordnungspunkt 13 b."
"21"," Beschlussempfehlung des Ausschusses für Verkehr und digitale Infrastruktur zu dem Antrag der Fraktion der FDP mit dem Titel „Smart Farming — Flächendeckende Breitbandversorgung für eine innovative Landwirtschaft in Deutschland“."
"22"," Der Ausschuss empfiehlt in seiner Beschlussempfehlung auf Drucksache 19/7989, den Antrag der Fraktion der FDP auf Drucksache 19/7029 abzulehnen."
"23"," Wer stimmt für diese Beschlussempfehlung? — Das sind die Fraktionen der CDU/CSU und der SPD."
"24"," Gegenprobe! — Das sind die Fraktionen der AfD und der FDP."
"25"," Enthaltungen? — Bündnis 90/Die Grünen und Die Linke."
"26"," Damit ist die Beschlussempfehlung angenommen und der Antrag abgelehnt."
"27","Wir kommen zum Tagesordnungspunkt 14:"
"28","Beratung der Beschlussempfehlung und des Berichts des Ausschusses für Inneres und Heimat zu dem Antrag der Abgeordneten Jochen Haug, Dr."
"29"," Michael Espendiller, Dr."
"30"," Bernd Baumann, weiterer Abgeordneter und der Fraktion der AfDEinsetzung einer Enquete-Kommission „Direkte Demokratie auf Bundesebene“Drucksachen 19/1699, 19/5946 Nach einer interfraktionellen Vereinbarung sind für die Aussprache 38 Minuten vorgesehen."
"31"," — Ich höre kei nen Widerspruch."
"32"," Dann ist so beschlossen."
"33","Ich eröffne die Aussprache."
"34"," Das Wort hat der Abgeordnete Christoph de Vries für die Fraktion CDU/CSU."
"35"," Christoph de Vries:"
"36","Sehr geehrter Herr Prasident! Liebe Kolleginnen und Kollegen! Ich möchte heute erneut eine Lanze brechen für unser bewährtes und funktionierendes System der repräsentativen Demokratie in Deutschland."
"37"," Wenn man darüber spricht, kommt man ja gar nicht umhin, sich Großbritannien anzuschauen."
"38"," Das britische Schauspiel der letzten Monate — oder vielleicht besser gesagt:"
"39"," das Trauerspiel — hat doch gezeigt, wozu vermeintlich direkte Demokratie führen kann, wenn man nicht sehr behutsam und gewissenhaft mit den Vorzügen der repräsentativen Demokratie umgeht."
"40"," Das, was wir mit diesen Entwicklungen in Verbindung bringen, ist politisches Chaos, Unversöhnlichkeit der Personen statt Interessenausgleich, Unfähigkeit und Unwilligkeit, falsche Entscheidungen zu revidieren."
"41"," Das ist doch ein Lehrbeispiel dafür, wozu Volksabstimmungen im schlechtesten Fall führen können."
"42"," Was wir in Großbritannien derzeit erleben, ist ein kollektives Versagen der politischen Klasse, die sich in einem Zustand der Angst und politischen Lähmung befindet."
"43"," Es gibt für keine Handlungsoption im Parlament überhaupt eine Mehrheit, und ich glaube nicht, dass die Leaver, als sie vor zwei Jahren beim Referendum abgestimmt haben, auch nur annähernd eine Vorstellung davon hatten, welche Konsequenzen und Folgen ihr Votum nach sich ziehen würde."
"44","In der Sachverständigenanhörung wurden am Beispiel der Schweiz, das immer wieder genannt wird, die Probleme anschaulich gemacht."
"45"," Bei einer Volksabstimmung haben sich dort 96 Prozent — so dachten Sie - für eine Begrenzung der Managergehälter entschieden."
"46"," In Wahrheit haben sie bei der Abstimmung aber nur für eine Reform des Aktienrechts votiert."
"47"," Am Ende war diese Abstimmung mit vielen Enttäuschungen verbunden."
"48","Wenn wir noch mal auf Großbritannien schauen, muss ich sagen:"
"49"," Ich kann nicht erkennen, dass dieses Referendum dem britischen Volk gesellschaftlich, politisch oder ökonomisch in irgendeiner Weise zum Vorteil ist."
"50"," Das Gegenteil ist doch der Fall."
"51","Liebe Kolleginnen und Kollegen von der AfD, die Debatte über Ihren Antrag ist der richtige Moment, um einmal innezuhalten und die eigene Position zu überdenken."
"52"," Ich glaube, für plebiszitäre Euphorie gibt es angesichts der Entwicklung, die wir aktuell in Europa erleben, nun wahrlich keinen Grund."
"53"," Mehr Abschreckung geht doch eigentlich gar nicht."
"54"," Herr Haug, Sie haben ja letztes Mal die Katze aus dem Sack gelassen, als Sie Ihre Vorstellungen konkretisiert haben."
"55"," Sie haben gesagt, dass Sie erstens keine Änderung des Grundgesetzes mehr ohne Zustimmung des Volkes wollen und zweitens ein Vetorecht gegen Parlamentsbeschlüsse durch sogenannte fakultative Referenden."
"56"," Wenn wir uns das anschauen, dann muss man sagen:"
"57"," Das hat wenig mit einer Ergänzung der repräsentativen Demokratie um direktdemokratische Elemente zu tun."
"58"," Sie wollen vielmehr unserem bewährten System der parlamentarischen Demokratie an den Kragen, und zwar mit aller Kraft; aber da werden wir mit Sicherheit nicht mitmachen."
"59"," Ich habe es beim letzten Mal gesagt:"
"60"," Sie führen mit Ihren Plänen gar nichts Gutes im Schilde; denn Ihr Kalkül ist es ja, Mehrheiten zu organisieren und zu schaffen durch Stimmungsmache in der Bevölkerung Mehrheiten, die Sie hier im Parlament durch allgemeine Wahlen eben nicht haben."
"61"," Da will ich den Appell auch mal an uns als Koalitionsfraktionen richten:"
"62"," Ich glaube, wir sollten den Irrglauben ablegen, dass direkte Demokratie automatisch die bessere Demokratie ist und dass wir uns dafür schämen müssen, die Interessen der Bürger gewissenhaft und sorgfältig wahrzunehmen."
"63"," Ich glaube, wir können stolz auf unsere repräsentative Demokratie in Deutschland sein, und wir sollten die Vorzüge auch nicht kleinreden."
"64"," Insofern werbe ich heute hier noch mal offensiv dafür, dass wir für unsere repräsentative Demokratie eintreten, dass wir bei Reformen sehr behutsam und sehr weitsichtig vorgehen."
"65"," Wir sollten auch nicht jeder Vorhaltung auf den Leim gehen."
"66"," Ich darf das Stichwort „Politikverdrossenheit“ ansprechen."
"67"," Die Wahlbeteiligung bei der letzten Bundestagswahl ist auf demselben Niveau gewesen wie bei der Wahl nach der Wiedervereinigung 1990."
"68"," — Ja, klopfen Sie sich auf die Schulter."
"69"," Dann haben Sie auch mal ein Verdienst."
"70","Die Wahlbeteiligung ist auf jeden Fall hoch, und das ist auch gut so."
"71"," Wenn wir uns mal die Wahlbeteiligung bei Ihren Vorbildern, die Sie nennen — USA, Schweiz -, angucken, dann muss man sagen:"
"72"," Bei den Präsidentschaftswahlen in den USA lag die Wahlbeteiligung bei 58 Prozent, bei den Nationalratswahlen in der Schweiz ist nicht mal jeder Zweite zur Urne gegangen."
"73"," Man kann also berechtigte Zweifel daran haben, ob direkte Demokratie wirklich geeignet ist, Politikverdrossenheit zu heilen."
"74"," Ich glaube das nicht."
"75","Die entscheidende Frage ist eigentlich vielmehr:"
"76"," Wie kann man verhindern, dass direktdemokratische Entscheidungen am Ende die Legitimation der Demokratie insgesamt und das Ansehen eines Landes beschädigen? Denn ich glaube, das erleben wir im Moment ja in Großbritannien."
"77","Wir haben im Koalitionsvertrag ein sehr kluges Vorgehen verabredet:"
"78"," Wir wollen eine Expertenkommission unter Führung des BMI einrichten."
"79"," Da werden wir alle Fragen jenseits des politischen Streits diskutieren."
"80"," Klar ist aber auch:"
"81"," Erstes Gebot ist Sorgfalt und nicht Eile."
"82"," Wir werden nicht nur darüber diskutieren, wie wir direktdemokratische Elemente fördern, sondern auch darüber, ob wir das überhaupt wollen."
