"","V1"
"1",""
"2","Vielen Dank."
"3"," — Mir liegt inzwischen das von den Schriftführerinnen und Schriftführern ermittelte Ergebnis der Wahl eines Stellvertreters des Präsidenten des Bundestages, zweiter Wahlgang, vor."
"4"," Von den 709 Mitgliedern des Hauses haben 638 ihre Stimme abgegeben; keine war ungültig."
"5"," Mit Ja haben gestimmt 189, mit Nein haben gestimmt 430, 19 Enthaltungen."
"6"," Damit hat der Abgeordnete Paul Viktor Podolay die erforderliche Mehrheit von 355 Stimmen verfehlt und ist nicht zum Stellvertreter des Präsidenten gewählt worden."
"7","\""Wir fahren fort in der Debatte."
"8"," Nächster Redner ist der Kollege Manuel Höferlin für die Fraktion der FDP."
"9"," Manuel Höferlin:"
"10","Herr Präsident! Meine sehr geehrten Kolleginnen und Kollegen! Herr Staatssekretär Krings, wir werden heute nicht detailliert auf die Vorschläge eingehen."
"11"," Ich glaube, viele Dinge, die Sie vorschlagen, haben ihre Berechtigung; andere lehnen wir ab."
"12"," Wir glauben im Kern - das möchte ich vorweg sagen -, dass wir vorwiegend ein Problem der Durchsetzung des Rechts im Internet haben Namensverzeichnis der Teilnehmerinnen und Teilnehmer an der Wahl siehe AnlageManuel Höferlin und dass wir nicht unbedingt neue Gesetze brauchen, um uns dort durchzusetzen."
"13","Wenn wir aber heute über Hassrede und Hasskriminalität sprechen, dann, finde ich, müssen wir vor allen Dingen darüber sprechen, wo denn beide ihren Ursprung haben."
"14"," Wir müssen uns darüber unterhalten, ob nicht das wichtigste Werkzeug in unserer Gesellschaft, um die Zukunft zu gestalten, verloren gegangen ist, nämlich die Fähigkeit, Konflikte mit Worten auszutragen, die Fähigkeit, eine andere Meinung auch als Bereicherung zu empfinden, als Teil des demokratischen Diskurses, und die Fähigkeit, mit Sachargumenten anstatt mit Totschlagargumenten zu arbeiten."
"15","Niemand hier wird wahrscheinlich widersprechen, wenn ich behaupte, dass wir vor allen Dingen mehr über die Art und Weise, wie wir miteinander diskutieren, sprechen müssen, und darüber, dass es gleichzeitig eine Zunahme enthemmter, emotionalisierter, verrohter Sprache gibt — an vielen Stellen, nicht nur im Netz, sondern in der Breite der Gesellschaft — und dass der gegenseitige Respekt für die andere Meinung verloren geht."
"16"," Das Schlimme daran ist, dass aus den Gedanken, die dem vorangehen, Worte werden, dass den Worten dann Taten folgen."
"17"," Die Worte sind der Dünger für die Entstehung der Gewalt, die danach folgt."
"18","Wenn wir hier als Parlamentarier darüber reden, wie Hass in der Gesellschaft zu bekämpfen ist, dann müssen wir aber auch darüber reden, wie wir uns hier verhalten:"
"19"," Halten wir die Grundregeln des Umgangs miteinander ein? Sie haben es vorhin gesagt, Herr Lange — auch einer der Staatssekretäre hat es heute Morgen gesagt -:"
"20"," Die Art, wie mit dem Kollegen, der hier am Rednerpult im Plenum Probleme hatte, umgegangen wurde, ist ekelhaft, und das zeugt von null Respekt vor der Menschlichkeit; eine Art der Auseinandersetzung, die auch hier im Parlament existiert."
"21"," Wenn wir uns hier mit Gegenargumenten auseinandersetzen — deswegen sind wir hier; wir sind nicht hier, um uns gegenseitig damit zu beweihräuchern, dass wir alle die gleiche Meinung haben -, dann gehört dazu aber auch der Respekt vor dem Gegenargument."
"22"," Dass der nicht praktiziert wird, erlebe ich hier oft in Form einer vehementen Brüllwand, die zu hören ist."
"23"," Diese Brüllwand kenne ich so aus meiner vorherigen Zeit hier nicht."
"24"," So schlimm war sie noch nie."
"25"," Es ist aber auch die Art und Weise, in welche Worte etwas gefasst wird."
"26"," Wenn jemand Worte wählt wie, man werde Kollegen „jagen“ oder Personen „entsorgen“, dann sollte man sich klarmachen:"
"27"," Wir sind ein Vorbild für diejenigen, die aus der gleichen Partei auf kommunalpolitischer Ebene dies fortspinnen."
"28"," Liebe Kollegen der AfD, ein kommunalpolitisch tätiger Kollege von Ihnen sagte, man solle den politischen Gegner an die Wand stellen."
"29","Das ist die Fortführung dessen, was Sie hier vorleben."
"30","Auch auf der anderen Seite gibt es Worte, die gewählt werden, zum Beispiel, dass man politische Gegner auffordert, zu schottern."
"31"," Das ist ein paar Jahre her."
"32"," Trotzdem sind das Worte, die zu realer Gewalt führen, die deshalb gewählt werden, weil politische Auseinandersetzung offensichtlich nicht mehr ausreicht und durch Taten fortgeführt werden soll."
"33"," —Es ist aber die Verwandlung von Worten in Taten und in Gewalt, Frau Kollegin Künast."
"34"," — Genau das ist es, worüber wir hier sprechen, und die Einsicht liegt bei null, rechts wie links, und dazwischen bewegen sich wahnsinnig viele Menschen, die einfach nur möchten, dass wir uns hier mit Worten in der Sache auseinandersetzen, und das geht total verloren."
"35"," Wir sollten uns also mehr mit dem Sachargument beschäftigen."
"36"," Wir sollten mehr einen respektvollen Umgang miteinander pflegen."
"37"," Wir sollten der Gegenmeinung nicht damit begegnen, dass wir sagen:"
"38"," Der ist politisch völlig anderer Meinung, ich komme nicht mehr weiter, und jetzt fange ich an, mit roher Sprache dagegen zu argumentieren."
"39"," — Der nächste Schritt ist, dass die Sprache zum Straftatbestand wird, und dem folgt nachher die Gewalt."
"40"," Viele der Kollegen aus allen Fraktionen haben in den letzten Wochen Auseinandersetzungen, Gewalttaten — zum Glück meistens nicht gegen Leib und Leben — gegen ihre Wahlkreisbüros erlebt."
"41"," Warum? Weil die Worte des politischen Diskurses nicht mehr ausreichen und man anfängt, Scheiben einzuschlagen."
"42"," Das ist der Beginn einer Verrohung, der wir hier auch ein Stück weit vorbeugen müssen."
"43","Wenn wir hier das Herz der Demokratie in Deutschland sind, vielleicht auch eines der Herzen in Europa, dann müssen wir mit gutem Vorbild vorangehen."
"44"," Dafür braucht es keine neuen Gesetze."
"45"," Dafür braucht es vor allen Dingen die Durchsetzung des Rechtsstaats und Vorbilder, die wir hier sein müssen."
"46"," Denn wer, wenn schon wir hier nicht ordentlich miteinander diskutieren, soll denn drauBen in der Gesellschaft, im Alltag, in der Kommunalpolitik, im Verein und im Ehrenamt miteinander ordentlich debattieren? In dem Sinne fasse ich diese Aktuelle Stunde auch ein Stück weit als Gelegenheit zur Selbstreflexion auf, damit wir hier mit mehr Vorbildcharakter agieren."
"47","Herzlichen Dank.
 Vizeprasident Thomas "
