"","V1"
"1",""
"2","Vielen Dank."
"3"," — Bevor der letzte Redner das Wort zu seinem Zwei-Minuten-Beitrag erhält, möchte ich auf Folgendes hinweisen, liebe Kolleginnen und Kollegen:"
"4"," Nach der bisherigen Geschwindigkeit bei der Tagung werden wir um 5."
"5","15 Uhr fertig sein, wenn nicht verkürzende Maßnahmen ergriffen werden."
"6"," Ich bitte die Geschäftsführer, vielleicht schon jetzt mit entsprechenden Überlegungen zu beginnen."
"7"," — Ich wollte nur darauf hinweisen; 5."
"8","15 Uhr wäre wirkich — — — Ja, dann müssen wir den Saal kurz verlassen, damit hier saubergemacht werden kann."
"9","Um es klar zu sagen:"
"10"," Ich werde beim nächsten Tagesordnungspunkt sehr sorgfältig darauf achten, dass die Redezeiten eingehalten werden, und bitte, zu bedenken, dass ich nur einmal darum bitte, zum Schluss zu kommen, und ansonsten nach weiteren zehn Sekunden das Wort entziehen werdeHerr Kollege Tino Sorge, CDU/CSU Fraktion, Sie haben das Wort."
"11"," Tino Sorge:"
"12","Sehr geehrter Herr Präsident! Liebe Kolleginnen und Kollegen! Ich wollte in meiner Rede eigentlich dem Minister ganz herzlich danken, aber aufgrund dessen, dass er so lange geredet hat und ich dadurch in meiner Redezeit wesentlich limitierter bin, spare ich mir das jetzt."
"13","Trotzdem danke an die Kolleginnen und Kollegen imium, die in den letzten Tagen und Wochen eine Menge Sonder- und Nachtschichten gemacht haben, damit wir heute über das Gesetz beraten können."
"14","Ich will mich auf einen Punkt konzentrieren, und zwar auf das Forschungsdatenzentrum."
"15"," Ich weiß, wir haben in den letzten Wochen und Monaten viel über das Forschungsdatenzentrum gesprochen, aber auch über die Frage, ob wir über das Gesetz länger hätten diskutieren müssen; das ist angeklungen."
"16"," Gerade von den Grünen kam immer wieder der Vorwurf:"
"17"," Das geht alles zu schnell."
"18"," Wir machen das im Schweinsgalopp."
"19"," Darüber ist nicht ausreichend diskutiert worden."
"20"," — Wir saBen die letzten Monate in diversen Runden, liebe Kollegin Klein-Schmeink, in Podien und Foren, wir haben Anhörungen dazu gehabt, und alle haben uns gesagt:"
"21"," Wir müssen schneller, wir müssen besser werden."
"22"," — Und das machen wir jetzt mit diesem Gesetz; aber das ist dann auch nicht richtig."
"23","Das Forschungsdatenzentrum - ich sehe, ich habe noch 58 Sekunden - ist etwas richtig Gutes."
"24"," Wir sammeln nämlich die Daten, die sowieso schon an den entsprechenden Stellen anfallen, und führen sie zusammen."
"25"," Es geht um pseudonymisierte Daten, es geht um anonymisierte Daten."
"26"," Wir stellen sicher, dass diese Daten nicht verloren gehen, für die Patientenversorgung und zur Verbesserung von Behandlungsansätzen genutzt werden können."
"27","Ich gebe ganz offen zu:"
"28"," Ich hätte mir durchaus gewünscht, dass wir im Verfahren — wir haben ja festgelegt, wer, sehr eng limitiert, als Berechtigter auf diese Daten überhaupt zugreifen darf — und auch bei der Frage, zu welchen Zwecken die Daten erhoben werden dürfen — das haben wir auch sehr genau konkretisiert —, auch diejenigen, die die Innovation im System letztendlich erzeugen, also die Unternehmen der Gesundheitswirtschaft, stärker einbezogen hätten."
"29"," Die sind nämlich bisher explizit nicht genannt."
"30","Insofern, glaube ich, haben wir noch viel Diskussionsbedarf."
"31"," Das Gesetz können wir noch verbessern."
"32"," Nach dem DVG ist vor dem DVG."
"33"," Ich freue mich auf das DVG II und auf die weiteren Beratungen."
"34","Ich danke für die Aufmerksamkeit und wünsche uns gute Beratungen.
 Vizepräsident Wolfgang "
