"","V1"
"1",""
"2","Vielen Dank, Frau Kollegin Lezius."
"3"," — Als letzter Redner zu diesem Tagesordnungspunkt spricht der Kollege Stephan Albani, CDU/CSU-Fraktion."
"4"," Stephan Albani:"
"5","Herr Präsident! Meine lieben Kolleginnen und Kollegen! Ein chinesisches Sprichwort sagt:"
"6"," „Wenn der Wind der Veränderung weht, bauen die einen Mauern und die anderen Windmühlen."
"7","“ Digitalisierung in der Arbeitswelt ist mit Sicherheit ein solcher Wind, manche sagen:"
"8"," Es ist sogar ein Sturm."
"9","Wenn eine Innovation stattfindet, fallen die Menschen in ganz unterschiedliche Gruppen auseinander."
"10"," Wir haben in der Regel so 2 bis 3 Prozent, die als Innovatoren vorneweg rennen."
"11"," Dann haben wir so 13 bis 14 Prozent, die sich als Early Adopters der Sachen schnell annehmen."
"12"," Dann kommen jeweils 34 Prozent frühe und späte Mehrheiten und am Ende 16 Prozent Nachzügler."
"13"," Das ist normal."
"14"," Wenn man als Beispiel den Arbeitsplatz Deutscher Bundestag nimmt, dann sieht man genau diese Vielfalt:"
"15"," Man sieht kiloschwere analoge Akten, man sieht Leute, die direkt vorne dabei sein wollen und voll durchdigitalisiert sind, und man sieht die Mischform, wo jemand ein Tablet als einen sehr dekorativen Befüllungszustand einer ansonsten analogen Postmappe sieht."
"16"," Insgesamt bedeutet das, dass wir als Politik an dieser Stelle versuchen müssen, die Rahmenbedingungen für die Digitalisierung in der Arbeitswelt zu gestalten; genau das ist es, was wir in der Enquete-Kommission machen wollen."
"17"," Gleichzeitig geht es darum, den Freiraum für subsidiäre Innovation zu schaffen."
"18","Stephan AlbaniWir stellen auch Positives fest."
"19"," Wir haben festgestellt, dass die Modernisierung — Stefan Kaufmann hat es schon angesprochen - vieler Berufe bei den Sozialpartnern gut aufgehoben ist und es dort aufgrund technologiefreier Definition zu Verbesserung und Modernisierung kommt."
"20"," Vielleicht könnte es hier und da etwas schneller gehen — Stichwort „agile Verfahren“ —, aber insgesamt ist es vor allen Dingen entscheidend, wie man sich dem Thema nähert."
"21","Wir haben in dieser Woche von Professor Boes vom Bayerischen Forschungsinstitut für Digitale Transformation zwei Zugänge präsentiert bekommen."
"22"," Der eine ist:"
"23"," Wenn wir die Digitalisierung in der Arbeitswelt aus der Maschinensicht betrachten, dann reden wir über die Vernetzung programmierter Systeme, dann reden wir auf einmal über die Ersetzung und Substituierung von Tätigkeiten und von Menschen."
"24"," Wir reden über künstliche Intelligenz und Automatisierung."
"25"," Das bereitet dem einen oder anderen natürlich Sorge."
"26"," Gehen wir aber umgekehrt die Digitalisierung in der Arbeitswelt aus der Werkzeugsicht an, dann reden wir über die Steigerung geistiger Fähigkeiten."
"27"," Wir reden auf einmal über erweiterte Intelligenz, Augmented Intelligence, über Information und schlussendlich über die Emanzipation des Einzelnen in der Arbeitswelt und seine entsprechende Weiterentwicklung."
"28"," Das finden wir gut."
"29"," Das müssen wir unterstützen."
"30"," Die strategische Herausforderung ist insofern formuliert als die Reformulierung der Beruflichkeit hin zu einer Informationsökonomie."
"31"," Wir haben festgestellt, dass es in der Ausbildung gut funktioniert, dass wir aber darauf achten müssen, dass die Zusammenarbeit der Partner innerhalb der Ausbildung gestärkt wird."
"32"," Hier möchte ich noch einmal betonen, dass wir eine Stärkung der Berufsschulen, aber auch eine Stärkung der überbetrieblichen Ausbildungsstätten in den Fokus nehmen müssen."
"33","Eine weitere Sache ist das Zusammenspiel zwischen Hochschulen und Berufsschulen."
"34"," Ich möchte an dieser Stelle das Projekt ,,Frühstarter“ aus meinem Wahlkreis erwähnen, wo Hochschuldozenten in die Berufsschulen hineingehen und Abschlussklassen bereits entsprechende Fortbildungen machen, sodass ECTS-Credit-Points erarbeitet werden können."
"35"," Ich glaube, das ist ein richtiger Weg, die Grenzen zu überschreiten."
"36","Damit sind wir bei einem wichtigen letzten Punkt."
"37"," Diejenigen, die in die Berufe reingehen, gehen hoffentlich mit offenem Herzen und großer Freude, aber die, die drin sind, brauchen unsere Unterstützung in Sachen Weiterbildung, damit sie nicht die Sorge haben:"
"38"," Da findet eine Welt statt, an der sie nicht teilnehmen."
"39"," Deswegen möchte ich, dass bei Weiterbildung nicht von einem Muss gesprochen wird, sondern von einem Will, von einem Möchte."
"40"," Auf diese Art und Weise sollten wir dafür sorgen, dass zukünftig diejenigen, die Mauern bauen, diese eingerissen bekommen und wir daraus Windmühlen bauen."
"41","Herzlichen Dank.
 Vizepräsident Wolfgang "
