"","V1"
"1",""
"2"," Okay."
"3","Johannes Steiniger:"
"4","Der vierte Punkt betrifft die Landwirtschaft."
"5"," Deutschland erscheint ja oft als ein Land von 80 Millionen Bundestrainern."
"6"," Ich habe derzeit das Gefühl, dass wir ein Land von 80 Millionen Bauern sind:"
"7"," Jeder weiß alles besser, auch wenn er noch nie im Stall gewesen ist oder mal im Weinberg gestanden hat."
"8"," Deswegen sage ich ganz klar:"
"9"," Was derzeit in Deutschland an Bauern-Bashing läuft, geht auf keine Kuhhaut."
"10"," Die Landwirtschaft wird zum Buhmann für alles gemacht."
"11"," Dabei sind es die Bauern, die Tag für Tag hochwertige Lebensmittel für uns produzieren."
"12"," Ihre Arbeit verdient unsere Wertschätzung."
"13"," Deswegen haben wir in diesem Gesetz zwei Maßnahmen umgesetzt."
"14"," Zum einen wird es auch weiterhin möglich sein, dass Familienbetriebe sogenannte Tierhaltungskooperationen nutzen können."
"15"," Das ist aus dem Grundsteuergesetz herausgeflogen; hier haben wir es an der Stelle geheilt."
"16","Zum anderen gehen wir die Gewinnglättung an, der Kollege Brehm ist schon darauf eingegangen."
"17"," Sie müssen sich mal die Literatur zur Risikoausgleichsrücklage anschauen, Herr Kollege Herbrand."
"18"," Die gesamte Wissenschaft sagt:"
"19"," Das bindet Kapital."
"20"," — Es ist eben keine Maßnahme, die zielgenau ist."
"21"," Jeder sagt im Grunde genommen, dass die Gewinnglättung, die wir jetzt vorhaben, das bessere und genauere Mittelmittel ist, weil wir es dadurch schaffen, dass sowohl gute als auch schlechte Jahre miteinander verrechnet werden können."
"22"," In diesem Sinne:"
"23"," Das ist ein sehr guter Gesetzentwurf, dem Sie alle guten Gewissens zustimmen können."
"24"," Herzlichen Dank.
Vizepräsident Wolfgang "
