"","V1"
"1",""
"2","Die Reden der Kollegen Dr."
"3"," Manuela Rottmann, Dr."
"4"," Volker Ullrich, Dr."
"5"," Nina Scheer und Dr."
"6"," Matthias Heider gehen zu Protokoll,Zweite und dritte Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur Neuregelung von Stromsteuerbefreiungen sowie zur Änderung energiesteuerrechtlicher Vorschriften Drucksache 19/8037Beschlussempfehlung und Bericht des FinanzausschussesDrucksache 19/9297D Anlage 11 b) Beratung der Beschlussempfehlung und des Berichts des Finanzausschusses zu dem Antrag der Abgeordneten Sandra Weeser, Michael Theurer, Grigorios Aggelidis, weiterer Abgeordneter und der Fraktion der FDPStromsteuer senken - Bürger entlasten Drucksachen 19/8268, 19/9297Zu dem Gesetzentwurf der Bundesregierung liegt ein Entschließungsantrag der Fraktion Bündnis 90/Die Grünen vor."
"7","Interfraktionell sind 27 Minuten vorgesehen."
"8"," - Es gibt keinen Widerspruch."
"9"," Dann ist das so beschlossen."
"10","Ich eröffne die Aussprache."
"11"," Der erste Redner ist für die Fraktion der SPD der Kollege Bernhard Daldrup."
"12"," Bernhard Daldrup:"
"13","Herr Präsident! Meine Damen und Herren! Liebe Kolleginnen und Kollegen! Es tut mir leid:"
"14"," Ich kann Ihnen keine elektrisierende Rede halten, auch wenn es um die Stromsteuer geht."
"15"," Ich weiß, dass die Opposition noch einmal die Gelegenheit nutzen will, die Energiebesteuerung insgesamt zu thematisieren."
"16"," Ich kann das auch verstehen."
"17"," Aber was wir hier heute machen, ist eigentlich mehr Handwerk."
"18"," Will sagen:"
"19"," Der vorliegende Gesetzentwurf hat das Ziel, bestehende ökologische Stromsteuerbefreiungen an das EU-Beihilferecht anzupassen; darum geht es."
"20"," Fachlich sind sich die Regierungsfraktionen und die Opposition sogar in weiten Teilen einig, was das konkrete Gesetzesvorhaben angeht."
"21"," Echte Probleme gibt es eigentlich nicht, das heißt, das BMF hat das gut umgesetzt."
"22","Ich will trotzdem kurz ein paar Punkte ansprechen."
"23","Der erste Punkt."
"24"," Es gibt eine bestimmte Klassifikation der Wirtschaftszweige nach bestimmten Feststellungszeitpunkten und entsprechende Änderungen."
