"","V1"
"1",""
"2"," Christine Aschenberg-Dugnus, FDP, ist die nächste Rednerin."
"3"," Christine Aschenberg-Dugnus:"
"4","Sehr geehrter Herr Präsident! Liebe Kolleginnen und Kollegen! Ich begrüße unsere Debatte heute hier im Deutschen Bundestag ausdrücklich, weil wir eine breite gesellschaftliche Diskussion darüber brauchen, wie wir mit vorgeburtlicher Diagnostik umgehen wollen."
"5"," Dieses Thema wird uns auch noch weiter begleiten; denn bei jeder neuen wissenschaftlichen Möglichkeit müssen wir uns wieder die Frage stellen, ob und welche Grenzen wir uns setzen wollen."
"6","Anstoß für die heutige Debatte ist die Frage, ob eine nichtinvasive Pränataldiagnostik bei einer entsprechenden Indikation von der Krankenkasse erstattet wird."
"7"," Ich setze mich dafür ein, dass der Bluttest Kassenleistung werden muss, Aber, meine Damen und Herren, nicht als flächendeckendes Angebot der gesetzlichen Krankenversicherung; denn ich möchte keine Massenuntersuchung, kein Screening auf Trisomie 21."
"8","Eine Fruchtwasseruntersuchung wird derzeit von der gesetzlichen Krankenversicherung bezahlt — bei entsprechender Indikation."
"9"," Das Risiko einer Fehlgeburt ist dabei allerdings groß."
"10"," Ich kann das selbst beurteilen."
"11"," Vor 30 Jahren galt ich als Risikoschwangere und stand vor der Frage:"
"12"," Mache ich diesen Test oder nicht?Für mich besteht in der jetzigen Situation ein Widerspruch:"
"13"," Wie kann es sein, dass die Krankenkasse einen gefährlichen Eingriff bezahlt und den risikofreien Bluttest nicht? Das würde bedeuten, dass der risikolose Bluttest nur den Frauen zur Verfügung steht, die ihn sich leisten können, die also das Geld dafür haben."
"14"," Ich finde, die finanzielle Situation darf bei so einer Frage absolut nicht entscheidend sein."
"15"," Jede Frau muss diskriminierungsfrei entscheiden können, ob sie einen Test auf Trisomie 21, 18 oder 13 vornimmt, und vor allen Dingen, wie sie dann mit dem Ergebnis umgeht."
"16"," Die Entscheidung einer Schwangeren, einen Test vornehmen zu lassen oder nicht, kann immer nur eine individuelle Entscheidung sein, bei der die Politik lediglich den Rahmen setzt, aber nicht die Entscheidung selbst vorgibt."
"17"," Es gibt bei dieser Frage auch kein Richtig oder Falsch."
"18"," Es existiert in gleichem Maße ein Recht auf Wissen wie ein Recht auf Nichtwissen."
"19"," Dazu benötigt die Schwangere aber Beratung, die sie dabei unterstützt, eine verantwortungsvolle und bewusste Entscheidung zu treffen — ohne sozialen Druck, in welche Richtung auch immer, und das ist das Entscheidende dabei."
"20"," Daher muss vor einem Bluttest und natürlich auch nach Vorliegen des Ergebnisses immer eine ärztliche Beratung stattfinden."
"21"," Meine Damen und Herren, die Beratung muss auch beinhalten, dass ein Leben mit einem Downsyndromkind sehr erfüllend ist."
"22"," Das können Ihnen viele Eltern bestätigen."
"23"," Es geht auch darum, wie wir als Gesellschaft mit Krankheit und Behinderung umgehen."
"24","Präsident Dr.
 Wolfgang "
