"","V1"
"1",""
"2"," Vielen Dank."
"3"," — Nächste Rednerin ist die Kollegin Katja Keul für Bündnis 90/Die Grünen."
"4"," Katja Keul:"
"5","Sehr geehrter Herr Präsident! Liebe Kolleginnen und Kollegen! Die malische Armee ist nach wie vor nicht inKatja Keulder Lage, das eigene Land zu verteidigen, und benötigt deshalb immer noch Ausbildung und Unterstützung."
"6","Wir Grüne haben die Ausbildungsmission EUTM seit 2013 unterstützt."
"7"," Europa hat nämlich aus einem doppelten Grund eine Verantwortung für Mali."
"8"," 2011 war die malische Armee ein wehrloser Haufen ohne Ausrüstung und Fähigkeiten."
"9"," Die Soldaten waren den aus Libyen zurückkehrenden Tuareg-Söldnern hilflos ausgeliefert."
"10"," Diese waren mit den modernsten Waffen aus dem Arsenal Gaddafis ausgestattet, die Europäer ihnen geliefert hatten."
"11"," Erst hat also die Rüstungsindustrie ein gutes Geschäft mit den Waffenlieferungen an Gaddafi gemacht."
"12"," Dann hat die NATO das Land bombardiert, ohne sich im Geringsten um die Folgen dieses Krieges zu scheren."
"13"," Im Januar 2012 wurden in der Nähe von Kidal 100 Soldaten der malischen Armee in ihrem Camp brutal ermordet."
"14"," Welche der kriminellen oder islamistischen Gruppen dafür verantwortlich war, weiß man bis heute nicht."
"15"," Die malischen Soldaten und ihre Angehörigen waren jedenfalls danach nicht mehr bereit, sich massakrieren zu lassen, zogen nach Bamako und putschten im März 2012."
"16","Wie sieht es jetzt, nach sechs Jahren europäischer Ausbildungsmission, aus? In der Mandatsbegründung selbst heißt es:"
"17","Die Fortschritte im Bereich der Sicherheitskräfte sind bislang begrenzt."
"18","Was aus den in Koulikoro ausgebildeten Soldaten wird und wo sie im Einsatz sind, kann niemand nachverfolgen, weil es kein Personalmanagement gibt."
"19"," Das ist aber nicht das Einzige, was fehlt."
"20"," Das von der malischen Regierung zu stellende Material ist eine Katastrophe."
"21"," Fahrzeuge sind nicht fahrtauglich, und Werkzeug für Reparaturarbeiten ist nicht vorhanden."
"22"," In Brüssel liegt bereits eine Wunschliste für europäisches Ausbildungsmaterial für Mali vor."
"23"," Ich muss sagen:"
"24"," Wenn wir schon diesen Aufwand betreiben, sollten wir nicht am falschen Ende sparen."
"25","Der Aufwand für Logistik und Sicherung der Ausbilder steht leider ohnehin in keinem Verhältnis."
"26"," Von aktuell 170 Bundeswehrangehörigen sind gerade einmal sieben mit der eigentlichen Ausbildung beschäftigt, allesamt ohne Französischkenntnisse."
"27"," Ich hatte bei meinen Gesprächen durchaus den Eindruck, dass Sprachkurse als Einsatzvorbereitung gerne angenommen würden."
"28"," Ich finde, ein solches Angebot sollte eine Selbstverständlichkeit sein."
"29"," Was allerdings die Kosten-Nutzen-Rechnung endgültig zum Kippen bringen könnte, ist die Sicherheitslage."
"30"," Der komplexe Angriff vom 24."
"31"," Februar dieses Jahres auf die Offiziersschule in Koulikoro wird Sicherheitsvorkehrungen in völlig neuen Dimensionen erforderlich machen."
"32"," Trotz aller Vorkehrungen ist nicht auszuschließen, dass die Militärpräsenz der Europäer in unmittelbarer Nähe zur Stadt selbst zu einem Sicherheitsrisiko für die Zivilbevölkerung wird."
"33"," Das derzeit führende Islamistennetzwerk hat sich nicht nur zu dem Anschlag bekannt, sondern auch die ,,fremden Besatzer“ zum Anschlagsziel erklart."
"34"," Es war reiner Zufall, dass der Anschlag missglückte und die Angreifer nicht ins Camp eindringen konnten."
"35"," Vor diesem Hintergrund gehört die Mission gründlich auf den Prüfstand gestellt."
"36","Wenn wir für sieben Trainer insgesamt 170 Soldaten nach Malı schicken müssen, die dann auf unzureichendes Material stoßen und durch ihre Präsenz im Land ein Angriffsziel für die Islamisten bieten, muss die Frage erlaubt sein, ob das der richtige Weg ist."
"37"," Ich habe da inzwischen erhebliche Zweifel."
"38"," Es drängt sich doch die Frage auf, ob wir die malischen Offiziere nicht besser und effizienter in Europa ausbilden könnten."
"39"," Das scheint mir nicht nur günstiger zu sein, was den Kostenaufwand anbetrifft, sondern auch im Hinblick auf die Sicherheitslage."
"40","Eines soll jedenfalls nicht als Grund herhalten:"
"41"," die Symbolik einer EU-Präsenz um ihrer selbst willen."
"42"," Wir dürfen unsere Soldatinnen und Soldaten nur in einen solchen Einsatz schicken, wenn es wirklich der Ausbildung der malischen Armee zugutekommt."
"43"," Wenn es nur darum geht, zu beweisen, dass die EU in Afrika irgendwie dabei ist, wäre das nicht zu legitimieren."
"44","Selbst wenn Sie diesmal noch die Unterstützung der Grünenfraktion für diese Mission bekommen sollten, muss sich im nächsten Jahr einiges ändern, sonst verliert diese Mission langfristig endgültig ihre Legitimität."
"45","Vielen Dank.
Vizepräsident Thomas "
