"","V1"
"1",""
"2"," Vielen Dank."
"3"," — Letzte Rednerin in der Debatte ist für die Fraktion der CDU/CSU Gisela Manderla."
"4"," Gisela Manderla:"
"5","Herr Präsident! Liebe Kolleginnen und Kollegen! Das Massaker in dem Dorf in Zentralmali vor gut zwei Wochen hat der Weltgemeinschaft wieder einmal vor Augen geführt, wie fragil die Sicherheitslage in Mali und der gesamten Sahelzone leider immer noch ist."
"6"," Staatliche und politische Instabilität, insbesondere aufgrund mangelnder Kontrolle durch die Zentralregierung, ist nach wie vor eines der Kernprobleme in Mali."
"7"," Auch ist die malische Armee immer noch nicht stark genug, um die zahlreichen Herausforderungen - in erster Linie die Bekämpfung von Terroristengruppen, organisierter Kriminalität sowie Drogen- und Menschenschmuggel — bewältigen zu können."
"8","Zwar war die Einrichtung einer gemeinsamen Einsatztruppe durch Burkina Faso, Mali, Mauretanien, Niger und Tschad vor zwei Jahren ein wichtiger Schritt in die richtige Richtung."
"9"," Eine Stabilisierung der Sahelregion kann hingegen nur erzielt werden, wenn Mali als Kernland die genannten Probleme gezielt und nachhaltig einer Lösung zuführen kann."
"10"," Gelingt dies nicht, hätte dies nachteilige Effekte nicht nur für die Region, sondern für große Teile Afrikas."
"11"," Für eine Beförderung der positiven Entwicklung ist zwingend erforderlich, dass das von den Konfliktparteien Mitte 2015 unterzeichnete Friedensabkommen umgesetzt wird."
"12"," Damit dies gelingt, meine sehr verehrten Damen und Herren, bedarf es nicht nur zahlreicher Kompromisse zwischen allen Beteiligten, sondern insbesondere auch der Schaffung staatlicher Strukturen und eines effektiven Gewaltmonopols."
"13"," Dies würde einen entscheidenden Beitrag zur Stärkung des Vertrauens der malischen Bevölkerung in die Zentralregierung leisten."
"14","Um die bisherigen, durchaus positiven Ansätze zu verstetigen und nachhaltige Bedingungen für Frieden und Stabilität zu schaffen, ist Mali jedoch auch weiterhin auf die Unterstützung der internationalen Gemeinschaft angewiesen."
"15"," Die Bundeswehr sorgt mit ihrem Engagement im Namen der Mission dafür, dass die malische Armee in Zukunft eigenständig Sicherheit im Land und an den Landesgrenzen gewährleisten kann."
"16"," Dabei spielt Deutschland eine führende Rolle, nicht zuletzt aufgrund der Übernahme des Dienstpostens des Missionskommandeurs im November letzten Jahres."
"17","Seit dem Start des Mandats 2013 konnte durch das Zusammenspiel aus Ausbildung und Beratung durchaus eine Stärkung der malischen Armee erreicht werden."
"18"," Eines der Hauptziele besteht auch weiterhin darin, die Streitkräfte in die Lage zu versetzen, eigenständig militärische Einsätze zu planen und umzusetzen."
"19"," Mittelfristig soll der Schwerpunkt von EUTM Mali im Bereich der Beratung liegen, während die militärische Grundlagenausbildung eigenständig von den malischen Streitkräften organisiert werden soll."
"20","Meine Damen und Herren, wichtig ist, dass die Präsenz von Ausbildungspersonal im Rahmen der MissionGisela Manderlaauch weiterhin klaren Vorgaben folgt."
"21"," Der Schutz der dort eingesetzten Soldatinnen und Soldaten hat für uns oberste Priorität."
"22"," Als Vorsitzende der Katholischen Arbeitsgemeinschaft für Soldatenbetreuung wünsche ich mir sehr, dass wir es endlich schaffen, für unsere Soldaten und Soldatinnen eine Oase in Mali zu schaffen."
"23","Herzlichen Dank.
 Vizepräsident Thomas "
