"","V1"
"1",""
"2","Kathrin Vogler, Die Linke, hat als nächste Rednerin das Wort."
"3"," Kathrin Vogler:"
"4","Liebe Kolleginnen und Kollegen! Liebe Menschen mit und ohne Downsyndrom! Wenn wir heute über die Kassenzulassung des Bluttests auf Trisomie 21 sprechen, dann geht es nicht nur um ein einzelnes Medizinprodukt und um die Frage, ob es von den Krankenkassen bezahlt werden soll."
"5"," Beim Umgang mit den Gen- und Reproduktionstechnologien haben wir doch seit 30 Jahren ein grundsätzliches Problem:"
"6"," Forschung und Zulassung preschen vor, schaffen Fakten, setzen neue Standards, während wir, also die Politik, wie ein Hase dem Igel hinterherlaufen."
"7"," Wir sind als Gesetzgeber in der Verantwortung, zu klären, wo die ethischen Grenzen des wissenschaftlichen Fortschritts liegen."
"8","Es geht dabei nicht allein um den Bluttest auf Trisomie 21, sondern um eine absehbare Entwicklung, auf die wir reagieren müssen."
"9"," Auch der Vorsitzende des G-BA, Professor Hecken, schreibt an uns, es würden in absehbarer Zeit weitere Testverfahren zur Verfügung stehen, die fundamentale ethische Grundfragen unserer Werteordnung berühren."
"10","Kathrin VoglerEin weiteres Beispiel."
"11"," Ein Test mit dem Namen ,,Panorama“ ist bereits verfügbar."
"12"," Panorama, das klingt schön, verheißt viel und gaukelt Gewissheit vor."
"13"," Mit ihm wird nach gleich acht genetischen Normabweichungen gefahndet, darunter die Trisomien 13, 18 und 21, aber zum Beispiel auch das Klinefelter-Syndrom."
"14"," Das ist mit einer Wahrscheinlichkeit von 1 :"
"15"," 590 eine der häufigsten genetischen Normabweichungen bei Jungen."
"16"," Die Zahl ist aber mit Vorsicht zu genießen; denn wegen der leichten oder fast fehlenden Merkmalsausprägung gibt es eine hohe Dunkelziffer."
"17"," Symptome sind zum Beispiel eine verzögerte motorische Entwicklung oder - selten — Sprachentwicklung, eine mangelhafte oder fehlende Spermiogenese, Hochwuchs, Konzentrationsschwäche usw."
"18","Ich frage Sie:"
"19"," Wozu soll es eigentlich gut sein, wenn Eltern schon während der Schwangerschaft Kenntnis von einer genetischen Veranlagung erhalten, die das Kind nur wenig oder überhaupt nicht beeinträchtigen wird? Und was hat das bitte mit dem Auftrag der gesetzlichen Krankenkassen zu tun, die hier Diagnosen finanzieren sollen, denen keinerlei ursächliche Therapie folgen kann, weil es sie schlicht nicht gibt? Das sind Fragen, denen wir uns stellen müssen."
"20","Und weil das Ganze ja hochprofitabel ist, werden etliche weitere Tests in den nächsten Jahren auf den Markt drängen, sofern wir nicht jetzt regulieren."
"21"," Auch diese werden bei den werdenden Eltern aggressiv beworben mit dem Versprechen einer Sicherheit; denn für Medizinprodukte gibt es kein gesetzliches Werbeverbot."
"22","Wir müssen jetzt grundsätzlich entscheiden, wie wir mit diesen drängenden Fragen umgehen."
"23"," Ich halte eine Novelle des Gendiagnostikgesetzes und den Ausbau einer unabhängigen und ergebnisoffenen Beratung für den sinnvollsten Weg."
"24"," Dafür sollten wir uns die nötige Zeit nehmen."
"25"," Auch für die gesellschaftliche Debatte sollten wir uns Zeit nehmen."
"26"," An dieser Debatte sollen alle teilnehmen können, die es betrifft — mit und ohne Downsyndrom."
"27"," Präsident Dr.
 Wolfgang "
