"","V1"
"1",""
"2"," Sabine Dittmar, SPD, ist die nächste Rednerin."
"3"," Sabine Dittmar:"
"4","Herr Präsident! Kolleginnen und Kollegen! Seit 1985 ist die Fruchtwasseruntersuchung — auch auf Trisomien — bei Risikoschwangerschaften eine Leistung der gesetzlichen Krankenversicherung."
"5"," Diese invasive Untersuchung ist immer mit Risiken für Mutter und ungeborenes Kind verbunden:"
"6"," Fehlgeburtsrate bis zu 1 Prozent."
"7","Jetzt berät der Gemeinsame Bundesausschuss, ob er für die seit über 30 Jahren erlaubte invasive Diagnostik einen Bluttest, der in der Aussagekraft sicher ist und vor allem für Mutter und Ungeborenes kein Risiko birgt, als Kassenleistung zulassen soll."
"8"," Ich finde das richtig, und es ist mir wichtig, noch einmal klarzustellen:"
"9"," Es geht nicht um eine Kostenübernahme für alle Schwangeren im Sinne einer Reihenuntersuchung."
"10"," Im Gegenteil:"
"11"," Der Gemeinsame Bundesausschuss schlägt in seinem Beschlussentwurf eine wesentlich differenziertere individuelle Risikoabschätzung vor, als dies bisher der Fall ist."
"12","Und schon heute müssen laut Gendiagnostikgesetz Ärztinnen und Ärzte vor einer Pränataldiagnostik über deren Wesen, Bedeutung und Tragweite aufklären."
"13"," Gegenstand der Aufklärung ist ausdrücklich auch das Recht auf Nichtwissen."
"14"," Ist das Testergebnis positiv, wird die Frau medizinisch, psychisch und sozial beraten, und Unterstützungsangebote werden aufgezeigt."
"15"," Das passiert heute schon, ist aber — unbestritten — in der Praxis verbesserungswürdig."
"16","Für mich ist aber ganz klar:"
"17"," Ich möchte, dass Frauen, die bisher allein auf einen riskanten invasiven Test wie die Fruchtwasseruntersuchung angewiesen sind, Zugang zu der risikoärmeren Blutuntersuchung haben, und zwarSabine Dittmarunabhängig von ihrem finanziellen Leistungsvermögen."
"18"," Das ist für mich eine Frage der Gerechtigkeit."
"19"," Natürlich haben schwangere Frauen ein Recht auf Nichtwissen; aber sie haben auch ein Recht auf Wissen."
"20"," Es Frauen zuzumuten, grundsätzlich oder aus Einkommensgründen auf medizinisches Wissen verzichten zu müssen — das ist aus meiner Sicht unethisch."
"21"," Es ist die höchstpersönliche Entscheidung der Frau, ob sie sich für Pränataldiagnostik entscheidet oder dagegen."
"22"," Und es ist die höchstpersönliche Entscheidung der Frau, wie sie nach der Beratung mit einem positiven Testergebnis umgeht, ob sie sich in ihrer konkreten Lebenssituation auf ein Leben mit einem behinderten Kind einstellen kann oder sich dagegen entscheidet."
"23"," Und keine Frau wird diese Entscheidung leichtfertig treffen."
"24"," Hier zeigen im Übrigen internationale Daten, dass die Abbruchraten nach einer nichtinvasiven Pränataldiagnostik rückläufig sind."
"25","Ich danke Ihnen für die Aufmerksamkeit."
"26"," Präsident Dr.
 Wolfgang "
