"","V1"
"1",""
"2","Vielen Dank."
"3"," — Nächster Redner für die Fraktion der CDU/CSU ist Dr."
"4"," Wolfgang Stefinger."
"5"," Dr."
"6"," Wolfgang Stefinger:"
"7","Sehr geehrter Herr Präsident! Liebe Kolleginnen und Kollegen! Es ist gar keine Frage, dass die Lage in Mali weiterhin prekär ist, und das trotz des bestehenden Friedensabkommens."
"8"," Kämpfe und Anschläge sind an der Tagesordnung."
"9"," Insbesondere in der Region Zentralmali sind Terror und organisierte Kriminalität sowie ethnische und soziale Konflikte an der Tagesordnung."
"10","Ja, die Lage ist schwierig."
"11"," Aber wir stehen vor der Aufgabe, zu entscheiden:"
"12"," Entweder überlassen wir das Land sich selbst, oder wir übernehmen Verantwortung und versuchen, die Regierung zu unterstützen, vor allem dabei, das Friedensabkommen umzusetzen."
"13"," Das ist in unserem eigenen Interesse."
"14","Es ist in unserem Interesse, das Land zu stabilisieren, und vor allem auch, das Vertrauen der Bevölkerung zu gewinnen."
"15"," Warum ist das so? Mali ist Kernland in der Sa Dr."
"16"," Wolfgang Stefingerhelzone."
"17"," Das Land hat eine Schlüsselrolle, eine Schlüsselrolle für Stabilität und für die Entwicklung in der gesamten Region."
"18","Instabilität befördert Konflikte."
"19"," Instabilität befördert das Agieren von Gruppen im rechtsfreien Raum."
"20"," Das alles hat Auswirkungen auf Deutschland und auf Europa."
"21"," Armut, Verlust von staatlicher Autorität und Kontrolle befördern Kriminalität und Terror."
"22"," Die Folge von Kriminalität und Terror, liebe Kolleginnen und Kollegen, sind Fluchtbewegungen, Fluchtbewegungen innerhalb des Kontinents, aber auch darüber hinaus."
"23"," Deswegen wollen wir die Lage stabilisieren und die Region unterstützen."
"24"," Wir wollen die Lebensbedingungen der Menschen verbessern und damit auch die Fluchtursachen bekämpfen."
"25"," Jetzt fragen Sie sich zu Recht:"
"26"," Wie geht das? Selbstverständlich mit Sicherheit, mit einem stabilen Umfeld."
"27"," Da komme ich zur Entwicklungspolitik."
"28"," Es geht uns auch um die Bekämpfung von Hunger und Armut."
"29"," Es geht uns auch — die Kollegin hat es eben angesprochen — um Investitionen in Bildung."
"30"," Es geht uns auch um die Gesundheitsversorgung."
"31"," Aber das alles ist nur in einem stabilen und sicheren Umfeld möglich."
"32","Wir sehen bereits heute, dass die Arbeit im Bereich Gesundheits- und Wasserversorgung vor Ort unproblematischer erfolgen kann als beispielsweise die Errichtung einer Kommunalverwaltung oder die Steuererhebung."
"33"," Hier kommt es häufiger zu Bedrohungen durch islamistische Gruppen."
"34"," Um all dies — Bekämpfung von Hunger, Investitionen in Bildung, Sicherstellung der Gesundheits- und Wasserversorgung, aber auch Aufbau eines funktionierenden Staatssystems — bewerkstelligen zu können, brauchen wir ein stabiles Umfeld, und hierfür ist EUTM Mali wichtig."
"35"," EUTM Mali ist wichtig für den Friedensprozess, und es ist auch wichtig für die Zusammenarbeit mit der Zivilgesellschaft."
"36","Liebe Kolleginnen und Kollegen, wir unterstützen die Bemühungen zur Versöhnung."
"37"," Gestern sind die Regierungsverhandlungen zu Ende gegangen."
"38"," Dort haben wir noch einmal deutlich gemacht, dass die malische Regierung natürlich auch ihren Beitrag dazu leisten muss — das ist selbstverständlich."
"39"," Aber heute muss von uns auch das Signal ausgehen, dass wir dieses Land nicht alleinlassen, trotz der Herausforderungen, die selbstverständlich immens bleiben."
"40"," Deswegen, liebe Kolleginnen und Kollegen, bitte ich Sie um Ihre Unterstützung."
"41"," Es ist ein weiter Weg, aber ich bitte Sie:"
"42"," Lassen wir Mali nicht allein!Vielen Dank.
Vizeprasident Thomas "
