"","V1"
"1",""
"2"," Der letzte Redner:"
"3"," Kai Whittaker, CDU/CSU-Fraktion."
"4"," Kai Whittaker:"
"5","Herr Präsident! Werte Kollegen! Wir stimmen gleich darüber ab, ob der deutsche Vertreter im Rat der vorliegenden Empfehlung zustimmen darf."
"6"," Ich frage mich schon, warum zu einer solchen Banalität ausgerechnet die AfD-Fraktion eine namentliche Abstimmung beantragt hat."
"7"," Wenn ich mir Sie anhöre, Herr Sichert, dann weiß ich die Antwort:"
"8"," Sie haben Angst, Angst vor Europa, weil Sie es nicht verstehen."
"9"," Gegen Verständnislosigkeit hilft Nachlesen."
"10"," Deshalb möchte ich noch einmal zitieren, über was wir hier gleich abstimmen."
"11"," Zitat:"
"12","Den Mitgliedstaaten wird empfohlen, allen Arbeitnehmern und Selbstständigen in den Mitgliedstaaten Zugang zu einem angemessenen Sozialschutz zu gewähren, unbeschadet der Zuständigkeit der MitgliedstaatenMeine Damen und Herren, wer das heute Abend ablehnt, der ist in Wahrheit dagegen, dass Franzosen, dass Polen, dass Italiener, dass Rumänen, dass Schweden, dass Bulgaren Zugang zur Rente bekommen."
"13","Vizepräsident Dr.
 Hans-Peter "
