"","V1"
"1",""
"2","Vielen Dank, Michael Frieser."
"3"," — Damit schließe ich die Aussprache."
"4","Interfraktionell wird Überweisung des Gesetzentwurfs auf Drucksache 19/9228 an die in der Tagesordnung aufgeführten Ausschüsse vorgeschlagen."
"5"," — Es gibt dazu keine anderweitigen Vorschläge."
"6"," Dann ist die Überweisung so beschlossen."
"7","Vizepräsidentin Claudia Roth Jetzt rufe ich den Tagesordnungspunkt 13 auf:"
"8","Erste Beratung des von den Abgeordneten Stephan Brandner, Andreas Bleck, Corinna Miazga, weiteren Abgeordneten und der Fraktion der AfD eingebrachten Entwurfs eines Gesetzes über die Rechtsverhältnisse der Parlamentarischen StaatssekretäreDrucksache 19/9250Überweisungsvorschlag:"
"9","Ausschuss für Inneres und Heimat Ausschuss für Recht und Verkrancherachun & Federführung strittigNach einer interfraktionellen Vereinbarung sind für die Aussprache 38 Minuten vorgesehen."
"10"," — Dazu höre ich keinen Widerspruch."
"11","Ich eröffne die Aussprache."
"12"," Das Wort hat als erster Redner für die AfD-Fraktion Stephan Brandner."
"13"," Stephan Brandner:"
"14","Meine Damen und Herren! Ein Thema bewegt Deutschland und diesen Bundestag heute Abend, das Thema „Parlamentarische Staatssekretäre“."
"15"," Das steht auch an der Tafel geschrieben."
"16"," Da steht allerdings nicht, was wir mit dem Amt machen wollen."
"17"," Wir als AfD wollen es abschaffen, und zwar ersatzlos."
"18"," Ich erkläre Ihnen auch gern, warum."
"19","Wir wollen es abschaffen, weil wir mehr Demokratie wagen wollen."
"20"," Sie kennen dieses Zitat von Willy Brandt, wobei man sagen muss, dass ausgerechnet bei den Parlamentarischen Staatssekretären der Genosse Brandt keine sonderlich rühmliche Rolle spielte; denn er führte das Amt eigentlich mit ein."
"21"," Gleichwohl wollen wir mehr Demokratie wagen."
"22"," Wir knüpfen da an und wollen dieses verfassungsmäßig fragwürdige Amt abschaffen."
"23","Bevor Sie von den Altparteien in der Weltgeschichte herumreisen und unsere Demokratie immer wieder als die allerbeste preisen, kehren Sie besser vor der eigenen Tür, und beseitigen Sie mit uns diesen verfassungswidrigen Zustand."
"24"," Um vor der eigenen Tür kehren zu können, liefern wir Ihnen mit unserem Gesetzentwurf den Besen, meine Damen und Herren."
"25"," Parlamentarische Staatssekretäre sind politische Zwitter - einige dieser Exemplare sitzen rechts von mir auf der Regierungsbank -; denn sie sind zugleich Abgeordnete."
