"","V1"
"1",""
"2"," Vielen Dank."
"3"," — Nächste Rednerin ist für die Fraktion Bündnis 90/Die Grünen Katja Keul."
"4"," Katja Keul:"
"5","Sehr geehrter Herr Präsident! Liebe Kolleginnen und Kollegen! Im November 2015 hat der Bundestag beschlossen, die Sterbehilfe unter Strafe zu stellen."
"6"," Ich habe damals gegen diese neue Strafvorschrift argumentiert."
"7"," Auch die Gruppenanträge von Kollegin Künast und Kollegin Sitte sowie des inzwischen verstorbenen Kollegen Hintze haben für eine liberalere Haltung geworben."
"8"," Wir wollten nicht, dass sich Ärzte abwenden müssen, wenn Patienten sie um ergebnisoffene Beratung bitten."
"9"," Über die Verfassungsmäßigkeit der Strafbarkeit der Sterbehilfe verhandelt demnächst das Verfassungsgericht."
"10","Um es noch einmal klar zu sagen:"
"11"," Niemand in diesem Hause hat in der Debatte für das geworben, was in Belgien und in den Niederlanden praktiziert wird:"
"12"," die aktive Sterbehilfe durch wen auch immer."
"13"," Darum ging es 2015 nicht, und darum geht es auch heute nicht."
"14"," Worum es nun geht, ist das Urteil des Bundesverwaltungsgerichtes vom März 2017."
"15"," Da hatte das Gericht in höchster Instanz entschieden, dass schwer und unheilbar kranke Patienten das Recht hätten, zu entscheiden, wie und zu welchem Zeitpunkt sie das Leben beenden wollen — vorausgesetzt, sie könnten ihren Willen frei bilden."
"16"," Zur Begründung hat sich das Gericht ausdrücklich auf das Selbstbestimmungsrecht der Menschen berufen."
"17"," Es ist aus meiner Sicht ein ungeheuerlicher Vorgang, dass Gesundheitsminister Spahn die verurteilte Behörde, das Bundesinstitut für Arzneimittel, inzwischen angewiesen hat, das Urteil des Bundesverwaltungsgerichtes zu ignorieren und die eingehenden Anträge auf ein tédliches Mittel ablehnend zu bescheiden."
"18"," Solche Nichtanwendungserlasse sind schon an anderer Stelle immer umstritten gewesen."
"19"," Aber an dieser Stelle muss ich ganz klar sagen:"
"20"," Für das Selbstbestimmungsrecht des Menschen und die Menschenwürde kann es keinen Nichtanwendungserlass geben."
"21"," An dieser Stelle hat das Recht des Staates, den Suizid eines Menschen gegen seinen Willen zu verhindern, seine Grenzen."
"22"," Deswegen empfehle ich heute die Zustimmung zur Umsetzung des Bund ichtsurteils vor dem Hintergrund des Selbstbestimmungsrechts der Menschen und zu dem vorliegenden Antrag."
"23","Vielen Dank.
 Vizepräsident Thomas "
