"","V1"
"1",""
"2","Vielen Dank."
"3"," — Die letzte Nachfrage in dieser Befragungsrunde hat die Kollegin Steffi Lemke."
"4","Steffi Lemke:"
"5","Ich bin jetzt nicht genau damit vertraut, Herr Minister, ob sämtliche Studien zu Auswirkungen von Eingriffen vom Kabinett beschlossen werden und ob dafür außerplanmäßige Ausgaben vom Kabinett bewilligt werden müssen."
"6"," Können Sie mir erläutern, warum das in diesem Falle so gemacht worden ist? Zu welchen weiteren Eingriffen und deren potenziellen psychischen Folgen sind ebenfalls Studien im Kabinett beschlossen und mit welchem finanziellen Volumen bewilligt worden? Oder ist das in diesem Falle eine absolute Ausnahme gewesen?Jens Spahn, Bundesminister für Gesundheit:"
"7","Frau Kollegin Lemke, ich kann nicht für mich in Anspruch nehmen, alle Kabinettsbeschlüsse der letzten 70 Jahre zu überblicken."
"8"," Deswegen kann ich das so nicht beantworten."
"9"," Ich kann Ihnen aber sagen, dass es natürlich nicht regulär ist, dass die politische Entscheidung zu einer einzelnen Studie in diesem Umfang öffentliche und auch Ihre Aufmerksamkeit erfährt."
"10"," Aber Sie werden in den letzten zwölf Monaten ja mitbekommen haben, welche Kompromisse wir in der Frage rund um den $ 219a finden, sodass wir betroffenen Frauen in einer schwierigen Situation bessere Informationsmöglichkeiten zugänglich machen, auch Informationen über die Frage, welcher Arzt als Ansprechpartner infrage kommt."
"11"," Dieser Kompromiss beinhaltet noch weitere Bestandteile, so erhalten — übrigens eine von mir vorgeschlagene Maßnahme — Frauen bis zum 22."
"12"," Lebensjahr, also zwei Jahre länger, die Pille ohne Kosten."
"13"," Da Sie ja auch koalitionäre Erfahrungen haben, wissen Sie — aus vergangenen Jahren; das ist schon ein bisschen her —, dass Kompromisse manchmal verschiedene Aspekte beinhalten.
Vizeprasident Wolfgang "
