"","V1"
"1",""
"2","Vielen Dank, Herr Minister."
"3"," — Liebe Kolleginnen und Kollegen, ich öffne nun die Befragung auch für den zweiten Teil, Fragen zur vorangegangenen Kabinettssitzung und allgemeine Fragen, wobei allgemeine Fragen auch solche zum Geschäftsbereich des Ministers sind."
"4"," — Als nächste Fragestellerin hat die Kollegin Beatrix von Storch das Wort."
"5","Beatrix von Storch:"
"6","Herr Minister! Herr Präsident! Der Völkermord an den Armeniern und an anderen christlichen Minderheiten 1915/16 hat etwa 1,5 Millionen Menschen das Leben gekostet."
"7"," Er wird heute von der türkischen Regierung weiter geleugnet."
"8"," Und mehr noch:"
"9"," Der Versuch der Aufarbeitung dieses Völkermordes wird in der Türkei strafrechtlich verfolgt."
"10","Frankreichs Präsident Emmanuel Macron hat ein deutliches Zeichen angekündigt."
"11"," Er hat angekündigt, den 24."
"12"," April als Gedenktag für den Völkermord an den Armeniern zu einem nationalen Gedenktag in Frankreich zu machen."
"13"," Ich frage die Bundesregierung:"
"14"," Wie begegnet die Bundesregierung dem Eindruck, dass sie aus Angst vor den Reaktionen der türkischen Regierung oder auch der türkischen Nationalisten den Völkermord an den Armeniern nicht ausdrücklich als Völkermord bezeichnet? Wie begegnet die Bundesregierung dem Eindruck, dass sie den Begriff „Völkermord“ vermeidet?Jens Spahn, Bundesminister für Gesundheit:"
"15","Indem, Frau Kollegin von Storch, soweit ich weiß, alle Mitglieder der Bundesregierung, wenn sie im regelmäßigen Austausch mit ihren türkischen Kollegen sind, auch solche Fragen ansprechen und thematisieren, federführend natürlich die Kollegen im Auswärtigen Amt."
"16"," Auch die Frau Bundeskanzlerin bespricht solche Themen regelmäßig bei entsprechenden Treffen."
"17"," Insofern werden wir aus unserer Sicht unserer Verantwortung an dieser Stelle gerecht.
Vizepräsident Wolfgang "
