"","V1"
"1",""
"2"," Vielen Dank."
"3"," — Eine Nachfrage hierzu hat die Kollegin Cornelia Möhring, Die Linke."
"4","Cornelia Möhring:"
"5","Danke, Herr Präsident."
"6"," — Herr Minister Spahn, ich habe die Nachfrage, ob im Rahmen dieses Forschungsvorhabens konkret untersucht werden wird, ob und in welcher Form sich die Kriminalisierung und die damit einhergehende Stigmatisierung von Schwangerschaftsabbrüchen belastend auf Frauen auswirkt und wie das ihre Entscheidung beeinflusst."
"7","Jens Spahn, Bundesminister für Gesundheit:"
"8","Frau Kollegin, das Studiendesign steht noch nicht en détail fest; die Entscheidung ist ja auch noch nicht so lange her."
"9"," Ich sehe aber keinen Grund, nicht auch solche Aspekte mit — nicht ausschlieBlich, aber mit — zu berticksichtigen, die insgesamt in der Debatte eine Rolle spielen."
"10"," Ich finde aber eben auch:"
"11"," Genauso wie dieser Aspekt dazugehört, gehört natürlich auch die Frage dazu, ob und welche seelischen Folgen die Abtreibung als solche möglicherweise gehabt hat."
"12"," So sehr, wie Sie dafür werben, den einen Aspekt nicht zu vergessen, fände ich es fair, wenn Sie in der Debatte beachten würden, dass zu einer guten, wissenschaftlichen Studie auch weitere Aspekte gehören.
Vizepräsident Wolfgang "
