"","V1"
"1",""
"2"," Dann dürfen Sie noch eine Frage stellen."
"3","Tabea Rößner:"
"4","Ich möchte gerne noch weiter fragen."
"5"," Wie erklären Sie sich dann, dass es zu diesem Vorwurf kommt, der in der Zeitung sehr deutlich beschrieben wurde? Was entgegnet der Bundesminister den Vorwürfen, beispielsweise des Beirates „Junge Digitale Wirtschaft“, nachdem er vorher betont hat, dass der Standort gerade für künstliche Intelligenz wichtig ist, aber die Start-up-Szene davon geschwächt werden wird?Oliver Wittke, Parl."
"6"," Staatssekretär beim Bundesminister für Wirtschaft und Energie:"
"7","Wir glauben, dass wir mit dem Kompromiss, den wir im Bereich der Urheberrechtsrichtlinie getroffen haben, der Kreativwirtschaft massiv helfen."
"8"," Es gibt viele positive Rückmeldungen von Verlegern, von Kulturschaffenden, von Kreativen."
"9"," Darum sind wir mit dem Ergebnis so zufrieden."
"10"," Wir hätten uns etwas anderes vorstellen können, wenn wir es hätten allein formulieren können."
"11"," Aber das war nicht möglich."
"12"," In Europa muss man auch Kompromisse eingehen."
"13"," Wir glauben, dass wir für die Kulturwirtschaft etwas Hervorragendes hinbekommen haben."
"14","Eingehend auf Ihren ersten Teil, wie ich mir erkläre, was der Autor geschrieben hat, will ich mich nicht in Textexegese ergehen."
"15"," Sie müssen den Autor fragen, was er sich dabei gedacht hat."
"16"," Wir können uns das nicht erklären."
"17"," — Ich kann Ihnen nicht sagen, wie es zu einem Vorwurf kommt, den andere erheben."
"18"," Dann müssen Sie diejenigen fragen, die diesen Vorwurf erheben.
Vizepräsident Thomas "
