"","V1"
"1",""
"2","Herr Staatssekretär."
"3"," Stephan Mayer, Parl."
"4"," Staatssekretär beim Bundesminister des Innern, für Bau und Heimat:"
"5","Sehr geehrter Herr Präsident! Sehr geehrter Herr Kollege Brandner, zur Beantwortung Ihrer Frage möchte ich eines festhalten:"
"6"," Es wäre aus meiner Sicht vollkommen falsch — das galt 2015, und das gilt nach wie vor —, einen Pauschalverdacht gegenüber allen Geflüchteten vorzunehmen."
"7"," — Es ist schön, wenn Sie zustimmen."
"8"," — Der überwiegende Teil der im Zuge der Flüchtlings- und Migrationskrise nach Deutschland Gekommenen verhält sich in Deutschland rechtschaffen, redlich und wird nicht straffällig."
"9"," Aber ich würde apodiktisch auch nicht die Feststellung treffen, dass es keinen einzigen Fall eines Terroranschlags gab, der mit der Flüchtlingskrise in Verbindung zu bringen ist."
"10"," Da ist natürlich der mittlerweile schrecklichste islamistisch motivierte Terroranschlag vom 19."
"11"," Dezember 2016 nicht weit von hier am Breitscheidplatz zu nennen."
"12"," Der Attentäter Anis Amri ist als Flüchtling nach Deutschland gekommen."
"13"," Daher ließe sich diese apodiktische Feststellung, es gäbe überhaupt keine Verknüpfung zwischen in Deutschland stattgefundenen terroristischen Anschlägen und der Flüchtlings- und Migrationskrise, aus meiner Sicht nicht halten.
Vizepräsident Thomas "
