"","V1"
"1",""
"2","Vielen Dank, Herr Minister."
"3"," — Zu diesem Thema gibt es keine weitere Nachfrage."
"4"," Dann erhält als nächste Fragestellerin die Kollegin Dr."
"5"," Kirsten Kappert-Gonther das Wort."
"6","Dr."
"7"," Kirsten Kappert-Gonther:"
"8","Vielen Dank, Herr Präsident."
"9"," — Herr Minister, Sie haben, ich möchte sagen:"
"10"," endlich, einen Referentenentwurf für die Reform der Hebammenausbildung vorgelegt."
"11"," Wie sehen die nächsten konkreten Umsetzungsschritte im Gesetzgebungsverfahren aus, und was sind die aktuellen Unklarheiten oder Konflikte zwischen Bund und Ländern bezüglich der Ausgestaltung dieser künftigen Ausbildung? Jens Spahn, Bundesminister für Gesundheit:"
"12","Frau Kollegin, wir sind gerade in der regelmäßigen Ressort-, Verbände- und Länderanhörung und -abstimmung nach Vorlage des Referentenentwurfes."
"13"," Wir streben an, in den nächsten — nageln Sie mich nachher bitte nicht auf eine Woche fest — vier Wochen in einem Kabinettsbeschluss die Argumente zusammenzuführen, die uns erreichen."
"14"," Dann liegt es in der Hand des Deutschen Bundestages, wie schnell es zu zweiter und dritter Lesung und zur Entscheidung kommt."
"15"," Wir würden auch sehr für eine schnelle Entscheidung werben, damit die Hochschulen sich entsprechend darauf vorbereiten können; denn sie müssen wissen, was das alles beinhaltet."
"16","Jetzt habe ich leider den zweiten Teil Ihrer Frage vergessen."
"17"," — Ach so."
"18"," Entschuldigung."
"19"," Diesen Teil habe ich vielleicht bewusst vergessen, weil dies nicht ganz problemfrei ist — aber nicht nur in diesem konkreten Fall."
"20"," Vielmehr haben wir ein grundsatzliches Phanomen, bei dem ich auch gerne die Hilfe des Bundestages für künftige Beratungen in Anspruch nehmen würde."
"21"," Es gibt regelmäßig 16 :"
"22"," 0-Beschlüsse der Länder dahin gehend, dass wir bestimmte Berufszweige im Gesundheitswesen akademisieren sollen, zumindest zusätzlich, teilweise substitutiv."
"23"," Nur sind die Länder nie bereit, die entsprechenden Fachhochschul- und Hochschulkapazitäten zu finanzieren."
"24"," So wird dann kein Schuh daraus."
"25"," Man kann nicht einerseits die Akademisierung von bestimmten Berufen fordern, aber andererseits nicht bereit sein, an den Hochschulen die entsprechenden Kapazitäten zur Verfügung zu stellen."
"26"," Das ist ein regelmäßiger Konfliktfall."
"27"," Da nehme ich gerne Ihre Unterstützung für die Debatten mit.
Vizepräsident Wolfgang "
