"","V1"
"1",""
"2"," Vielen Dank."
"3"," - Ich sehe eine Nachfrage."
"4"," Herr Kollege Dr."
"5"," Hoffmann, bitte schön."
"6","Dr."
"7"," Christoph Hoffmann:"
"8","Das würde aber bedeuten, dass sich von ungefähr 1 Million Syrer, die geflohen sind und sich in Europa aufhalten, nur 20 Prozent außerhalb Deutschlands aufhalten."
"9"," Ist das richtig?Stephan Mayer, Parl."
"10"," Staatssekretär beim Bundesminister des Innern, für Bau und Heimat:"
"11","Ich muss ehrlich gestehen, Herr Kollege Dr."
"12"," Hoffmann, dass es sich meiner Kenntnis entzieht, wie viele syrische Staatsangehörige sich insgesamt in den - noch — 28 Mitgliedsländern der Europäischen Union aufhalten."
"13"," Ich kann Ihnen nur sagen, dass seit Beginn des syrischen Bürgerkriegs in 2011 etwa 593 000 syrische Staatsangehörige in Deutschland einen Asylantrag gestellt und davon etwa 48 Prozent Schutz nach der Genfer Flüchtlingskonvention erhalten haben."
"14"," Weitere 36 Prozent erhielten unionsrechtlichen subsidiären Schutz, oder es wurden entsprechende Abschiebeverbote festgestellt.
Vizepräsident Wolfgang "
